"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr5",146344548,146346321,1774,"*",7.82,8.25,7.2,1.05,1.38e-08,1.86e-07,"chr5_146344548_146346321"
"chr1",101291374,101291922,549,"*",5.33,3.29,6.14,-2.86,1.38e-08,1.86e-07,"chr1_101291374_101291922"
"chr1",153758211,153758596,386,"*",5.24,3.08,6.07,-2.99,1.38e-08,1.86e-07,"chr1_153758211_153758596"
"chr2",221655382,221655996,615,"*",5.89,4.38,6.61,-2.23,1.38e-08,1.87e-07,"chr2_221655382_221655996"
"chr12",113467887,113468938,1052,"*",7.08,7.61,6.23,1.38,1.38e-08,1.87e-07,"chr12_113467887_113468938"
"chr11",129935746,129936144,399,"*",5.05,5.91,2.54,3.37,1.39e-08,1.87e-07,"chr11_129935746_129936144"
"chr10",10891279,10891998,720,"*",4.97,2.17,5.86,-3.69,1.39e-08,1.87e-07,"chr10_10891279_10891998"
"chr8",10342643,10344043,1401,"*",6.22,6.9,4.9,2,1.39e-08,1.87e-07,"chr8_10342643_10344043"
"chr13",26515451,26516179,729,"*",6.34,5.17,6.98,-1.81,1.39e-08,1.87e-07,"chr13_26515451_26516179"
"chr6",38907223,38907734,512,"*",5.05,-0.39,6.03,-6.42,1.39e-08,1.87e-07,"chr6_38907223_38907734"
"chr15",41511047,41514200,3154,"*",8.38,8.79,7.79,1,1.39e-08,1.88e-07,"chr15_41511047_41514200"
"chr11",56884912,56885752,841,"*",5.88,4.3,6.62,-2.32,1.39e-08,1.88e-07,"chr11_56884912_56885752"
"chr1",58168396,58169844,1449,"*",5.04,5.91,2.54,3.36,1.39e-08,1.88e-07,"chr1_58168396_58169844"
"chr9",134551639,134552424,786,"*",5.12,2.92,5.96,-3.04,1.4e-08,1.88e-07,"chr9_134551639_134552424"
"chr19",38595826,38597111,1286,"*",8.18,8.61,7.58,1.03,1.4e-08,1.88e-07,"chr19_38595826_38597111"
"chr3",122912894,122913639,746,"*",5.4,6.23,3.21,3.02,1.4e-08,1.89e-07,"chr3_122912894_122913639"
"chr10",95476368,95477647,1280,"*",6.33,6.98,5.13,1.84,1.4e-08,1.89e-07,"chr10_95476368_95477647"
"chr5",9624239,9624822,584,"*",5.37,3.28,6.19,-2.91,1.4e-08,1.89e-07,"chr5_9624239_9624822"
"chr10",62996843,62997301,459,"*",4.76,1.64,5.67,-4.03,1.4e-08,1.89e-07,"chr10_62996843_62997301"
"chr11",36002146,36002669,524,"*",6.39,5.25,7.02,-1.78,1.4e-08,1.89e-07,"chr11_36002146_36002669"
"chr10",101843288,101844248,961,"*",7.96,8.38,7.37,1.02,1.41e-08,1.9e-07,"chr10_101843288_101844248"
"chr6",126122618,126123583,966,"*",5.08,2.82,5.92,-3.1,1.41e-08,1.9e-07,"chr6_126122618_126123583"
"chr4",75702922,75703661,740,"*",6.58,5.48,7.2,-1.72,1.41e-08,1.9e-07,"chr4_75702922_75703661"
"chr5",174425220,174426400,1181,"*",5.44,3.62,6.22,-2.6,1.41e-08,1.9e-07,"chr5_174425220_174426400"
"chr17",41885826,41886241,416,"*",5.43,3.63,6.21,-2.58,1.41e-08,1.9e-07,"chr17_41885826_41886241"
"chr7",53642459,53643519,1061,"*",5.36,3.43,6.16,-2.73,1.41e-08,1.9e-07,"chr7_53642459_53643519"
"chr22",26613566,26614350,785,"*",5.77,6.5,4.18,2.32,1.41e-08,1.91e-07,"chr22_26613566_26614350"
"chr5",62937749,62939299,1551,"*",6.74,5.72,7.34,-1.61,1.42e-08,1.91e-07,"chr5_62937749_62939299"
"chr12",98425939,98426238,300,"*",4.63,0.61,5.59,-4.98,1.42e-08,1.91e-07,"chr12_98425939_98426238"
"chr11",16505211,16506251,1041,"*",4.81,5.74,1.33,4.41,1.42e-08,1.91e-07,"chr11_16505211_16506251"
"chr12",87410016,87410920,905,"*",4.74,1.27,5.67,-4.4,1.42e-08,1.91e-07,"chr12_87410016_87410920"
"chr5",123097933,123100224,2292,"*",8.39,8.77,7.88,0.89,1.42e-08,1.91e-07,"chr5_123097933_123100224"
"chr22",17171246,17172520,1275,"*",9.33,8.94,9.63,-0.69,1.42e-08,1.91e-07,"chr22_17171246_17172520"
"chr7",73830561,73832536,1976,"*",8.29,8.67,7.77,0.9,1.42e-08,1.92e-07,"chr7_73830561_73832536"
"chr7",95324336,95324924,589,"*",4.82,5.75,1.27,4.49,1.43e-08,1.92e-07,"chr7_95324336_95324924"
"chr14",88630429,88631347,919,"*",5.45,3.56,6.25,-2.69,1.43e-08,1.92e-07,"chr14_88630429_88631347"
"chr5",130635654,130636526,873,"*",4.67,0.85,5.62,-4.76,1.43e-08,1.92e-07,"chr5_130635654_130636526"
"chr6",17962415,17963087,673,"*",5.84,4.32,6.57,-2.24,1.43e-08,1.92e-07,"chr6_17962415_17963087"
"chr7",154996867,154997298,432,"*",5.3,6.12,3.2,2.92,1.43e-08,1.92e-07,"chr7_154996867_154997298"
"chr1",65687487,65688474,988,"*",7.25,6.39,7.78,-1.39,1.43e-08,1.93e-07,"chr1_65687487_65688474"
"chr1",201384033,201384723,691,"*",5,2.56,5.86,-3.3,1.44e-08,1.93e-07,"chr1_201384033_201384723"
"chrX",38870110,38871916,1807,"*",6.78,7.36,5.79,1.57,1.44e-08,1.93e-07,"chrX_38870110_38871916"
"chr16",610682,611552,871,"*",5.74,6.48,4.15,2.33,1.44e-08,1.93e-07,"chr16_610682_611552"
"chr19",10568420,10569734,1315,"*",9.49,9.08,9.82,-0.73,1.44e-08,1.93e-07,"chr19_10568420_10569734"
"chr20",10131797,10132749,953,"*",6.03,6.73,4.63,2.11,1.44e-08,1.93e-07,"chr20_10131797_10132749"
"chr4",122293260,122294368,1109,"*",6.4,5.18,7.05,-1.87,1.44e-08,1.94e-07,"chr4_122293260_122294368"
"chr2",205033866,205034470,605,"*",4.74,1.51,5.66,-4.15,1.45e-08,1.94e-07,"chr2_205033866_205034470"
"chr1",7991732,7992371,640,"*",7.11,7.68,6.17,1.51,1.45e-08,1.95e-07,"chr1_7991732_7992371"
"chr7",100584763,100586995,2233,"*",10.23,9.89,10.5,-0.61,1.45e-08,1.95e-07,"chr7_100584763_100586995"
"chr20",346620,348485,1866,"*",9.33,8.95,9.64,-0.68,1.45e-08,1.95e-07,"chr20_346620_348485"
"chr6",40196745,40197364,620,"*",5.13,2.98,5.96,-2.98,1.45e-08,1.95e-07,"chr6_40196745_40197364"
"chr16",79312276,79313130,855,"*",5.2,3.1,6.02,-2.91,1.45e-08,1.95e-07,"chr16_79312276_79313130"
"chr1",25945730,25946275,546,"*",5.38,3.32,6.2,-2.88,1.45e-08,1.95e-07,"chr1_25945730_25946275"
"chr15",68704524,68705143,620,"*",6.05,4.67,6.74,-2.07,1.46e-08,1.96e-07,"chr15_68704524_68705143"
"chr13",105340004,105340583,580,"*",4.94,-0.39,5.92,-6.32,1.46e-08,1.96e-07,"chr13_105340004_105340583"
"chr22",39017654,39018058,405,"*",5.24,6.07,3.06,3.01,1.46e-08,1.96e-07,"chr22_39017654_39018058"
"chr7",117081913,117083133,1221,"*",4.91,2.41,5.77,-3.36,1.46e-08,1.96e-07,"chr7_117081913_117083133"
"chrX",119290557,119291526,970,"*",5.23,3,6.07,-3.07,1.46e-08,1.96e-07,"chrX_119290557_119291526"
"chr5",1514088,1516608,2521,"*",8.59,8.95,8.11,0.84,1.46e-08,1.96e-07,"chr5_1514088_1516608"
"chr3",113555903,113556485,583,"*",4.63,0.54,5.58,-5.04,1.46e-08,1.96e-07,"chr3_113555903_113556485"
"chr11",36134453,36135483,1031,"*",4.72,0.15,5.68,-5.54,1.46e-08,1.96e-07,"chr11_36134453_36135483"
"chr16",65037459,65038531,1073,"*",5.83,4.28,6.56,-2.27,1.46e-08,1.96e-07,"chr16_65037459_65038531"
"chr9",19946163,19947243,1081,"*",6.02,4.56,6.73,-2.17,1.46e-08,1.96e-07,"chr9_19946163_19947243"
"chr17",7351059,7352597,1539,"*",9.19,8.79,9.5,-0.72,1.46e-08,1.96e-07,"chr17_7351059_7352597"
"chr11",4862456,4863379,924,"*",6.23,6.91,4.91,2,1.46e-08,1.96e-07,"chr11_4862456_4863379"
"chr18",47560504,47561700,1197,"*",6.51,7.14,5.39,1.75,1.46e-08,1.96e-07,"chr18_47560504_47561700"
"chr3",177451135,177452923,1789,"*",5.51,3.76,6.28,-2.52,1.46e-08,1.96e-07,"chr3_177451135_177452923"
"chr2",106281920,106283507,1588,"*",5.28,3.3,6.08,-2.79,1.46e-08,1.97e-07,"chr2_106281920_106283507"
"chr9",75616906,75617344,439,"*",4.72,1.54,5.64,-4.09,1.47e-08,1.97e-07,"chr9_75616906_75617344"
"chr22",32123577,32124260,684,"*",6.44,7.07,5.29,1.78,1.47e-08,1.97e-07,"chr22_32123577_32124260"
"chr22",36671412,36672222,811,"*",5,2.49,5.86,-3.38,1.47e-08,1.98e-07,"chr22_36671412_36672222"
"chr7",155773550,155774038,489,"*",4.68,0.67,5.63,-4.97,1.47e-08,1.98e-07,"chr7_155773550_155774038"
"chr10",109977255,109977812,558,"*",5.09,2.87,5.93,-3.06,1.47e-08,1.98e-07,"chr10_109977255_109977812"
"chr16",55189333,55190701,1369,"*",5.23,6.06,3.1,2.96,1.47e-08,1.98e-07,"chr16_55189333_55190701"
"chr5",78433555,78434492,938,"*",5.42,3.42,6.23,-2.81,1.47e-08,1.98e-07,"chr5_78433555_78434492"
"chr9",75879480,75880411,932,"*",5.13,5.98,2.8,3.18,1.48e-08,1.98e-07,"chr9_75879480_75880411"
"chr6",156953028,156954365,1338,"*",5.98,4.52,6.69,-2.17,1.48e-08,1.98e-07,"chr6_156953028_156954365"
"chr20",57329435,57330250,816,"*",6.33,6.97,5.14,1.83,1.48e-08,1.98e-07,"chr20_57329435_57330250"
"chr22",42608668,42609500,833,"*",6.39,5.23,7.03,-1.8,1.48e-08,1.98e-07,"chr22_42608668_42609500"
"chr18",32091775,32093440,1666,"*",9.59,9.18,9.9,-0.72,1.48e-08,1.98e-07,"chr18_32091775_32093440"
"chr4",78628977,78630556,1580,"*",6.38,5.19,7.02,-1.83,1.48e-08,1.98e-07,"chr4_78628977_78630556"
"chr16",78256883,78257775,893,"*",6.04,4.69,6.72,-2.03,1.48e-08,1.99e-07,"chr16_78256883_78257775"
"chr4",71665156,71665886,731,"*",4.68,1.4,5.6,-4.21,1.49e-08,1.99e-07,"chr4_71665156_71665886"
"chr6",63927314,63928152,839,"*",4.68,1.4,5.6,-4.21,1.49e-08,1.99e-07,"chr6_63927314_63928152"
"chr8",137591539,137592386,848,"*",4.66,1.43,5.58,-4.15,1.49e-08,1.99e-07,"chr8_137591539_137592386"
"chr18",76657128,76658200,1073,"*",5.22,3.16,6.04,-2.88,1.49e-08,1.99e-07,"chr18_76657128_76658200"
"chr5",180082771,180083780,1010,"*",7.96,8.39,7.35,1.04,1.49e-08,2e-07,"chr5_180082771_180083780"
"chrX",24347657,24348357,701,"*",4.8,1.82,5.71,-3.89,1.49e-08,2e-07,"chrX_24347657_24348357"
"chr8",131520229,131520727,499,"*",4.7,0.15,5.67,-5.52,1.49e-08,2e-07,"chr8_131520229_131520727"
"chrX",23981363,23981984,622,"*",5.12,5.96,2.79,3.17,1.5e-08,2e-07,"chrX_23981363_23981984"
"chr2",125854217,125854885,669,"*",4.69,0.15,5.66,-5.51,1.5e-08,2.01e-07,"chr2_125854217_125854885"
"chr3",50235574,50236712,1139,"*",9.27,8.88,9.57,-0.69,1.5e-08,2.01e-07,"chr3_50235574_50236712"
"chr13",30659865,30660860,996,"*",6.61,5.58,7.21,-1.64,1.5e-08,2.01e-07,"chr13_30659865_30660860"
"chr1",153921944,153923808,1865,"*",9.65,9.24,9.97,-0.73,1.5e-08,2.01e-07,"chr1_153921944_153923808"
"chr19",11374227,11375710,1484,"*",9.55,9.17,9.86,-0.69,1.5e-08,2.01e-07,"chr19_11374227_11375710"
"chr3",117798241,117799209,969,"*",5.05,2.52,5.92,-3.4,1.5e-08,2.01e-07,"chr3_117798241_117799209"
"chr19",46786262,46789032,2771,"*",9.01,8.59,9.34,-0.75,1.51e-08,2.02e-07,"chr19_46786262_46789032"
"chr19",49125235,49125845,611,"*",6.39,7.04,5.14,1.91,1.51e-08,2.02e-07,"chr19_49125235_49125845"
"chr7",127986543,127987565,1023,"*",5.92,6.63,4.47,2.16,1.51e-08,2.02e-07,"chr7_127986543_127987565"
"chr15",77129809,77130866,1058,"*",4.87,5.78,1.74,4.05,1.51e-08,2.02e-07,"chr15_77129809_77130866"
"chr7",92875841,92876209,369,"*",4.66,1.19,5.6,-4.41,1.51e-08,2.02e-07,"chr7_92875841_92876209"
"chr8",129962720,129963334,615,"*",5.48,6.26,3.66,2.6,1.51e-08,2.02e-07,"chr8_129962720_129963334"
"chr9",129138804,129141013,2210,"*",8.92,8.39,9.3,-0.91,1.51e-08,2.02e-07,"chr9_129138804_129141013"
"chr21",32666040,32666617,578,"*",4.73,1.51,5.65,-4.14,1.51e-08,2.03e-07,"chr21_32666040_32666617"
"chr22",23145025,23145877,853,"*",8.25,7.69,8.66,-0.96,1.52e-08,2.03e-07,"chr22_23145025_23145877"
"chr19",9966231,9967045,815,"*",6.3,6.98,4.97,2,1.52e-08,2.03e-07,"chr19_9966231_9967045"
"chr21",17002767,17003674,908,"*",6.09,4.77,6.77,-2,1.52e-08,2.03e-07,"chr21_17002767_17003674"
"chr15",66115235,66116292,1058,"*",5.65,6.44,3.79,2.65,1.52e-08,2.03e-07,"chr15_66115235_66116292"
"chr11",116294524,116295688,1165,"*",5.28,3.27,6.09,-2.82,1.52e-08,2.03e-07,"chr11_116294524_116295688"
"chr10",113087025,113087898,874,"*",7.34,6.59,7.83,-1.25,1.52e-08,2.03e-07,"chr10_113087025_113087898"
"chr4",58213706,58214998,1293,"*",5.86,6.58,4.37,2.21,1.52e-08,2.04e-07,"chr4_58213706_58214998"
"chr9",2043722,2044462,741,"*",5.85,4.28,6.58,-2.3,1.52e-08,2.04e-07,"chr9_2043722_2044462"
"chr1",19353297,19354098,802,"*",7.1,7.64,6.24,1.4,1.53e-08,2.04e-07,"chr1_19353297_19354098"
"chr7",52586640,52587249,610,"*",5.55,3.73,6.32,-2.59,1.53e-08,2.05e-07,"chr7_52586640_52587249"
"chr3",123370978,123371596,619,"*",4.62,0.54,5.58,-5.04,1.53e-08,2.05e-07,"chr3_123370978_123371596"
"chr8",736955,739469,2515,"*",7.93,8.36,7.3,1.06,1.53e-08,2.05e-07,"chr8_736955_739469"
"chr2",207674261,207675133,873,"*",5.38,6.19,3.39,2.8,1.53e-08,2.05e-07,"chr2_207674261_207675133"
"chr4",142080951,142081389,439,"*",4.72,1.64,5.63,-4,1.54e-08,2.05e-07,"chr4_142080951_142081389"
"chr12",91274805,91275619,815,"*",4.88,2.17,5.77,-3.6,1.54e-08,2.05e-07,"chr12_91274805_91275619"
"chrX",37860790,37861282,493,"*",4.64,0.67,5.6,-4.93,1.54e-08,2.05e-07,"chrX_37860790_37861282"
"chr4",158810002,158811119,1118,"*",6.25,4.97,6.92,-1.94,1.54e-08,2.06e-07,"chr4_158810002_158811119"
"chr10",32266669,32267621,953,"*",6.69,7.31,5.58,1.72,1.54e-08,2.06e-07,"chr10_32266669_32267621"
"chr2",96321097,96322279,1183,"*",7.54,8.03,6.81,1.22,1.54e-08,2.06e-07,"chr2_96321097_96322279"
"chr5",134539468,134540447,980,"*",8.2,8.6,7.65,0.94,1.54e-08,2.06e-07,"chr5_134539468_134540447"
"chr2",194999463,195000236,774,"*",4.96,2.12,5.85,-3.73,1.54e-08,2.06e-07,"chr2_194999463_195000236"
"chr8",144580258,144581558,1301,"*",7.55,8.02,6.84,1.18,1.54e-08,2.06e-07,"chr8_144580258_144581558"
"chr14",93687970,93688923,954,"*",7.01,7.55,6.13,1.42,1.54e-08,2.06e-07,"chr14_93687970_93688923"
"chr20",63232106,63232853,748,"*",5.52,3.66,6.31,-2.65,1.54e-08,2.06e-07,"chr20_63232106_63232853"
"chr7",47402955,47403472,518,"*",5.55,6.32,3.8,2.51,1.54e-08,2.06e-07,"chr7_47402955_47403472"
"chr1",17565136,17566064,929,"*",6.69,7.28,5.69,1.59,1.55e-08,2.06e-07,"chr1_17565136_17566064"
"chr9",87800463,87800838,376,"*",5.42,3.58,6.2,-2.62,1.55e-08,2.06e-07,"chr9_87800463_87800838"
"chr3",116785281,116785833,553,"*",5.37,6.17,3.4,2.77,1.55e-08,2.07e-07,"chr3_116785281_116785833"
"chr20",62937144,62938835,1692,"*",8.77,8.33,9.11,-0.79,1.55e-08,2.07e-07,"chr20_62937144_62938835"
"chr13",99892217,99892857,641,"*",5.89,6.62,4.35,2.27,1.55e-08,2.07e-07,"chr13_99892217_99892857"
"chr6",91804828,91805436,609,"*",4.77,1.9,5.66,-3.76,1.55e-08,2.07e-07,"chr6_91804828_91805436"
"chr17",54544253,54544874,622,"*",6.74,5.77,7.31,-1.54,1.55e-08,2.07e-07,"chr17_54544253_54544874"
"chr4",183823274,183823886,613,"*",5.33,3.13,6.16,-3.03,1.55e-08,2.07e-07,"chr4_183823274_183823886"
"chr8",22597042,22600203,3162,"*",10.07,9.66,10.39,-0.74,1.55e-08,2.07e-07,"chr8_22597042_22600203"
"chr11",128692800,128695385,2586,"*",8.34,8.72,7.83,0.89,1.55e-08,2.07e-07,"chr11_128692800_128695385"
"chr1",147748861,147749263,403,"*",4.6,0.9,5.55,-4.64,1.55e-08,2.07e-07,"chr1_147748861_147749263"
"chr11",118002190,118003174,985,"*",6.22,4.98,6.88,-1.9,1.55e-08,2.07e-07,"chr11_118002190_118003174"
"chr13",32426682,32428616,1935,"*",8.31,8.7,7.76,0.94,1.55e-08,2.07e-07,"chr13_32426682_32428616"
"chr20",46139230,46140460,1231,"*",6.8,5.86,7.37,-1.51,1.55e-08,2.07e-07,"chr20_46139230_46140460"
"chr7",151226830,151227837,1008,"*",9.14,8.75,9.45,-0.7,1.56e-08,2.08e-07,"chr7_151226830_151227837"
"chr2",44291083,44292268,1186,"*",6.18,4.9,6.85,-1.95,1.56e-08,2.08e-07,"chr2_44291083_44292268"
"chr11",64246822,64247853,1032,"*",8.7,8.24,9.05,-0.81,1.56e-08,2.08e-07,"chr11_64246822_64247853"
"chr2",190835236,190835807,572,"*",4.69,0.15,5.66,-5.51,1.56e-08,2.08e-07,"chr2_190835236_190835807"
"chr1",203672194,203672784,591,"*",5.34,3.34,6.15,-2.81,1.56e-08,2.08e-07,"chr1_203672194_203672784"
"chr7",79781726,79782446,721,"*",4.62,1.19,5.55,-4.36,1.56e-08,2.08e-07,"chr7_79781726_79782446"
"chr2",204122241,204123091,851,"*",5.29,6.12,3.13,2.99,1.56e-08,2.09e-07,"chr2_204122241_204123091"
"chr5",87899272,87900203,932,"*",6.36,5.1,7.03,-1.93,1.57e-08,2.09e-07,"chr5_87899272_87900203"
"chr2",65274785,65275617,833,"*",6.12,6.81,4.78,2.03,1.57e-08,2.09e-07,"chr2_65274785_65275617"
"chr19",38024799,38025568,770,"*",5.81,6.55,4.21,2.34,1.57e-08,2.09e-07,"chr19_38024799_38025568"
"chr9",21576066,21576923,858,"*",6.24,4.97,6.9,-1.94,1.57e-08,2.09e-07,"chr9_21576066_21576923"
"chr19",4393967,4394578,612,"*",6.04,4.69,6.72,-2.03,1.57e-08,2.09e-07,"chr19_4393967_4394578"
"chr21",34668889,34670960,2072,"*",7.57,8.08,6.78,1.3,1.57e-08,2.09e-07,"chr21_34668889_34670960"
"chr20",64261095,64261605,511,"*",4.77,1.43,5.7,-4.27,1.57e-08,2.09e-07,"chr20_64261095_64261605"
"chr2",127105189,127107947,2759,"*",9.53,9.14,9.85,-0.71,1.57e-08,2.09e-07,"chr2_127105189_127107947"
"chr5",51095568,51095964,397,"*",4.78,1.76,5.69,-3.93,1.57e-08,2.09e-07,"chr5_51095568_51095964"
"chr8",133683965,133684361,397,"*",5.02,2.69,5.86,-3.18,1.57e-08,2.09e-07,"chr8_133683965_133684361"
"chr6",151451881,151452819,939,"*",9.02,8.58,9.35,-0.76,1.57e-08,2.09e-07,"chr6_151451881_151452819"
"chrX",129090911,129091626,716,"*",5.49,6.27,3.66,2.61,1.57e-08,2.09e-07,"chrX_129090911_129091626"
"chr18",34158923,34159961,1039,"*",8.05,8.47,7.46,1.02,1.57e-08,2.1e-07,"chr18_34158923_34159961"
"chr8",121610284,121611187,904,"*",4.74,1.67,5.65,-3.99,1.57e-08,2.1e-07,"chr8_121610284_121611187"
"chr2",48572814,48573434,621,"*",5.8,4.31,6.52,-2.21,1.58e-08,2.1e-07,"chr2_48572814_48573434"
"chr2",23607705,23608697,993,"*",5.71,6.46,4.07,2.39,1.58e-08,2.1e-07,"chr2_23607705_23608697"
"chr8",102436466,102437228,763,"*",5.76,6.5,4.17,2.33,1.58e-08,2.1e-07,"chr8_102436466_102437228"
"chr10",114179274,114180376,1103,"*",5.28,6.13,2.96,3.17,1.58e-08,2.1e-07,"chr10_114179274_114180376"
"chr10",35473425,35474585,1161,"*",5.16,6,2.89,3.11,1.58e-08,2.1e-07,"chr10_35473425_35474585"
"chr18",28040615,28041783,1169,"*",5.29,3.07,6.12,-3.06,1.58e-08,2.1e-07,"chr18_28040615_28041783"
"chr1",232383907,232385589,1683,"*",6.43,5.26,7.06,-1.8,1.58e-08,2.1e-07,"chr1_232383907_232385589"
"chr14",36430187,36430829,643,"*",4.92,5.8,2.21,3.6,1.58e-08,2.1e-07,"chr14_36430187_36430829"
"chr1",13498685,13500022,1338,"*",5.92,6.65,4.38,2.27,1.58e-08,2.1e-07,"chr1_13498685_13500022"
"chr15",33846053,33847268,1216,"*",5.94,4.55,6.64,-2.09,1.58e-08,2.11e-07,"chr15_33846053_33847268"
"chr2",17301303,17302513,1211,"*",6.42,7.07,5.2,1.87,1.58e-08,2.11e-07,"chr2_17301303_17302513"
"chr2",17815457,17817061,1605,"*",6.24,5,6.9,-1.9,1.58e-08,2.11e-07,"chr2_17815457_17817061"
"chr3",32902116,32903752,1637,"*",8.17,8.58,7.58,1,1.58e-08,2.11e-07,"chr3_32902116_32903752"
"chr16",57748709,57749396,688,"*",5.75,3.95,6.53,-2.58,1.58e-08,2.11e-07,"chr16_57748709_57749396"
"chr1",1891010,1892041,1032,"*",8.22,7.69,8.61,-0.92,1.58e-08,2.11e-07,"chr1_1891010_1892041"
"chr18",54158043,54158837,795,"*",4.65,0.9,5.6,-4.69,1.59e-08,2.11e-07,"chr18_54158043_54158837"
"chr15",41955761,41956484,724,"*",6.77,5.82,7.34,-1.52,1.59e-08,2.11e-07,"chr15_41955761_41956484"
"chr3",69299959,69300788,830,"*",5.1,2.79,5.95,-3.15,1.59e-08,2.11e-07,"chr3_69299959_69300788"
"chr13",96000172,96000531,360,"*",4.77,5.71,1.08,4.63,1.59e-08,2.11e-07,"chr13_96000172_96000531"
"chr6",16059565,16060274,710,"*",4.94,5.82,2.3,3.52,1.59e-08,2.11e-07,"chr6_16059565_16060274"
"chr10",89558723,89559223,501,"*",4.77,5.7,1.44,4.26,1.59e-08,2.12e-07,"chr10_89558723_89559223"
"chr17",17780794,17784748,3955,"*",9.67,9.28,9.98,-0.69,1.59e-08,2.12e-07,"chr17_17780794_17784748"
"chr1",57882064,57882546,483,"*",5.13,2.99,5.95,-2.96,1.59e-08,2.12e-07,"chr1_57882064_57882546"
"chr22",44686894,44687650,757,"*",4.84,2.19,5.72,-3.53,1.59e-08,2.12e-07,"chr22_44686894_44687650"
"chr8",119574232,119574826,595,"*",5.08,2.56,5.95,-3.39,1.59e-08,2.12e-07,"chr8_119574232_119574826"
"chr22",34587497,34588546,1050,"*",5.68,3.76,6.47,-2.71,1.59e-08,2.12e-07,"chr22_34587497_34588546"
"chr7",49773360,49776240,2881,"*",8.61,8.96,8.14,0.82,1.59e-08,2.12e-07,"chr7_49773360_49776240"
"chr1",112011302,112011747,446,"*",4.63,0.67,5.59,-4.92,1.6e-08,2.12e-07,"chr1_112011302_112011747"
"chr11",19559755,19560312,558,"*",5.6,3.77,6.38,-2.61,1.6e-08,2.12e-07,"chr11_19559755_19560312"
"chr11",304812,306021,1210,"*",6.45,7.08,5.33,1.75,1.6e-08,2.12e-07,"chr11_304812_306021"
"chr8",104342448,104343060,613,"*",6.18,6.84,4.9,1.94,1.6e-08,2.13e-07,"chr8_104342448_104343060"
"chr7",107660504,107662257,1754,"*",8.24,8.65,7.68,0.97,1.6e-08,2.13e-07,"chr7_107660504_107662257"
"chr6",7312465,7313631,1167,"*",8.55,8.07,8.91,-0.84,1.6e-08,2.13e-07,"chr6_7312465_7313631"
"chr3",68495683,68496360,678,"*",4.7,1.64,5.61,-3.97,1.6e-08,2.13e-07,"chr3_68495683_68496360"
"chr1",115133264,115133836,573,"*",5.2,3.11,6.02,-2.91,1.6e-08,2.13e-07,"chr1_115133264_115133836"
"chr18",79026201,79027076,876,"*",6.08,6.77,4.72,2.04,1.61e-08,2.13e-07,"chr18_79026201_79027076"
"chr7",31059503,31060114,612,"*",6.18,6.84,4.89,1.95,1.61e-08,2.14e-07,"chr7_31059503_31060114"
"chr12",6214624,6216474,1851,"*",7.85,8.28,7.23,1.05,1.61e-08,2.14e-07,"chr12_6214624_6216474"
"chr3",40396026,40396931,906,"*",4.75,1.9,5.65,-3.75,1.61e-08,2.14e-07,"chr3_40396026_40396931"
"chr14",33736388,33736766,379,"*",4.79,5.72,1.33,4.38,1.61e-08,2.14e-07,"chr14_33736388_33736766"
"chr3",122536030,122536993,964,"*",5.83,6.57,4.23,2.35,1.61e-08,2.14e-07,"chr3_122536030_122536993"
"chr18",2916237,2916753,517,"*",5.76,6.5,4.16,2.34,1.62e-08,2.14e-07,"chr18_2916237_2916753"
"chr22",22037391,22038169,779,"*",5.16,2.97,6,-3.03,1.62e-08,2.15e-07,"chr22_22037391_22038169"
"chr6",44723222,44723765,544,"*",5.17,2.94,6,-3.06,1.62e-08,2.15e-07,"chr6_44723222_44723765"
"chr2",17543648,17544401,754,"*",6.61,7.21,5.56,1.65,1.62e-08,2.15e-07,"chr2_17543648_17544401"
"chr8",111916507,111917517,1011,"*",7.16,7.72,6.23,1.49,1.62e-08,2.15e-07,"chr8_111916507_111917517"
"chr1",166486958,166487459,502,"*",4.65,1,5.59,-4.59,1.62e-08,2.15e-07,"chr1_166486958_166487459"
"chr2",202135011,202135929,919,"*",4.95,2.08,5.84,-3.77,1.62e-08,2.15e-07,"chr2_202135011_202135929"
"chr2",52752345,52753152,808,"*",5.1,2.65,5.96,-3.31,1.62e-08,2.15e-07,"chr2_52752345_52753152"
"chr10",7887123,7888232,1110,"*",5.17,3.03,6,-2.97,1.62e-08,2.15e-07,"chr10_7887123_7888232"
"chrX",19882283,19883010,728,"*",5.25,3.21,6.06,-2.85,1.63e-08,2.16e-07,"chrX_19882283_19883010"
"chr4",1898884,1900231,1348,"*",7.22,6.36,7.76,-1.4,1.63e-08,2.16e-07,"chr4_1898884_1900231"
"chr8",1132662,1133342,681,"*",6.06,6.75,4.68,2.08,1.63e-08,2.16e-07,"chr8_1132662_1133342"
"chr17",21523261,21524296,1036,"*",4.74,1.5,5.66,-4.16,1.63e-08,2.16e-07,"chr17_21523261_21524296"
"chr19",41189286,41189928,643,"*",6.63,7.24,5.55,1.68,1.63e-08,2.16e-07,"chr19_41189286_41189928"
"chr5",178619057,178619998,942,"*",4.77,5.71,1.15,4.57,1.63e-08,2.17e-07,"chr5_178619057_178619998"
"chr4",87679568,87681014,1447,"*",6.92,7.47,6.02,1.45,1.63e-08,2.17e-07,"chr4_87679568_87681014"
"chr11",113192119,113193247,1129,"*",5.92,4.32,6.66,-2.34,1.63e-08,2.17e-07,"chr11_113192119_113193247"
