"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr19",35247615,35249414,1800,"*",9.2,9.53,8.78,0.75,2.34e-11,2.51e-10,"chr19_35247615_35249414"
"chr17",34252191,34253117,927,"*",6.08,4.25,6.86,-2.61,2.35e-11,2.52e-10,"chr17_34252191_34253117"
"chr1",244834491,244836351,1861,"*",9.35,8.94,9.67,-0.73,2.35e-11,2.52e-10,"chr1_244834491_244836351"
"chr6",54558991,54559708,718,"*",5.1,1.22,6.05,-4.83,2.35e-11,2.52e-10,"chr6_54558991_54559708"
"chr3",108602444,108603925,1482,"*",6.33,4.76,7.06,-2.3,2.35e-11,2.52e-10,"chr3_108602444_108603925"
"chr1",46613463,46614258,796,"*",6.64,7.33,5.29,2.04,2.35e-11,2.52e-10,"chr1_46613463_46614258"
"chr10",22320770,22321620,851,"*",7.42,6.57,7.95,-1.38,2.36e-11,2.53e-10,"chr10_22320770_22321620"
"chr6",85449468,85450803,1336,"*",8.49,8.89,7.94,0.95,2.36e-11,2.53e-10,"chr6_85449468_85450803"
"chr9",137167932,137170495,2564,"*",8.32,8.75,7.72,1.03,2.37e-11,2.54e-10,"chr9_137167932_137170495"
"chr20",43379112,43379913,802,"*",5.08,0.9,6.04,-5.14,2.37e-11,2.54e-10,"chr20_43379112_43379913"
"chr11",58739107,58740906,1800,"*",5.91,4.15,6.68,-2.54,2.38e-11,2.55e-10,"chr11_58739107_58740906"
"chr11",113373523,113374181,659,"*",5.19,0.62,6.15,-5.54,2.38e-11,2.55e-10,"chr11_113373523_113374181"
"chr1",112265798,112266274,477,"*",5.74,-0.44,6.73,-7.18,2.38e-11,2.55e-10,"chr1_112265798_112266274"
"chr21",44708072,44708861,790,"*",6.24,6.99,4.64,2.35,2.38e-11,2.55e-10,"chr21_44708072_44708861"
"chr13",98731824,98732673,850,"*",5.06,1.52,6,-4.47,2.38e-11,2.55e-10,"chr13_98731824_98732673"
"chr1",2528968,2529498,531,"*",6.17,6.91,4.57,2.35,2.39e-11,2.56e-10,"chr1_2528968_2529498"
"chr17",61403097,61403907,811,"*",6.38,7.09,4.93,2.16,2.39e-11,2.56e-10,"chr17_61403097_61403907"
"chr1",223320013,223320808,796,"*",5.68,6.51,3.46,3.05,2.39e-11,2.56e-10,"chr1_223320013_223320808"
"chr6",12886668,12887672,1005,"*",5.84,6.64,3.88,2.77,2.39e-11,2.56e-10,"chr6_12886668_12887672"
"chr6",159068807,159069558,752,"*",5.45,6.36,2.4,3.96,2.39e-11,2.56e-10,"chr6_159068807_159069558"
"chr8",144475059,144476029,971,"*",6.77,7.41,5.57,1.84,2.4e-11,2.57e-10,"chr8_144475059_144476029"
"chr3",148723596,148723938,343,"*",5.08,1.71,6.01,-4.3,2.4e-11,2.57e-10,"chr3_148723596_148723938"
"chr7",2440346,2441558,1213,"*",5.6,3.32,6.44,-3.12,2.4e-11,2.57e-10,"chr7_2440346_2441558"
"chr11",47142878,47143787,910,"*",6.22,4.48,6.99,-2.51,2.4e-11,2.57e-10,"chr11_47142878_47143787"
"chr17",33982103,33982472,370,"*",5.06,1.14,6.01,-4.87,2.41e-11,2.58e-10,"chr17_33982103_33982472"
"chr7",27526912,27527635,724,"*",5.17,2.05,6.09,-4.04,2.41e-11,2.58e-10,"chr7_27526912_27527635"
"chr13",36795392,36796399,1008,"*",5.64,6.49,3.27,3.22,2.41e-11,2.58e-10,"chr13_36795392_36796399"
"chr13",94707468,94708512,1045,"*",6.9,7.52,5.8,1.72,2.41e-11,2.58e-10,"chr13_94707468_94708512"
"chr8",29459083,29459966,884,"*",6.43,4.95,7.14,-2.19,2.41e-11,2.58e-10,"chr8_29459083_29459966"
"chr5",80097252,80098100,849,"*",6.24,7.01,4.48,2.53,2.41e-11,2.58e-10,"chr5_80097252_80098100"
"chr14",99910507,99911160,654,"*",5.09,0.8,6.05,-5.25,2.41e-11,2.58e-10,"chr14_99910507_99911160"
"chr3",197203635,197204281,647,"*",5.67,6.52,3.38,3.14,2.42e-11,2.59e-10,"chr3_197203635_197204281"
"chr13",94704942,94705515,574,"*",5.73,6.57,3.49,3.08,2.42e-11,2.59e-10,"chr13_94704942_94705515"
"chr17",29131855,29132385,531,"*",5.69,3.65,6.5,-2.85,2.42e-11,2.59e-10,"chr17_29131855_29132385"
"chr1",110421007,110421986,980,"*",5.09,0.8,6.05,-5.25,2.43e-11,2.6e-10,"chr1_110421007_110421986"
"chr10",117545301,117546703,1403,"*",6.71,7.36,5.48,1.89,2.43e-11,2.6e-10,"chr10_117545301_117546703"
"chr19",16097927,16098438,512,"*",5.42,2.98,6.28,-3.3,2.44e-11,2.61e-10,"chr19_16097927_16098438"
"chr13",34914462,34915164,703,"*",5.59,6.56,0.49,6.07,2.44e-11,2.61e-10,"chr13_34914462_34915164"
"chr1",233326981,233328900,1920,"*",8.82,9.21,8.3,0.9,2.44e-11,2.61e-10,"chr1_233326981_233328900"
"chr1",64073493,64074098,606,"*",5.5,3.21,6.34,-3.13,2.44e-11,2.61e-10,"chr1_64073493_64074098"
"chr8",108267960,108268532,573,"*",6.34,4.91,7.04,-2.14,2.45e-11,2.62e-10,"chr8_108267960_108268532"
"chr3",63343200,63344275,1076,"*",6.99,5.92,7.6,-1.68,2.45e-11,2.62e-10,"chr3_63343200_63344275"
"chr10",77746044,77746695,652,"*",5.15,0.49,6.12,-5.63,2.45e-11,2.62e-10,"chr10_77746044_77746695"
"chr4",146633027,146633875,849,"*",5.88,6.67,3.98,2.69,2.45e-11,2.62e-10,"chr4_146633027_146633875"
"chr8",113046102,113046909,808,"*",5.68,6.52,3.4,3.12,2.45e-11,2.62e-10,"chr8_113046102_113046909"
"chr3",13022030,13023255,1226,"*",7.42,6.56,7.96,-1.39,2.45e-11,2.62e-10,"chr3_13022030_13023255"
"chr20",59213929,59214507,579,"*",5.31,0.18,6.29,-6.11,2.45e-11,2.62e-10,"chr20_59213929_59214507"
"chr8",110835415,110836405,991,"*",6.53,7.21,5.22,1.99,2.46e-11,2.63e-10,"chr8_110835415_110836405"
"chr10",30171348,30172447,1100,"*",5.14,1.31,6.09,-4.78,2.46e-11,2.63e-10,"chr10_30171348_30172447"
"chr7",6526185,6527116,932,"*",6.46,7.16,5.06,2.1,2.46e-11,2.63e-10,"chr7_6526185_6527116"
"chr12",113380740,113381700,961,"*",5.84,3.99,6.63,-2.64,2.46e-11,2.63e-10,"chr12_113380740_113381700"
"chr3",185069576,185071413,1838,"*",7.47,8.02,6.57,1.45,2.46e-11,2.63e-10,"chr3_185069576_185071413"
"chr4",1323838,1324861,1024,"*",5.16,0.62,6.12,-5.51,2.47e-11,2.64e-10,"chr4_1323838_1324861"
"chr5",167358817,167359433,617,"*",5.79,6.62,3.6,3.02,2.47e-11,2.64e-10,"chr5_167358817_167359433"
"chr13",36998498,37001378,2881,"*",9.46,9.04,9.79,-0.74,2.47e-11,2.64e-10,"chr13_36998498_37001378"
"chr3",89332183,89333233,1051,"*",5.77,6.59,3.7,2.89,2.48e-11,2.65e-10,"chr3_89332183_89333233"
"chr3",15646087,15647765,1679,"*",6.28,4.8,7,-2.2,2.48e-11,2.65e-10,"chr3_15646087_15647765"
"chr10",26211854,26212212,359,"*",5.62,6.47,3.25,3.22,2.49e-11,2.65e-10,"chr10_26211854_26212212"
"chr18",46052090,46052560,471,"*",5.16,0.49,6.13,-5.64,2.49e-11,2.66e-10,"chr18_46052090_46052560"
"chr6",5003306,5004568,1263,"*",9.34,8.89,9.68,-0.79,2.49e-11,2.66e-10,"chr6_5003306_5004568"
"chr5",175288076,175288802,727,"*",5.17,1.93,6.1,-4.16,2.49e-11,2.66e-10,"chr5_175288076_175288802"
"chr21",46025270,46025837,568,"*",5.31,2.6,6.2,-3.6,2.5e-11,2.67e-10,"chr21_46025270_46025837"
"chr20",3767240,3769037,1798,"*",9.57,9.19,9.87,-0.68,2.5e-11,2.67e-10,"chr20_3767240_3769037"
"chr3",147651167,147651612,446,"*",5.07,1.38,6.02,-4.64,2.5e-11,2.67e-10,"chr3_147651167_147651612"
"chr1",224615719,224617486,1768,"*",8.19,8.63,7.56,1.07,2.5e-11,2.67e-10,"chr1_224615719_224617486"
"chr1",43912543,43913453,911,"*",6.98,5.92,7.58,-1.66,2.5e-11,2.67e-10,"chr1_43912543_43913453"
"chr3",186217286,186218167,882,"*",5.33,2.8,6.2,-3.41,2.51e-11,2.68e-10,"chr3_186217286_186218167"
"chr14",39174687,39175813,1127,"*",9.41,9,9.72,-0.72,2.51e-11,2.68e-10,"chr14_39174687_39175813"
"chr22",46070060,46071037,978,"*",6.6,7.27,5.3,1.97,2.51e-11,2.68e-10,"chr22_46070060_46071037"
"chr2",24971193,24972672,1480,"*",9.15,8.72,9.49,-0.77,2.51e-11,2.68e-10,"chr2_24971193_24972672"
"chr7",73521503,73522982,1480,"*",9.23,8.8,9.57,-0.77,2.52e-11,2.69e-10,"chr7_73521503_73522982"
"chr12",29640592,29641384,793,"*",6.47,5.14,7.15,-2.01,2.52e-11,2.69e-10,"chr12_29640592_29641384"
"chr12",54715879,54716850,972,"*",5.6,3.5,6.42,-2.93,2.52e-11,2.69e-10,"chr12_54715879_54716850"
"chr1",3470745,3472254,1510,"*",8.04,7.39,8.49,-1.1,2.52e-11,2.69e-10,"chr1_3470745_3472254"
"chr3",98814935,98815431,497,"*",5.28,2.64,6.16,-3.53,2.53e-11,2.7e-10,"chr3_98814935_98815431"
"chr4",180164108,180165193,1086,"*",5.11,1.83,6.03,-4.21,2.53e-11,2.7e-10,"chr4_180164108_180165193"
"chr11",82400094,82400725,632,"*",5.31,0.18,6.28,-6.1,2.53e-11,2.7e-10,"chr11_82400094_82400725"
"chr5",66903833,66904670,838,"*",5.52,6.39,3.02,3.37,2.54e-11,2.7e-10,"chr5_66903833_66904670"
"chr9",88531994,88532674,681,"*",6.05,6.82,4.32,2.5,2.54e-11,2.71e-10,"chr9_88531994_88532674"
"chrX",39613319,39614788,1470,"*",6.48,7.18,5.04,2.14,2.54e-11,2.71e-10,"chrX_39613319_39614788"
"chr1",157161840,157162864,1025,"*",6.6,7.28,5.27,2.01,2.54e-11,2.71e-10,"chr1_157161840_157162864"
"chr9",92293512,92294583,1072,"*",8.38,7.67,8.85,-1.17,2.55e-11,2.72e-10,"chr9_92293512_92294583"
"chr22",25475481,25476108,628,"*",5.79,3.89,6.59,-2.7,2.55e-11,2.72e-10,"chr22_25475481_25476108"
"chr2",24168943,24169417,475,"*",5.23,2.12,6.15,-4.03,2.55e-11,2.72e-10,"chr2_24168943_24169417"
"chr2",53646669,53647227,559,"*",5.29,6.22,1.75,4.48,2.56e-11,2.73e-10,"chr2_53646669_53647227"
"chr17",8079149,8080952,1804,"*",7.97,8.45,7.24,1.21,2.56e-11,2.73e-10,"chr17_8079149_8080952"
"chr17",61494295,61495025,731,"*",5.64,3.42,6.48,-3.06,2.56e-11,2.73e-10,"chr17_61494295_61495025"
"chr5",170584164,170584993,830,"*",5.25,2.42,6.14,-3.72,2.56e-11,2.73e-10,"chr5_170584164_170584993"
"chr14",104604056,104605333,1278,"*",6.93,7.54,5.86,1.68,2.57e-11,2.74e-10,"chr14_104604056_104605333"
"chr2",45860232,45861190,959,"*",6.09,4.48,6.83,-2.35,2.57e-11,2.74e-10,"chr2_45860232_45861190"
"chr14",99663308,99664947,1640,"*",8,8.45,7.32,1.13,2.57e-11,2.74e-10,"chr14_99663308_99664947"
"chrX",40145109,40146970,1862,"*",7.21,7.78,6.28,1.5,2.57e-11,2.74e-10,"chrX_40145109_40146970"
"chr10",22554470,22555222,753,"*",6.07,4.44,6.82,-2.37,2.57e-11,2.74e-10,"chr10_22554470_22555222"
"chr4",22630438,22631396,959,"*",5.09,0.8,6.05,-5.25,2.58e-11,2.74e-10,"chr4_22630438_22631396"
"chr2",71129700,71131061,1362,"*",8.92,8.45,9.28,-0.83,2.58e-11,2.75e-10,"chr2_71129700_71131061"
"chrX",139224745,139225775,1031,"*",6.17,6.91,4.58,2.33,2.58e-11,2.75e-10,"chrX_139224745_139225775"
"chr12",83827834,83828656,823,"*",5.88,6.7,3.75,2.95,2.58e-11,2.75e-10,"chr12_83827834_83828656"
"chr20",37267714,37268467,754,"*",5.54,6.4,3.11,3.29,2.58e-11,2.75e-10,"chr20_37267714_37268467"
"chr12",52389476,52390200,725,"*",5.75,3.82,6.55,-2.73,2.59e-11,2.76e-10,"chr12_52389476_52390200"
"chr17",82036977,82037979,1003,"*",9.13,8.71,9.46,-0.76,2.59e-11,2.76e-10,"chr17_82036977_82037979"
"chr15",76138609,76140422,1814,"*",7.12,7.73,6.05,1.68,2.6e-11,2.77e-10,"chr15_76138609_76140422"
"chr6",119034972,119035801,830,"*",5.94,6.73,4.11,2.62,2.61e-11,2.78e-10,"chr6_119034972_119035801"
"chr4",120671541,120672052,512,"*",5.39,6.3,2.37,3.93,2.61e-11,2.78e-10,"chr4_120671541_120672052"
"chr6",105509661,105510529,869,"*",6.52,5.19,7.2,-2.01,2.61e-11,2.78e-10,"chr6_105509661_105510529"
"chr1",204213644,204214654,1011,"*",7.7,8.25,6.81,1.43,2.61e-11,2.78e-10,"chr1_204213644_204214654"
"chr7",120032820,120033583,764,"*",5.4,6.37,0.97,5.4,2.62e-11,2.79e-10,"chr7_120032820_120033583"
"chr18",57846033,57846704,672,"*",5.32,2.59,6.2,-3.61,2.62e-11,2.79e-10,"chr18_57846033_57846704"
"chr16",1342455,1343912,1458,"*",9.1,8.66,9.44,-0.77,2.62e-11,2.79e-10,"chr16_1342455_1343912"
"chr22",17785052,17785826,775,"*",6.22,6.96,4.65,2.31,2.62e-11,2.79e-10,"chr22_17785052_17785826"
"chr15",89665352,89666859,1508,"*",7.31,7.86,6.39,1.47,2.62e-11,2.79e-10,"chr15_89665352_89666859"
"chr12",106865625,106866239,615,"*",5.31,6.23,2.08,4.15,2.62e-11,2.79e-10,"chr12_106865625_106866239"
"chr10",77513517,77514252,736,"*",6.63,5.42,7.28,-1.86,2.63e-11,2.8e-10,"chr10_77513517_77514252"
"chr10",79242209,79243918,1710,"*",8.4,7.81,8.81,-1,2.63e-11,2.8e-10,"chr10_79242209_79243918"
"chr3",119638604,119639157,554,"*",5.18,2.18,6.09,-3.9,2.63e-11,2.8e-10,"chr3_119638604_119639157"
"chr5",150595539,150596661,1123,"*",6.41,4.98,7.11,-2.13,2.63e-11,2.8e-10,"chr5_150595539_150596661"
"chr17",20008565,20010385,1821,"*",8.58,8.97,8.05,0.92,2.63e-11,2.8e-10,"chr17_20008565_20010385"
"chr14",36442716,36443930,1215,"*",6.14,6.89,4.51,2.37,2.64e-11,2.8e-10,"chr14_36442716_36443930"
"chr5",78832657,78833789,1133,"*",5.58,3.32,6.42,-3.09,2.64e-11,2.81e-10,"chr5_78832657_78833789"
"chr19",52048368,52049560,1193,"*",8.28,7.66,8.71,-1.05,2.65e-11,2.81e-10,"chr19_52048368_52049560"
"chr11",27213160,27213696,537,"*",5.26,2.52,6.15,-3.63,2.65e-11,2.82e-10,"chr11_27213160_27213696"
"chr6",47319812,47320478,667,"*",5.08,1.27,6.02,-4.75,2.66e-11,2.83e-10,"chr6_47319812_47320478"
"chr20",53100034,53100935,902,"*",5.16,1.93,6.08,-4.15,2.67e-11,2.84e-10,"chr20_53100034_53100935"
"chr2",239211331,239211943,613,"*",5.15,2.05,6.07,-4.02,2.67e-11,2.84e-10,"chr2_239211331_239211943"
"chr3",150806258,150806984,727,"*",5.39,6.29,2.4,3.89,2.67e-11,2.84e-10,"chr3_150806258_150806984"
"chr9",11326006,11326860,855,"*",5.16,1.77,6.09,-4.32,2.67e-11,2.84e-10,"chr9_11326006_11326860"
"chr17",76566608,76569037,2430,"*",6.71,7.36,5.52,1.84,2.68e-11,2.85e-10,"chr17_76566608_76569037"
"chr14",75433765,75435266,1502,"*",5.23,2.2,6.14,-3.94,2.68e-11,2.85e-10,"chr14_75433765_75435266"
"chr3",45700910,45701804,895,"*",5.58,6.45,2.97,3.49,2.68e-11,2.85e-10,"chr3_45700910_45701804"
"chr2",32356463,32358242,1780,"*",9.39,8.99,9.7,-0.71,2.68e-11,2.85e-10,"chr2_32356463_32358242"
"chr1",165933297,165934096,800,"*",5.49,6.36,2.93,3.43,2.68e-11,2.85e-10,"chr1_165933297_165934096"
"chr3",12287401,12289147,1747,"*",7.45,7.99,6.57,1.42,2.68e-11,2.85e-10,"chr3_12287401_12289147"
"chr13",30051700,30053041,1342,"*",6.44,7.16,4.96,2.2,2.68e-11,2.85e-10,"chr13_30051700_30053041"
"chr11",119094287,119096000,1714,"*",9.28,8.85,9.61,-0.77,2.69e-11,2.86e-10,"chr11_119094287_119096000"
"chr18",67359854,67360671,818,"*",5.74,-0.44,6.73,-7.18,2.69e-11,2.86e-10,"chr18_67359854_67360671"
"chr2",127387035,127388736,1702,"*",9.11,8.64,9.46,-0.82,2.69e-11,2.86e-10,"chr2_127387035_127388736"
"chr9",8140468,8141089,622,"*",5.74,6.57,3.59,2.98,2.7e-11,2.86e-10,"chr9_8140468_8141089"
"chr10",91598293,91598977,685,"*",5.13,2,6.04,-4.04,2.7e-11,2.87e-10,"chr10_91598293_91598977"
"chr5",82422127,82422850,724,"*",5.17,2.25,6.07,-3.83,2.71e-11,2.88e-10,"chr5_82422127_82422850"
"chr12",121802911,121804019,1109,"*",8.62,8.09,9,-0.9,2.71e-11,2.88e-10,"chr12_121802911_121804019"
"chr10",14837470,14839253,1784,"*",9.38,8.99,9.69,-0.7,2.71e-11,2.88e-10,"chr10_14837470_14839253"
"chr16",67782578,67783300,723,"*",5.1,1.83,6.02,-4.2,2.71e-11,2.88e-10,"chr16_67782578_67783300"
"chr5",76144576,76145302,727,"*",5.46,6.43,0.97,5.46,2.71e-11,2.88e-10,"chr5_76144576_76145302"
"chr6",7770491,7771308,818,"*",5.32,6.26,1.54,4.72,2.71e-11,2.88e-10,"chr6_7770491_7771308"
"chr20",20887439,20888512,1074,"*",5.43,6.33,2.54,3.79,2.72e-11,2.88e-10,"chr20_20887439_20888512"
"chr6",42141618,42143123,1506,"*",7.89,8.37,7.18,1.19,2.72e-11,2.88e-10,"chr6_42141618_42143123"
"chr2",199369590,199370378,789,"*",5.9,4.03,6.69,-2.65,2.72e-11,2.89e-10,"chr2_199369590_199370378"
"chr19",39146883,39147470,588,"*",5.31,6.25,1.69,4.56,2.72e-11,2.89e-10,"chr19_39146883_39147470"
"chr1",8816970,8818323,1354,"*",8.47,7.91,8.87,-0.96,2.73e-11,2.89e-10,"chr1_8816970_8818323"
"chr5",83632895,83633613,719,"*",5.16,2.12,6.07,-3.95,2.73e-11,2.9e-10,"chr5_83632895_83633613"
"chr6",36924142,36924698,557,"*",5.16,2.12,6.07,-3.95,2.73e-11,2.9e-10,"chr6_36924142_36924698"
"chr2",49080599,49081213,615,"*",5.31,6.23,2.11,4.12,2.73e-11,2.9e-10,"chr2_49080599_49081213"
"chr3",135169550,135170327,778,"*",5.35,2.56,6.25,-3.69,2.73e-11,2.9e-10,"chr3_135169550_135170327"
"chr17",40110071,40110497,427,"*",6.12,6.88,4.37,2.51,2.73e-11,2.9e-10,"chr17_40110071_40110497"
"chr10",108465838,108466884,1047,"*",6.98,7.58,5.93,1.66,2.73e-11,2.9e-10,"chr10_108465838_108466884"
"chr9",69412289,69413154,866,"*",6.59,7.26,5.3,1.96,2.73e-11,2.9e-10,"chr9_69412289_69413154"
"chr12",107411691,107412311,621,"*",5.25,2.52,6.14,-3.61,2.74e-11,2.91e-10,"chr12_107411691_107412311"
"chr2",231529993,231530928,936,"*",6.49,7.19,5.09,2.1,2.74e-11,2.91e-10,"chr2_231529993_231530928"
"chr17",13140685,13141432,748,"*",6.04,6.81,4.27,2.54,2.74e-11,2.91e-10,"chr17_13140685_13141432"
"chr2",241354748,241356763,2016,"*",9.63,9.24,9.94,-0.7,2.74e-11,2.91e-10,"chr2_241354748_241356763"
"chr2",238287765,238289584,1820,"*",9.23,8.81,9.55,-0.74,2.75e-11,2.92e-10,"chr2_238287765_238289584"
"chr6",108119312,108120051,740,"*",5.95,6.73,4.14,2.59,2.76e-11,2.92e-10,"chr6_108119312_108120051"
"chr4",166680379,166681491,1113,"*",5.07,1.41,6.01,-4.6,2.76e-11,2.92e-10,"chr4_166680379_166681491"
"chr16",8229045,8229987,943,"*",5.5,6.38,2.94,3.43,2.76e-11,2.93e-10,"chr16_8229045_8229987"
"chr11",60247221,60247888,668,"*",5.43,2.89,6.29,-3.4,2.76e-11,2.93e-10,"chr11_60247221_60247888"
"chr9",125519757,125520187,431,"*",5.19,0.62,6.16,-5.55,2.76e-11,2.93e-10,"chr9_125519757_125520187"
"chr10",90419018,90419650,633,"*",5.13,1.06,6.09,-5.04,2.77e-11,2.94e-10,"chr10_90419018_90419650"
"chr12",14952357,14952707,351,"*",5.14,1.93,6.06,-4.13,2.78e-11,2.95e-10,"chr12_14952357_14952707"
"chr3",55473755,55475061,1307,"*",5.54,6.41,3.03,3.37,2.78e-11,2.95e-10,"chr3_55473755_55475061"
"chr2",147502445,147503279,835,"*",5.14,0.62,6.11,-5.49,2.78e-11,2.95e-10,"chr2_147502445_147503279"
"chr6",19690895,19692859,1965,"*",7.46,8.01,6.55,1.46,2.78e-11,2.95e-10,"chr6_19690895_19692859"
"chr18",7157573,7158672,1100,"*",6.09,4.44,6.84,-2.4,2.78e-11,2.95e-10,"chr18_7157573_7158672"
"chr15",64823713,64824569,857,"*",6.55,7.23,5.21,2.02,2.78e-11,2.95e-10,"chr15_64823713_64824569"
"chr11",72493517,72494101,585,"*",5.53,3.06,6.4,-3.34,2.79e-11,2.95e-10,"chr11_72493517_72494101"
"chr3",124919732,124920189,458,"*",5.32,2.68,6.2,-3.52,2.79e-11,2.95e-10,"chr3_124919732_124920189"
"chr6",111811691,111812554,864,"*",5.86,4,6.64,-2.65,2.79e-11,2.96e-10,"chr6_111811691_111812554"
"chr7",43781873,43782446,574,"*",5.17,2.07,6.08,-4.01,2.79e-11,2.96e-10,"chr7_43781873_43782446"
"chr1",29414167,29414807,641,"*",5.04,1.34,5.98,-4.64,2.8e-11,2.96e-10,"chr1_29414167_29414807"
"chr21",33109498,33110771,1274,"*",5.83,6.66,3.68,2.98,2.8e-11,2.97e-10,"chr21_33109498_33110771"
"chr10",94850339,94851308,970,"*",5.04,1.14,5.99,-4.85,2.8e-11,2.97e-10,"chr10_94850339_94851308"
"chr16",66516601,66517449,849,"*",6.38,4.85,7.1,-2.25,2.8e-11,2.97e-10,"chr16_66516601_66517449"
"chr3",40872929,40873773,845,"*",5.65,3.46,6.48,-3.03,2.81e-11,2.97e-10,"chr3_40872929_40873773"
"chr6",110331472,110332369,898,"*",6.08,4.44,6.83,-2.39,2.81e-11,2.97e-10,"chr6_110331472_110332369"
"chr5",132962624,132964270,1647,"*",9.33,8.91,9.65,-0.74,2.81e-11,2.98e-10,"chr5_132962624_132964270"
"chr18",55875295,55876025,731,"*",5.73,3.68,6.54,-2.87,2.81e-11,2.98e-10,"chr18_55875295_55876025"
"chr11",20881330,20882178,849,"*",5.48,6.35,2.94,3.41,2.82e-11,2.98e-10,"chr11_20881330_20882178"
"chr1",145947581,145948085,505,"*",5.4,6.36,0.9,5.47,2.82e-11,2.99e-10,"chr1_145947581_145948085"
"chr2",94870234,94871850,1617,"*",7.07,7.7,5.93,1.77,2.82e-11,2.99e-10,"chr2_94870234_94871850"
"chrX",39309448,39310311,864,"*",5.3,0.1,6.28,-6.18,2.82e-11,2.99e-10,"chrX_39309448_39310311"
"chr14",95218452,95219246,795,"*",5.67,6.5,3.46,3.04,2.83e-11,2.99e-10,"chr14_95218452_95219246"
"chr8",101294589,101296156,1568,"*",6.45,5.08,7.15,-2.07,2.84e-11,3e-10,"chr8_101294589_101296156"
"chr4",8457099,8458058,960,"*",5.07,1.34,6.01,-4.67,2.84e-11,3.01e-10,"chr4_8457099_8458058"
"chr19",10112135,10115443,3309,"*",8.37,8.79,7.79,0.99,2.84e-11,3.01e-10,"chr19_10112135_10115443"
"chr20",57148195,57148736,542,"*",5.3,0.18,6.27,-6.09,2.84e-11,3.01e-10,"chr20_57148195_57148736"
"chr14",67607503,67608201,699,"*",5.34,6.26,2.11,4.15,2.85e-11,3.01e-10,"chr14_67607503_67608201"
"chr4",2778319,2779304,986,"*",6.03,7.02,-0.07,7.08,2.85e-11,3.01e-10,"chr4_2778319_2779304"
"chr12",100553818,100554903,1086,"*",6.58,5.35,7.24,-1.89,2.85e-11,3.01e-10,"chr12_100553818_100554903"
"chr18",50786819,50787253,435,"*",5.35,2.77,6.22,-3.45,2.85e-11,3.01e-10,"chr18_50786819_50787253"
"chr9",127223898,127225856,1959,"*",9.47,9.07,9.79,-0.72,2.85e-11,3.02e-10,"chr9_127223898_127225856"
"chr19",33077675,33078557,883,"*",6.05,4.32,6.82,-2.5,2.85e-11,3.02e-10,"chr19_33077675_33078557"
"chr3",133300239,133301423,1185,"*",5.74,3.82,6.54,-2.71,2.85e-11,3.02e-10,"chr3_133300239_133301423"
"chr15",36880195,36880836,642,"*",6.31,7.06,4.66,2.39,2.86e-11,3.03e-10,"chr15_36880195_36880836"
"chr22",31399088,31400189,1102,"*",8.77,8.21,9.17,-0.96,2.86e-11,3.03e-10,"chr22_31399088_31400189"
"chr12",113514799,113515983,1185,"*",6.39,7.09,4.97,2.13,2.87e-11,3.03e-10,"chr12_113514799_113515983"
"chr17",80891269,80892478,1210,"*",5.6,3.48,6.43,-2.95,2.87e-11,3.04e-10,"chr17_80891269_80892478"
"chr17",30236786,30239148,2363,"*",7.38,7.93,6.49,1.43,2.87e-11,3.04e-10,"chr17_30236786_30239148"
"chr14",73235229,73236398,1170,"*",6.73,7.41,5.41,1.99,2.88e-11,3.05e-10,"chr14_73235229_73236398"
"chr6",108117560,108118255,696,"*",6.41,7.11,5,2.11,2.88e-11,3.05e-10,"chr6_108117560_108118255"
"chr10",15068780,15069250,471,"*",5.35,2.56,6.25,-3.69,2.88e-11,3.05e-10,"chr10_15068780_15069250"
"chr10",102132354,102134065,1712,"*",9.26,8.82,9.59,-0.78,2.89e-11,3.05e-10,"chr10_102132354_102134065"
"chr7",74079221,74079657,437,"*",7.03,6.02,7.61,-1.59,2.89e-11,3.06e-10,"chr7_74079221_74079657"
"chr1",10540737,10541844,1108,"*",5.48,6.35,2.93,3.42,2.89e-11,3.06e-10,"chr1_10540737_10541844"
"chr17",38333408,38334373,966,"*",6.78,7.43,5.56,1.87,2.89e-11,3.06e-10,"chr17_38333408_38334373"
"chr13",30445319,30446642,1324,"*",7.44,7.98,6.57,1.41,2.9e-11,3.07e-10,"chr13_30445319_30446642"
"chr3",134426726,134427945,1220,"*",5.68,3.63,6.49,-2.86,2.9e-11,3.07e-10,"chr3_134426726_134427945"
"chr17",36640936,36642580,1645,"*",7.11,7.71,6.08,1.63,2.9e-11,3.07e-10,"chr17_36640936_36642580"
"chr18",59881519,59882763,1245,"*",6.79,5.58,7.44,-1.86,2.9e-11,3.07e-10,"chr18_59881519_59882763"
"chr16",4615841,4616983,1143,"*",9.43,8.99,9.76,-0.77,2.9e-11,3.07e-10,"chr16_4615841_4616983"
"chr10",33690281,33690864,584,"*",5.04,1.14,5.99,-4.85,2.91e-11,3.07e-10,"chr10_33690281_33690864"
"chr8",11720047,11721432,1386,"*",6.51,7.19,5.18,2.01,2.91e-11,3.07e-10,"chr8_11720047_11721432"
"chr19",17873786,17874636,851,"*",7.24,7.83,6.22,1.62,2.91e-11,3.07e-10,"chr19_17873786_17874636"
"chr15",61891977,61892548,572,"*",5.83,6.63,3.85,2.79,2.91e-11,3.08e-10,"chr15_61891977_61892548"
