"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr1",219340822,219341297,476,"*",5.44,6.27,3.31,2.95,3.78e-09,1.38e-07,"chr1_219340822_219341297"
"chr1",233020159,233020806,648,"*",5.34,3.18,6.17,-2.99,3.79e-09,1.38e-07,"chr1_233020159_233020806"
"chr1",103057846,103058765,920,"*",6.12,6.83,4.66,2.17,3.8e-09,1.39e-07,"chr1_103057846_103058765"
"chr6",166750884,166751744,861,"*",6.36,5.05,7.04,-1.99,3.8e-09,1.39e-07,"chr6_166750884_166751744"
"chr4",92274470,92275632,1163,"*",5.25,2.81,6.11,-3.31,3.81e-09,1.39e-07,"chr4_92274470_92275632"
"chr2",150075893,150076831,939,"*",5.68,6.45,3.97,2.48,3.81e-09,1.39e-07,"chr2_150075893_150076831"
"chr22",35987735,35988431,697,"*",5.29,6.14,2.97,3.16,3.82e-09,1.39e-07,"chr22_35987735_35988431"
"chr19",8591723,8593132,1410,"*",8.96,9.3,8.52,0.78,3.82e-09,1.39e-07,"chr19_8591723_8593132"
"chrX",1086139,1087297,1159,"*",4.87,5.83,0.73,5.1,3.83e-09,1.39e-07,"chrX_1086139_1087297"
"chr8",40530703,40531320,618,"*",5.2,2.56,6.08,-3.52,3.84e-09,1.4e-07,"chr8_40530703_40531320"
"chr3",109355307,109357236,1930,"*",6.23,4.91,6.91,-2,3.85e-09,1.4e-07,"chr3_109355307_109357236"
"chr10",102229865,102232203,2339,"*",8.31,7.76,8.71,-0.94,3.86e-09,1.4e-07,"chr10_102229865_102232203"
"chr3",5645662,5646848,1187,"*",6.23,4.82,6.92,-2.1,3.87e-09,1.41e-07,"chr3_5645662_5646848"
"chr8",37157230,37158248,1019,"*",6.55,7.2,5.32,1.88,3.87e-09,1.41e-07,"chr8_37157230_37158248"
"chr2",162838153,162839892,1740,"*",6.72,5.66,7.32,-1.66,3.88e-09,1.41e-07,"chr2_162838153_162839892"
"chr7",41467049,41468027,979,"*",5.08,2.39,5.96,-3.58,3.88e-09,1.41e-07,"chr7_41467049_41468027"
"chr8",107331808,107333228,1421,"*",6.39,5.06,7.07,-2.01,3.9e-09,1.42e-07,"chr8_107331808_107333228"
"chr4",128751323,128752074,752,"*",4.87,5.79,1.59,4.2,3.9e-09,1.42e-07,"chr4_128751323_128752074"
"chrX",70174284,70174951,668,"*",5.03,5.92,2.25,3.67,3.91e-09,1.42e-07,"chrX_70174284_70174951"
"chr5",88498317,88498729,413,"*",5.17,6.03,2.75,3.28,3.92e-09,1.42e-07,"chr5_88498317_88498729"
"chr8",70060743,70062002,1260,"*",5.41,3.27,6.24,-2.97,3.95e-09,1.44e-07,"chr8_70060743_70062002"
"chr12",16347027,16348729,1703,"*",7.27,6.45,7.79,-1.34,3.95e-09,1.44e-07,"chr12_16347027_16348729"
"chr14",94396814,94398514,1701,"*",5.83,4.21,6.57,-2.36,3.96e-09,1.44e-07,"chr14_94396814_94398514"
"chr17",47901346,47902718,1373,"*",5.28,2.69,6.16,-3.47,3.96e-09,1.44e-07,"chr17_47901346_47902718"
"chr6",114007600,114008077,478,"*",5.74,6.52,3.91,2.6,3.97e-09,1.44e-07,"chr6_114007600_114008077"
"chr4",189185814,189186694,881,"*",5.07,2.28,5.96,-3.68,3.98e-09,1.44e-07,"chr4_189185814_189186694"
"chr6",161011069,161012194,1126,"*",6.11,4.64,6.82,-2.17,3.98e-09,1.44e-07,"chr6_161011069_161012194"
"chr1",182206638,182207742,1105,"*",6.53,5.2,7.21,-2.01,3.99e-09,1.45e-07,"chr1_182206638_182207742"
"chr10",64316501,64317028,528,"*",5,1.47,5.93,-4.46,4e-09,1.45e-07,"chr10_64316501_64317028"
"chr22",44472776,44473686,911,"*",5.28,6.11,3.11,2.99,4e-09,1.45e-07,"chr22_44472776_44473686"
"chr8",18733431,18733990,560,"*",5.72,6.48,4.01,2.47,4e-09,1.45e-07,"chr8_18733431_18733990"
"chr2",28583908,28584905,998,"*",7.34,7.85,6.54,1.32,4.01e-09,1.45e-07,"chr2_28583908_28584905"
"chr15",58331755,58332918,1164,"*",9.39,9.69,9.01,0.68,4.02e-09,1.46e-07,"chr15_58331755_58332918"
"chr20",57148195,57148736,542,"*",5.48,6.27,3.57,2.71,4.03e-09,1.46e-07,"chr20_57148195_57148736"
"chr15",36887057,36889034,1978,"*",8.47,7.91,8.87,-0.96,4.03e-09,1.46e-07,"chr15_36887057_36889034"
"chr17",17075056,17075811,756,"*",6.37,7.04,5.1,1.94,4.03e-09,1.46e-07,"chr17_17075056_17075811"
"chr17",5515884,5516830,947,"*",6.87,7.46,5.84,1.62,4.04e-09,1.46e-07,"chr17_5515884_5516830"
"chr2",182915347,182916379,1033,"*",6.32,6.98,5.07,1.91,4.04e-09,1.46e-07,"chr2_182915347_182916379"
"chr1",38073396,38074387,992,"*",6.17,4.55,6.92,-2.37,4.04e-09,1.46e-07,"chr1_38073396_38074387"
"chr18",3329506,3330230,725,"*",5.82,3.89,6.62,-2.73,4.04e-09,1.46e-07,"chr18_3329506_3330230"
"chr5",172119968,172120548,581,"*",5.2,2.63,6.07,-3.45,4.04e-09,1.46e-07,"chr5_172119968_172120548"
"chr16",77420921,77421499,579,"*",4.96,5.91,1.28,4.62,4.05e-09,1.47e-07,"chr16_77420921_77421499"
"chr2",143229508,143230697,1190,"*",5.17,2.61,6.05,-3.44,4.06e-09,1.47e-07,"chr2_143229508_143230697"
"chr20",20492556,20493258,703,"*",5,1.47,5.93,-4.46,4.08e-09,1.48e-07,"chr20_20492556_20493258"
"chr11",115612094,115612911,818,"*",5.76,3.99,6.53,-2.54,4.08e-09,1.48e-07,"chr11_115612094_115612911"
"chr22",26750853,26751843,991,"*",6.42,5.13,7.09,-1.96,4.08e-09,1.48e-07,"chr22_26750853_26751843"
"chr9",2260464,2262125,1662,"*",7.37,8.22,4.96,3.27,4.09e-09,1.48e-07,"chr9_2260464_2262125"
"chr8",35866785,35868381,1597,"*",6.83,5.67,7.46,-1.78,4.1e-09,1.48e-07,"chr8_35866785_35868381"
"chr11",92838568,92839388,821,"*",6.22,4.88,6.9,-2.02,4.11e-09,1.48e-07,"chr11_92838568_92839388"
"chr2",109029342,109030296,955,"*",6.18,6.86,4.84,2.02,4.11e-09,1.49e-07,"chr2_109029342_109030296"
"chr5",132477446,132478244,799,"*",7.58,6.86,8.05,-1.19,4.12e-09,1.49e-07,"chr5_132477446_132478244"
"chr1",39204396,39205604,1209,"*",8.58,8.94,8.09,0.85,4.13e-09,1.49e-07,"chr1_39204396_39205604"
"chr11",27753940,27754552,613,"*",5.3,2.84,6.16,-3.32,4.13e-09,1.49e-07,"chr11_27753940_27754552"
"chr4",147560564,147561419,856,"*",4.85,5.79,1.28,4.5,4.13e-09,1.49e-07,"chr4_147560564_147561419"
"chr2",86245129,86245675,547,"*",5.74,6.54,3.8,2.74,4.13e-09,1.49e-07,"chr2_86245129_86245675"
"chr11",75554186,75554972,787,"*",9.21,9.54,8.77,0.77,4.15e-09,1.5e-07,"chr11_75554186_75554972"
"chr20",43379112,43379913,802,"*",5.19,6.04,2.84,3.2,4.17e-09,1.5e-07,"chr20_43379112_43379913"
"chr7",132750701,132751681,981,"*",5.87,4.2,6.62,-2.42,4.17e-09,1.5e-07,"chr7_132750701_132751681"
"chr8",48920170,48920722,553,"*",6.08,6.78,4.68,2.09,4.2e-09,1.51e-07,"chr8_48920170_48920722"
"chr1",239816103,239817136,1034,"*",7.8,8.27,7.09,1.18,4.22e-09,1.52e-07,"chr1_239816103_239817136"
"chrX",3393364,3394239,876,"*",5.65,6.41,3.92,2.49,4.23e-09,1.52e-07,"chrX_3393364_3394239"
"chr1",203204769,203205261,493,"*",6.68,5.45,7.34,-1.89,4.24e-09,1.53e-07,"chr1_203204769_203205261"
"chr14",95523399,95524170,772,"*",5.45,6.28,3.27,3.01,4.24e-09,1.53e-07,"chr14_95523399_95524170"
"chr1",119080036,119081346,1311,"*",6.56,5.41,7.19,-1.78,4.24e-09,1.53e-07,"chr1_119080036_119081346"
"chrX",69149618,69150939,1322,"*",6.29,4.97,6.97,-2.01,4.24e-09,1.53e-07,"chrX_69149618_69150939"
"chr6",70282280,70283581,1302,"*",6.73,5.57,7.36,-1.79,4.24e-09,1.53e-07,"chr6_70282280_70283581"
"chr5",103119702,103120997,1296,"*",9.55,9.85,9.19,0.66,4.25e-09,1.53e-07,"chr5_103119702_103120997"
"chr5",44875717,44876270,554,"*",5.07,5.94,2.47,3.47,4.25e-09,1.53e-07,"chr5_44875717_44876270"
"chr1",109876961,109877928,968,"*",8.5,7.94,8.91,-0.97,4.26e-09,1.53e-07,"chr1_109876961_109877928"
"chr22",40728545,40729403,859,"*",7.77,8.26,7.04,1.22,4.27e-09,1.54e-07,"chr22_40728545_40729403"
"chr18",33584998,33585648,651,"*",5.33,3.09,6.17,-3.08,4.27e-09,1.54e-07,"chr18_33584998_33585648"
"chr9",16839646,16840577,932,"*",6.47,5.26,7.12,-1.86,4.31e-09,1.55e-07,"chr9_16839646_16840577"
"chr8",55929890,55931025,1136,"*",6.87,5.85,7.47,-1.62,4.32e-09,1.55e-07,"chr8_55929890_55931025"
"chr4",87409794,87411083,1290,"*",6.76,7.35,5.73,1.62,4.33e-09,1.55e-07,"chr4_87409794_87411083"
"chr6",25543154,25543865,712,"*",5.56,6.34,3.73,2.6,4.33e-09,1.56e-07,"chr6_25543154_25543865"
"chr2",149445510,149446024,515,"*",4.86,5.81,0.73,5.09,4.34e-09,1.56e-07,"chr2_149445510_149446024"
"chr3",64318685,64319806,1122,"*",6.03,4.51,6.75,-2.23,4.36e-09,1.56e-07,"chr3_64318685_64319806"
"chr9",91477093,91477793,701,"*",6.29,4.99,6.96,-1.97,4.36e-09,1.57e-07,"chr9_91477093_91477793"
"chr9",77534010,77535449,1440,"*",5.3,2.89,6.16,-3.27,4.37e-09,1.57e-07,"chr9_77534010_77535449"
"chr16",53745624,53746273,650,"*",5.45,6.26,3.46,2.8,4.37e-09,1.57e-07,"chr16_53745624_53746273"
"chr6",35147994,35148879,886,"*",6.66,5.49,7.3,-1.82,4.38e-09,1.57e-07,"chr6_35147994_35148879"
"chr1",165883180,165884834,1655,"*",6.43,5.17,7.1,-1.93,4.39e-09,1.57e-07,"chr1_165883180_165884834"
"chr12",103571271,103571777,507,"*",6.48,5.3,7.12,-1.81,4.4e-09,1.58e-07,"chr12_103571271_103571777"
"chr6",29624479,29625169,691,"*",5.43,3.27,6.26,-3,4.41e-09,1.58e-07,"chr6_29624479_29625169"
"chr20",2947222,2948114,893,"*",6.09,6.79,4.67,2.12,4.42e-09,1.58e-07,"chr20_2947222_2948114"
"chr14",23024541,23025817,1277,"*",6.45,5.02,7.16,-2.13,4.42e-09,1.58e-07,"chr14_23024541_23025817"
"chr12",33265090,33265601,512,"*",5.71,3.86,6.5,-2.64,4.43e-09,1.59e-07,"chr12_33265090_33265601"
"chr3",45915463,45916418,956,"*",6.77,7.37,5.72,1.65,4.44e-09,1.59e-07,"chr3_45915463_45916418"
"chr4",57607539,57608253,715,"*",6.36,5.12,7.02,-1.89,4.45e-09,1.59e-07,"chr4_57607539_57608253"
"chr16",17125492,17126153,662,"*",5.18,2.66,6.05,-3.39,4.49e-09,1.61e-07,"chr16_17125492_17126153"
"chr20",51700910,51701932,1023,"*",6.36,4.98,7.05,-2.07,4.5e-09,1.61e-07,"chr20_51700910_51701932"
"chr10",21507971,21510950,2980,"*",8.64,8.11,9.03,-0.92,4.51e-09,1.61e-07,"chr10_21507971_21510950"
"chr5",72040459,72041025,567,"*",5.86,4.25,6.6,-2.35,4.51e-09,1.61e-07,"chr5_72040459_72041025"
"chr7",40826399,40827996,1598,"*",6.25,4.9,6.94,-2.04,4.52e-09,1.62e-07,"chr7_40826399_40827996"
"chr14",52267294,52268953,1660,"*",7.3,6.39,7.85,-1.45,4.55e-09,1.62e-07,"chr14_52267294_52268953"
"chr7",98265681,98266409,729,"*",5.87,4.29,6.6,-2.31,4.56e-09,1.63e-07,"chr7_98265681_98266409"
"chr4",37243208,37245730,2523,"*",8.03,7.4,8.47,-1.06,4.56e-09,1.63e-07,"chr4_37243208_37245730"
"chr12",59084820,59085429,610,"*",6.23,4.89,6.92,-2.03,4.57e-09,1.63e-07,"chr12_59084820_59085429"
"chr2",177242172,177243410,1239,"*",5.87,6.61,4.29,2.31,4.57e-09,1.63e-07,"chr2_177242172_177243410"
"chr10",62892377,62893289,913,"*",5,1.71,5.92,-4.21,4.6e-09,1.64e-07,"chr10_62892377_62893289"
"chr2",15425442,15426297,856,"*",5.95,4.41,6.68,-2.27,4.61e-09,1.65e-07,"chr2_15425442_15426297"
"chr1",89692360,89693033,674,"*",4.87,5.8,1.5,4.3,4.62e-09,1.65e-07,"chr1_89692360_89693033"
"chr6",36657429,36658322,894,"*",5.41,6.24,3.21,3.04,4.62e-09,1.65e-07,"chr6_36657429_36658322"
"chrX",98522613,98523519,907,"*",5.5,3.45,6.32,-2.86,4.66e-09,1.66e-07,"chrX_98522613_98523519"
"chr11",78732149,78733527,1379,"*",6.1,6.81,4.66,2.15,4.66e-09,1.66e-07,"chr11_78732149_78733527"
"chr20",36091390,36093831,2442,"*",7.84,7.19,8.28,-1.09,4.67e-09,1.66e-07,"chr20_36091390_36093831"
"chr14",76919905,76920323,419,"*",6.85,7.45,5.82,1.62,4.71e-09,1.68e-07,"chr14_76919905_76920323"
"chr9",37969805,37970621,817,"*",5.17,2.49,6.05,-3.56,4.72e-09,1.68e-07,"chr9_37969805_37970621"
"chr3",156160833,156161474,642,"*",5.58,6.38,3.64,2.74,4.73e-09,1.68e-07,"chr3_156160833_156161474"
"chr10",55738280,55738904,625,"*",5.62,3.74,6.41,-2.66,4.73e-09,1.69e-07,"chr10_55738280_55738904"
"chr13",112066234,112067506,1273,"*",7.56,6.72,8.09,-1.37,4.74e-09,1.69e-07,"chr13_112066234_112067506"
"chr12",82781454,82782342,889,"*",5.93,4.34,6.67,-2.33,4.74e-09,1.69e-07,"chr12_82781454_82782342"
"chr1",56910694,56912161,1468,"*",6.75,7.4,5.56,1.84,4.74e-09,1.69e-07,"chr1_56910694_56912161"
"chr14",82826400,82827232,833,"*",5.28,2.75,6.15,-3.4,4.74e-09,1.69e-07,"chr14_82826400_82827232"
"chr2",104658166,104659685,1520,"*",7.16,6.3,7.69,-1.39,4.75e-09,1.69e-07,"chr2_104658166_104659685"
"chr4",143232256,143232942,687,"*",5.15,2.64,6.02,-3.38,4.75e-09,1.69e-07,"chr4_143232256_143232942"
"chr8",28889532,28891428,1897,"*",10.38,10.64,10.07,0.57,4.75e-09,1.69e-07,"chr8_28889532_28891428"
"chr4",139988592,139989829,1238,"*",6.95,5.85,7.56,-1.71,4.76e-09,1.69e-07,"chr4_139988592_139989829"
"chr4",13612495,13613066,572,"*",6.31,4.87,7.02,-2.15,4.78e-09,1.7e-07,"chr4_13612495_13613066"
"chr15",66834573,66835741,1169,"*",8.18,7.59,8.59,-1,4.78e-09,1.7e-07,"chr15_66834573_66835741"
"chr2",79271304,79271890,587,"*",6.9,7.47,5.95,1.52,4.78e-09,1.7e-07,"chr2_79271304_79271890"
"chr16",1978827,1980630,1804,"*",6.96,6.02,7.53,-1.5,4.79e-09,1.7e-07,"chr16_1978827_1980630"
"chr20",11194960,11196454,1495,"*",5.95,6.7,4.32,2.38,4.79e-09,1.7e-07,"chr20_11194960_11196454"
"chr15",89197550,89198132,583,"*",6.63,5.34,7.3,-1.96,4.79e-09,1.7e-07,"chr15_89197550_89198132"
"chr5",55254666,55255235,570,"*",4.88,5.79,1.77,4.03,4.8e-09,1.7e-07,"chr5_55254666_55255235"
"chr1",147636992,147637458,467,"*",4.94,5.91,0.44,5.47,4.81e-09,1.71e-07,"chr1_147636992_147637458"
"chr1",26724718,26725292,575,"*",6.72,7.33,5.62,1.72,4.81e-09,1.71e-07,"chr1_26724718_26725292"
"chr17",76543869,76544611,743,"*",7.61,8.12,6.81,1.31,4.81e-09,1.71e-07,"chr17_76543869_76544611"
"chr20",15976293,15977238,946,"*",5.88,4.27,6.62,-2.35,4.82e-09,1.71e-07,"chr20_15976293_15977238"
"chr1",85570301,85571734,1434,"*",6.19,6.88,4.81,2.07,4.83e-09,1.71e-07,"chr1_85570301_85571734"
"chr9",78882195,78883205,1011,"*",5.66,6.43,3.89,2.55,4.84e-09,1.72e-07,"chr9_78882195_78883205"
"chr17",61395678,61397979,2302,"*",8.49,8.87,7.98,0.89,4.85e-09,1.72e-07,"chr17_61395678_61397979"
"chr19",9791581,9793348,1768,"*",9.55,9.86,9.16,0.69,4.86e-09,1.72e-07,"chr19_9791581_9793348"
"chr9",115291709,115293126,1418,"*",6.33,5.02,7.01,-1.99,4.86e-09,1.72e-07,"chr9_115291709_115293126"
"chr12",8066241,8066692,452,"*",5.25,6.24,-0.2,6.43,4.87e-09,1.72e-07,"chr12_8066241_8066692"
"chr6",116491823,116493006,1184,"*",5.3,3.09,6.14,-3.05,4.88e-09,1.73e-07,"chr6_116491823_116493006"
"chr5",78314859,78315567,709,"*",6.42,7.08,5.15,1.94,4.88e-09,1.73e-07,"chr5_78314859_78315567"
"chr8",107064580,107065407,828,"*",5.62,3.6,6.43,-2.83,4.89e-09,1.73e-07,"chr8_107064580_107065407"
"chr20",53249524,53250014,491,"*",5.05,1.91,5.96,-4.05,4.91e-09,1.74e-07,"chr20_53249524_53250014"
"chr12",66025257,66026016,760,"*",6.51,7.47,2.6,4.87,4.92e-09,1.74e-07,"chr12_66025257_66026016"
"chr4",25345865,25346245,381,"*",5.07,5.94,2.54,3.4,4.92e-09,1.74e-07,"chr4_25345865_25346245"
"chr10",25125035,25125924,890,"*",5.51,3.56,6.31,-2.75,4.96e-09,1.75e-07,"chr10_25125035_25125924"
"chr12",102059439,102059747,309,"*",5.21,6.06,2.88,3.18,4.98e-09,1.76e-07,"chr12_102059439_102059747"
"chr11",8241998,8243776,1779,"*",6.78,5.66,7.4,-1.74,4.98e-09,1.76e-07,"chr11_8241998_8243776"
"chr12",24755018,24755525,508,"*",5.53,6.33,3.6,2.72,4.99e-09,1.76e-07,"chr12_24755018_24755525"
"chr3",169104633,169105334,702,"*",5.23,6.22,-0.2,6.41,5e-09,1.77e-07,"chr3_169104633_169105334"
"chr5",63916684,63917842,1159,"*",6.38,7.05,5.07,1.98,5.02e-09,1.77e-07,"chr5_63916684_63917842"
"chr5",35248918,35249615,698,"*",4.93,1.3,5.87,-4.57,5.03e-09,1.78e-07,"chr5_35248918_35249615"
"chr5",54329830,54330427,598,"*",5.08,5.97,2.31,3.66,5.04e-09,1.78e-07,"chr5_54329830_54330427"
"chr15",62420460,62421274,815,"*",5.38,3.2,6.21,-3.02,5.05e-09,1.78e-07,"chr15_62420460_62421274"
"chr18",34830242,34830699,458,"*",4.85,5.81,0.73,5.08,5.05e-09,1.78e-07,"chr18_34830242_34830699"
"chrX",4740564,4741294,731,"*",5.42,3.3,6.24,-2.94,5.05e-09,1.78e-07,"chrX_4740564_4741294"
"chr6",53605210,53606188,979,"*",5.68,3.93,6.45,-2.51,5.07e-09,1.79e-07,"chr6_53605210_53606188"
"chr3",36677431,36677939,509,"*",5.65,3.7,6.45,-2.74,5.08e-09,1.79e-07,"chr3_36677431_36677939"
"chr15",60362482,60363545,1064,"*",5.39,6.22,3.19,3.03,5.08e-09,1.79e-07,"chr15_60362482_60363545"
"chr12",12810258,12811032,775,"*",5.58,6.35,3.79,2.57,5.09e-09,1.79e-07,"chr12_12810258_12811032"
"chr14",48998254,48998942,689,"*",5.63,6.41,3.79,2.63,5.09e-09,1.79e-07,"chr14_48998254_48998942"
"chr11",24866671,24867583,913,"*",5.38,6.21,3.18,3.03,5.11e-09,1.8e-07,"chr11_24866671_24867583"
"chr17",58517460,58518862,1403,"*",10.66,10.91,10.35,0.56,5.11e-09,1.8e-07,"chr17_58517460_58518862"
"chr10",102333910,102334588,679,"*",6.25,4.93,6.93,-2,5.13e-09,1.81e-07,"chr10_102333910_102334588"
"chr8",94358854,94359284,431,"*",6.21,6.89,4.87,2.02,5.13e-09,1.81e-07,"chr8_94358854_94359284"
"chr11",78365004,78365944,941,"*",6.37,5.09,7.04,-1.94,5.14e-09,1.81e-07,"chr11_78365004_78365944"
"chr7",41880107,41880613,507,"*",6.8,5.72,7.41,-1.69,5.15e-09,1.81e-07,"chr7_41880107_41880613"
"chr16",13756067,13756921,855,"*",5.17,2.73,6.04,-3.31,5.15e-09,1.81e-07,"chr16_13756067_13756921"
"chr10",91054245,91054903,659,"*",5.59,3.73,6.38,-2.65,5.16e-09,1.81e-07,"chr10_91054245_91054903"
"chr9",109372293,109373096,804,"*",5.2,6.06,2.71,3.36,5.16e-09,1.82e-07,"chr9_109372293_109373096"
"chr7",13919892,13920664,773,"*",7.95,8.41,7.27,1.13,5.17e-09,1.82e-07,"chr7_13919892_13920664"
"chr8",25843008,25843498,491,"*",5.05,5.92,2.52,3.4,5.17e-09,1.82e-07,"chr8_25843008_25843498"
"chr1",210648011,210648395,385,"*",4.87,5.79,1.68,4.12,5.18e-09,1.82e-07,"chr1_210648011_210648395"
"chr5",129425749,129426639,891,"*",5.94,6.71,4.22,2.49,5.2e-09,1.83e-07,"chr5_129425749_129426639"
"chr12",48924557,48926018,1462,"*",6.82,5.82,7.4,-1.58,5.22e-09,1.83e-07,"chr12_48924557_48926018"
"chr9",26687412,26687820,409,"*",5.05,2.24,5.94,-3.7,5.24e-09,1.84e-07,"chr9_26687412_26687820"
"chr1",209155163,209155964,802,"*",5.96,4.45,6.68,-2.22,5.25e-09,1.84e-07,"chr1_209155163_209155964"
"chr7",89943635,89944137,503,"*",5.84,6.59,4.15,2.44,5.25e-09,1.84e-07,"chr7_89943635_89944137"
"chr19",35247615,35249414,1800,"*",9.21,8.78,9.54,-0.76,5.25e-09,1.84e-07,"chr19_35247615_35249414"
"chr2",96832374,96833492,1119,"*",7.55,6.81,8.03,-1.22,5.25e-09,1.84e-07,"chr2_96832374_96833492"
"chr1",173185421,173185896,476,"*",4.85,5.81,0.73,5.08,5.27e-09,1.85e-07,"chr1_173185421_173185896"
"chr3",120791927,120792577,651,"*",5.79,6.56,4.02,2.54,5.27e-09,1.85e-07,"chr3_120791927_120792577"
"chr3",46976207,46977256,1050,"*",9.52,9.84,9.11,0.73,5.27e-09,1.85e-07,"chr3_46976207_46977256"
"chr9",109269096,109269954,859,"*",5.12,5.98,2.65,3.32,5.27e-09,1.85e-07,"chr9_109269096_109269954"
"chr8",121348790,121349513,724,"*",7.71,8.16,7.04,1.12,5.3e-09,1.86e-07,"chr8_121348790_121349513"
"chr10",16504955,16505530,576,"*",4.89,5.8,1.84,3.96,5.3e-09,1.86e-07,"chr10_16504955_16505530"
"chr3",7999415,7999948,534,"*",5.5,3.56,6.3,-2.73,5.31e-09,1.86e-07,"chr3_7999415_7999948"
"chr5",114249895,114250738,844,"*",4.94,5.83,2.06,3.77,5.31e-09,1.86e-07,"chr5_114249895_114250738"
"chr2",84288442,84288928,487,"*",5.23,2.92,6.08,-3.15,5.32e-09,1.86e-07,"chr2_84288442_84288928"
"chr5",154148168,154148784,617,"*",5.35,6.16,3.31,2.85,5.32e-09,1.86e-07,"chr5_154148168_154148784"
"chr17",42632700,42633372,673,"*",5.04,5.91,2.49,3.42,5.34e-09,1.87e-07,"chr17_42632700_42633372"
"chr16",10788527,10789186,660,"*",5.88,6.6,4.36,2.24,5.38e-09,1.88e-07,"chr16_10788527_10789186"
"chr6",107943685,107944340,656,"*",5.25,6.09,3.01,3.08,5.38e-09,1.88e-07,"chr6_107943685_107944340"
"chr2",194539235,194539996,762,"*",6.05,4.62,6.76,-2.14,5.38e-09,1.88e-07,"chr2_194539235_194539996"
"chr14",22588967,22590052,1086,"*",9.14,9.49,8.69,0.8,5.39e-09,1.89e-07,"chr14_22588967_22590052"
"chr1",216841213,216841712,500,"*",4.9,1.27,5.84,-4.57,5.39e-09,1.89e-07,"chr1_216841213_216841712"
"chr1",117181508,117182596,1089,"*",6.28,4.81,6.99,-2.18,5.4e-09,1.89e-07,"chr1_117181508_117182596"
"chr2",40712305,40713355,1051,"*",6.71,5.65,7.32,-1.66,5.42e-09,1.89e-07,"chr2_40712305_40713355"
"chr11",74170581,74171817,1237,"*",10.07,10.35,9.73,0.62,5.42e-09,1.9e-07,"chr11_74170581_74171817"
"chr2",118321588,118322065,478,"*",6.03,4.51,6.75,-2.24,5.42e-09,1.9e-07,"chr2_118321588_118322065"
"chr1",115727546,115728455,910,"*",7.54,8.05,6.74,1.32,5.43e-09,1.9e-07,"chr1_115727546_115728455"
"chr5",67003810,67005254,1445,"*",8.44,8.84,7.89,0.95,5.43e-09,1.9e-07,"chr5_67003810_67005254"
"chr4",7005767,7006773,1007,"*",4.89,5.85,0.73,5.13,5.44e-09,1.9e-07,"chr4_7005767_7006773"
"chr1",157891844,157892208,365,"*",5.04,0.49,6.01,-5.52,5.44e-09,1.9e-07,"chr1_157891844_157892208"
"chr17",76381936,76386322,4387,"*",9.67,9.28,9.98,-0.7,5.45e-09,1.9e-07,"chr17_76381936_76386322"
"chr1",208141671,208142784,1114,"*",7,5.94,7.6,-1.66,5.47e-09,1.91e-07,"chr1_208141671_208142784"
"chr2",75589431,75590282,852,"*",6.24,6.91,4.96,1.95,5.5e-09,1.92e-07,"chr2_75589431_75590282"
"chr16",53052552,53053428,877,"*",6.93,7.51,5.95,1.55,5.52e-09,1.93e-07,"chr16_53052552_53053428"
"chr19",48574146,48575138,993,"*",7.46,8.01,6.55,1.46,5.53e-09,1.93e-07,"chr19_48574146_48575138"
"chr15",43509990,43511791,1802,"*",10.21,10.47,9.89,0.58,5.58e-09,1.95e-07,"chr15_43509990_43511791"
"chr15",78619549,78621281,1733,"*",7.75,7.08,8.21,-1.14,5.58e-09,1.95e-07,"chr15_78619549_78621281"
"chr16",31214339,31216263,1925,"*",8.29,7.74,8.68,-0.94,5.62e-09,1.96e-07,"chr16_31214339_31216263"
"chr3",125120100,125121566,1467,"*",6.94,5.92,7.53,-1.6,5.62e-09,1.96e-07,"chr3_125120100_125121566"
"chr5",12016029,12016757,729,"*",6.57,7.22,5.39,1.83,5.63e-09,1.96e-07,"chr5_12016029_12016757"
"chr22",37545220,37547238,2019,"*",9.27,8.86,9.59,-0.73,5.66e-09,1.97e-07,"chr22_37545220_37547238"
"chr5",150781758,150782082,325,"*",5.68,6.44,3.94,2.5,5.67e-09,1.97e-07,"chr5_150781758_150782082"
"chr8",63733658,63734217,560,"*",5.32,6.15,3.17,2.98,5.67e-09,1.97e-07,"chr8_63733658_63734217"
"chr6",43968309,43968796,488,"*",5.65,3.76,6.44,-2.67,5.67e-09,1.98e-07,"chr6_43968309_43968796"
"chr1",119285215,119286263,1049,"*",5.92,6.64,4.41,2.23,5.67e-09,1.98e-07,"chr1_119285215_119286263"
"chrY",7094435,7095592,1158,"*",6.28,4.94,6.96,-2.03,5.68e-09,1.98e-07,"chrY_7094435_7095592"
"chr18",76417019,76417367,349,"*",4.93,5.83,2.06,3.77,5.68e-09,1.98e-07,"chr18_76417019_76417367"
"chr2",162579106,162580766,1661,"*",6.61,5.51,7.23,-1.72,5.69e-09,1.98e-07,"chr2_162579106_162580766"
"chr11",79119565,79120237,673,"*",7.29,6.46,7.82,-1.35,5.71e-09,1.99e-07,"chr11_79119565_79120237"
"chr8",33731122,33731809,688,"*",5.27,2.91,6.13,-3.22,5.73e-09,1.99e-07,"chr8_33731122_33731809"
"chr16",30551815,30552181,367,"*",5.36,6.18,3.28,2.9,5.73e-09,1.99e-07,"chr16_30551815_30552181"
"chr3",186217286,186218167,882,"*",5.4,6.2,3.43,2.77,5.75e-09,2e-07,"chr3_186217286_186218167"
