"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr1",212514681,212515490,810,"*",6.31,7.11,4.36,2.75,8.61e-13,1.91e-11,"chr1_212514681_212515490"
"chr17",43409516,43410137,622,"*",5.15,1.83,6.07,-4.24,8.61e-13,1.91e-11,"chr17_43409516_43410137"
"chr11",393171,393992,822,"*",6.73,5.29,7.43,-2.14,8.61e-13,1.91e-11,"chr11_393171_393992"
"chr10",30454800,30455332,533,"*",5.07,1.02,6.03,-5.01,8.62e-13,1.91e-11,"chr10_30454800_30455332"
"chr16",22007489,22009133,1645,"*",6.91,7.58,5.62,1.96,8.63e-13,1.91e-11,"chr16_22007489_22009133"
"chr11",46055410,46055929,520,"*",5.6,6.56,1.57,4.99,8.64e-13,1.91e-11,"chr11_46055410_46055929"
"chr6",119077979,119079079,1101,"*",7.2,7.84,6.02,1.82,8.64e-13,1.91e-11,"chr6_119077979_119079079"
"chr7",2709488,2710133,646,"*",6.61,7.34,5.09,2.25,8.64e-13,1.91e-11,"chr7_2709488_2710133"
"chr2",8626696,8627234,539,"*",5.16,1.78,6.09,-4.31,8.65e-13,1.91e-11,"chr2_8626696_8627234"
"chr5",74042891,74043385,495,"*",5.39,2.31,6.3,-3.99,8.67e-13,1.92e-11,"chr5_74042891_74043385"
"chr12",27332676,27333349,674,"*",6.43,7.2,4.71,2.49,8.68e-13,1.92e-11,"chr12_27332676_27333349"
"chr6",3053644,3054534,891,"*",6.74,7.47,5.18,2.3,8.68e-13,1.92e-11,"chr6_3053644_3054534"
"chr7",147535730,147536256,527,"*",5.88,-0.84,6.87,-7.72,8.68e-13,1.92e-11,"chr7_147535730_147536256"
"chr17",3004249,3004680,432,"*",5.49,2.96,6.36,-3.39,8.7e-13,1.93e-11,"chr17_3004249_3004680"
"chr9",12814347,12814834,488,"*",5.09,0.87,6.05,-5.18,8.71e-13,1.93e-11,"chr9_12814347_12814834"
"chr4",176333946,176334581,636,"*",5.22,2.13,6.13,-4.01,8.72e-13,1.93e-11,"chr4_176333946_176334581"
"chr16",84312922,84313515,594,"*",6.04,6.9,3.63,3.26,8.73e-13,1.93e-11,"chr16_84312922_84313515"
"chr14",76329374,76330331,958,"*",5.76,6.65,2.98,3.68,8.75e-13,1.94e-11,"chr14_76329374_76330331"
"chr1",206507214,206507925,712,"*",7.15,7.79,5.94,1.85,8.75e-13,1.94e-11,"chr1_206507214_206507925"
"chr1",232886248,232886685,438,"*",5.06,0.98,6.02,-5.04,8.75e-13,1.94e-11,"chr1_232886248_232886685"
"chr12",112616821,112617362,542,"*",5.79,6.76,0.96,5.8,8.75e-13,1.94e-11,"chr12_112616821_112617362"
"chr17",45276061,45276490,430,"*",5.1,0.45,6.08,-5.62,8.76e-13,1.94e-11,"chr17_45276061_45276490"
"chr6",35688404,35689319,916,"*",7.21,7.87,5.96,1.92,8.76e-13,1.94e-11,"chr6_35688404_35689319"
"chr21",39845361,39845987,627,"*",5.09,1.22,6.04,-4.82,8.77e-13,1.94e-11,"chr21_39845361_39845987"
"chr5",80183449,80184296,848,"*",5.95,6.81,3.56,3.25,8.77e-13,1.94e-11,"chr5_80183449_80184296"
"chr20",32807650,32808156,507,"*",5.69,6.66,1.31,5.35,8.77e-13,1.94e-11,"chr20_32807650_32808156"
"chr16",4804675,4805079,405,"*",5.82,3.46,6.67,-3.21,8.78e-13,1.94e-11,"chr16_4804675_4805079"
"chr1",108660980,108661563,584,"*",6.15,6.97,4.11,2.86,8.79e-13,1.94e-11,"chr1_108660980_108661563"
"chr5",32390925,32391509,585,"*",5.06,0.91,6.02,-5.11,8.82e-13,1.95e-11,"chr5_32390925_32391509"
"chrX",110394664,110395178,515,"*",5.14,1.58,6.08,-4.5,8.82e-13,1.95e-11,"chrX_110394664_110395178"
"chr9",124652424,124653008,585,"*",5.35,2.42,6.26,-3.83,8.82e-13,1.95e-11,"chr9_124652424_124653008"
"chr3",72655104,72655835,732,"*",5.57,6.52,1.78,4.74,8.83e-13,1.95e-11,"chr3_72655104_72655835"
"chr3",162114696,162115132,437,"*",5.15,0.82,6.11,-5.29,8.83e-13,1.95e-11,"chr3_162114696_162115132"
"chr19",33226704,33227322,619,"*",6.28,7.07,4.44,2.63,8.86e-13,1.96e-11,"chr19_33226704_33227322"
"chr12",7905937,7906753,817,"*",5.62,6.54,2.44,4.09,8.86e-13,1.96e-11,"chr12_7905937_7906753"
"chr7",47513771,47514237,467,"*",5.49,2.82,6.37,-3.55,8.86e-13,1.96e-11,"chr7_47513771_47514237"
"chr2",172561104,172561653,550,"*",5.15,1.87,6.07,-4.21,8.87e-13,1.96e-11,"chr2_172561104_172561653"
"chr7",133197147,133197704,558,"*",5.76,6.74,0.99,5.75,8.88e-13,1.96e-11,"chr7_133197147_133197704"
"chr6",7463786,7464361,576,"*",6.02,3.9,6.84,-2.94,8.9e-13,1.96e-11,"chr6_7463786_7464361"
"chr21",36096968,36097696,729,"*",5.75,6.64,2.98,3.66,8.9e-13,1.97e-11,"chr21_36096968_36097696"
"chr1",113904799,113905401,603,"*",8.93,8.29,9.37,-1.08,8.91e-13,1.97e-11,"chr1_113904799_113905401"
"chr6",30171676,30172341,666,"*",6.02,6.85,3.83,3.02,8.92e-13,1.97e-11,"chr6_30171676_30172341"
"chr8",87977505,87978172,668,"*",5.13,0.4,6.1,-5.7,8.93e-13,1.97e-11,"chr8_87977505_87978172"
"chr4",15893973,15894409,437,"*",5.12,0.4,6.09,-5.69,8.94e-13,1.97e-11,"chr4_15893973_15894409"
"chr12",107634926,107635581,656,"*",6.53,7.27,4.98,2.29,8.95e-13,1.98e-11,"chr12_107634926_107635581"
"chr1",23403557,23404238,682,"*",7.47,6.4,8.08,-1.69,8.97e-13,1.98e-11,"chr1_23403557_23404238"
"chr20",16195535,16196075,541,"*",5.07,1.02,6.03,-5.01,8.98e-13,1.98e-11,"chr20_16195535_16196075"
"chr3",115859103,115859671,569,"*",5.76,6.74,0.99,5.75,8.98e-13,1.98e-11,"chr3_115859103_115859671"
"chr7",35747643,35748565,923,"*",6.29,4.31,7.09,-2.78,9e-13,1.99e-11,"chr7_35747643_35748565"
"chr14",22807299,22807898,600,"*",6.03,4.03,6.84,-2.81,9.01e-13,1.99e-11,"chr14_22807299_22807898"
"chr1",18233320,18233752,433,"*",5.76,6.73,0.96,5.77,9.02e-13,1.99e-11,"chr1_18233320_18233752"
"chr21",36542465,36543070,606,"*",5.57,6.51,1.98,4.53,9.02e-13,1.99e-11,"chr21_36542465_36543070"
"chr2",100321078,100322497,1420,"*",7.24,7.86,6.11,1.76,9.03e-13,1.99e-11,"chr2_100321078_100322497"
"chr9",23537509,23538360,852,"*",5.61,6.56,1.8,4.76,9.03e-13,1.99e-11,"chr9_23537509_23538360"
"chr15",59256537,59257197,661,"*",5.19,0.22,6.17,-5.95,9.04e-13,1.99e-11,"chr15_59256537_59257197"
"chr17",44979755,44980284,530,"*",5.58,3.01,6.45,-3.44,9.06e-13,2e-11,"chr17_44979755_44980284"
"chr13",92197634,92198143,510,"*",5.18,0.55,6.15,-5.6,9.07e-13,2e-11,"chr13_92197634_92198143"
"chr1",112041315,112041898,584,"*",5.31,0.09,6.29,-6.2,9.08e-13,2e-11,"chr1_112041315_112041898"
"chr12",43147869,43148315,447,"*",5.4,-0.3,6.38,-6.68,9.09e-13,2e-11,"chr12_43147869_43148315"
"chr1",104128794,104129288,495,"*",5.19,0.09,6.17,-6.07,9.1e-13,2e-11,"chr1_104128794_104129288"
"chr9",78490221,78490651,431,"*",5.05,1.13,6,-4.87,9.1e-13,2e-11,"chr9_78490221_78490651"
"chr3",56980873,56981367,495,"*",5.9,-0.84,6.9,-7.74,9.1e-13,2.01e-11,"chr3_56980873_56981367"
"chr22",20957030,20957570,541,"*",5.78,6.66,3.15,3.51,9.11e-13,2.01e-11,"chr22_20957030_20957570"
"chr1",38242018,38242554,537,"*",5.19,0.22,6.16,-5.95,9.13e-13,2.01e-11,"chr1_38242018_38242554"
"chr11",129861619,129862461,843,"*",7.32,6.2,7.94,-1.74,9.16e-13,2.02e-11,"chr11_129861619_129862461"
"chr9",36492870,36493270,401,"*",5.1,0.82,6.06,-5.24,9.17e-13,2.02e-11,"chr9_36492870_36493270"
"chr12",106583421,106584366,946,"*",5.64,6.57,2.13,4.45,9.17e-13,2.02e-11,"chr12_106583421_106584366"
"chr18",48729431,48729919,489,"*",5.17,1.7,6.1,-4.4,9.2e-13,2.02e-11,"chr18_48729431_48729919"
"chr13",102220704,102221131,428,"*",5.24,0.09,6.22,-6.12,9.2e-13,2.03e-11,"chr13_102220704_102221131"
"chr10",74439071,74439590,520,"*",5.87,-0.84,6.86,-7.71,9.2e-13,2.03e-11,"chr10_74439071_74439590"
"chr15",69117422,69118059,638,"*",5.62,6.57,1.99,4.57,9.23e-13,2.03e-11,"chr15_69117422_69118059"
"chr6",156721224,156721782,559,"*",5.86,6.72,3.44,3.28,9.24e-13,2.03e-11,"chr6_156721224_156721782"
"chr2",31137864,31138841,978,"*",7.14,7.8,5.91,1.89,9.26e-13,2.04e-11,"chr2_31137864_31138841"
"chr19",49403593,49404217,625,"*",6.61,7.33,5.08,2.25,9.28e-13,2.04e-11,"chr19_49403593_49404217"
"chr15",97194765,97195310,546,"*",5.88,-0.84,6.87,-7.72,9.29e-13,2.04e-11,"chr15_97194765_97195310"
"chr19",7850264,7850768,505,"*",5.51,2.77,6.4,-3.63,9.3e-13,2.05e-11,"chr19_7850264_7850768"
"chr6",81878434,81878910,477,"*",5.11,1.05,6.06,-5.01,9.3e-13,2.05e-11,"chr6_81878434_81878910"
"chr6",29926488,29927478,991,"*",5.62,6.54,2.31,4.24,9.32e-13,2.05e-11,"chr6_29926488_29927478"
"chr9",136171434,136171977,544,"*",5.99,6.82,3.78,3.04,9.32e-13,2.05e-11,"chr9_136171434_136171977"
"chr7",115226072,115226619,548,"*",6.12,6.95,3.92,3.02,9.33e-13,2.05e-11,"chr7_115226072_115226619"
"chr13",110214680,110215080,401,"*",5.09,0.98,6.05,-5.07,9.33e-13,2.05e-11,"chr13_110214680_110215080"
"chr8",133540112,133540568,457,"*",5.14,0.55,6.11,-5.56,9.33e-13,2.05e-11,"chr8_133540112_133540568"
"chr4",16411444,16411994,551,"*",5.87,-0.84,6.86,-7.71,9.34e-13,2.05e-11,"chr4_16411444_16411994"
"chr10",8702553,8703305,753,"*",5.8,3.66,6.63,-2.98,9.35e-13,2.06e-11,"chr10_8702553_8703305"
"chr11",130522204,130522866,663,"*",7.63,6.63,8.21,-1.59,9.38e-13,2.06e-11,"chr11_130522204_130522866"
"chr1",211258872,211259453,582,"*",8.37,7.66,8.85,-1.19,9.38e-13,2.06e-11,"chr1_211258872_211259453"
"chr19",31113062,31113591,530,"*",5.19,0.09,6.16,-6.07,9.39e-13,2.06e-11,"chr19_31113062_31113591"
"chr5",140042927,140043496,570,"*",6.76,7.46,5.38,2.07,9.42e-13,2.07e-11,"chr5_140042927_140043496"
"chr2",110688190,110688757,568,"*",6,6.98,0.57,6.41,9.42e-13,2.07e-11,"chr2_110688190_110688757"
"chr16",65510650,65511299,650,"*",5.59,3.17,6.45,-3.28,9.42e-13,2.07e-11,"chr16_65510650_65511299"
"chr14",75126640,75127207,568,"*",6.26,7.05,4.44,2.61,9.42e-13,2.07e-11,"chr14_75126640_75127207"
"chr12",64655091,64655519,429,"*",5.39,-0.3,6.38,-6.68,9.5e-13,2.09e-11,"chr12_64655091_64655519"
"chr17",27282109,27282536,428,"*",5.09,1.19,6.05,-4.86,9.52e-13,2.09e-11,"chr17_27282109_27282536"
"chr9",96859728,96860259,532,"*",6.35,4.54,7.12,-2.59,9.52e-13,2.09e-11,"chr9_96859728_96860259"
"chr1",44241201,44241601,401,"*",5.12,1.09,6.08,-4.99,9.55e-13,2.1e-11,"chr1_44241201_44241601"
"chr3",106913199,106913960,762,"*",7.28,7.9,6.18,1.73,9.55e-13,2.1e-11,"chr3_106913199_106913960"
"chr10",108238848,108239286,439,"*",5.05,1.13,6,-4.87,9.55e-13,2.1e-11,"chr10_108238848_108239286"
"chr9",97491405,97491897,493,"*",5.1,1.45,6.04,-4.58,9.57e-13,2.1e-11,"chr9_97491405_97491897"
"chr10",129958823,129959498,676,"*",6.03,6.86,3.89,2.97,9.58e-13,2.1e-11,"chr10_129958823_129959498"
"chr2",110732339,110733137,799,"*",6.96,7.62,5.69,1.93,9.6e-13,2.11e-11,"chr2_110732339_110733137"
"chr3",196528649,196529111,463,"*",6.06,6.91,3.79,3.12,9.62e-13,2.11e-11,"chr3_196528649_196529111"
"chr2",118310515,118311443,929,"*",5.74,6.62,3.06,3.56,9.62e-13,2.11e-11,"chr2_118310515_118311443"
"chr2",180203846,180204442,597,"*",5.21,2.09,6.13,-4.04,9.67e-13,2.12e-11,"chr2_180203846_180204442"
"chr10",50545606,50546293,688,"*",5.45,2.66,6.34,-3.68,9.7e-13,2.13e-11,"chr10_50545606_50546293"
"chr9",70987930,70988351,422,"*",5.08,0.66,6.04,-5.39,9.72e-13,2.13e-11,"chr9_70987930_70988351"
"chrY",2907325,2907855,531,"*",5.19,0.22,6.17,-5.95,9.72e-13,2.13e-11,"chrY_2907325_2907855"
"chr14",90023035,90023730,696,"*",5.45,2.53,6.35,-3.82,9.74e-13,2.14e-11,"chr14_90023035_90023730"
"chr13",48492546,48493576,1031,"*",5.37,2.62,6.26,-3.64,9.76e-13,2.14e-11,"chr13_48492546_48493576"
"chr5",113615824,113616403,580,"*",5.2,0.22,6.18,-5.96,9.77e-13,2.14e-11,"chr5_113615824_113616403"
"chr8",88591515,88592449,935,"*",6.54,7.53,-0.02,7.56,9.79e-13,2.15e-11,"chr8_88591515_88592449"
"chr10",49768216,49769051,836,"*",5.61,6.54,2.16,4.38,9.8e-13,2.15e-11,"chr10_49768216_49769051"
"chr16",88772872,88773616,745,"*",5.66,3.28,6.51,-3.23,9.81e-13,2.15e-11,"chr16_88772872_88773616"
"chr8",35351011,35351434,424,"*",5.13,1.25,6.08,-4.84,9.82e-13,2.15e-11,"chr8_35351011_35351434"
"chr17",75830202,75830747,546,"*",5.78,6.66,3.05,3.61,9.83e-13,2.15e-11,"chr17_75830202_75830747"
"chr15",51681200,51681745,546,"*",6.89,7.58,5.53,2.04,9.83e-13,2.15e-11,"chr15_51681200_51681745"
"chr10",114754568,114755144,577,"*",5.56,2.83,6.44,-3.62,9.85e-13,2.16e-11,"chr10_114754568_114755144"
"chr13",24933334,24934121,788,"*",5.73,3.43,6.58,-3.15,9.85e-13,2.16e-11,"chr13_24933334_24934121"
"chr4",140673693,140674093,401,"*",5.13,1.09,6.09,-5,9.86e-13,2.16e-11,"chr4_140673693_140674093"
"chr12",42918315,42918770,456,"*",5.92,-0.84,6.91,-7.76,9.88e-13,2.17e-11,"chr12_42918315_42918770"
"chr17",49013324,49014178,855,"*",7.32,7.93,6.23,1.7,9.88e-13,2.17e-11,"chr17_49013324_49014178"
"chr4",8871651,8872784,1134,"*",6.17,6.97,4.23,2.75,9.89e-13,2.17e-11,"chr4_8871651_8872784"
"chr1",29196882,29198013,1132,"*",6.96,5.76,7.61,-1.85,9.89e-13,2.17e-11,"chr1_29196882_29198013"
"chr7",110677495,110677969,475,"*",5.19,0.09,6.17,-6.08,9.9e-13,2.17e-11,"chr7_110677495_110677969"
"chr6",27495414,27496039,626,"*",6.61,7.34,5.1,2.24,9.92e-13,2.17e-11,"chr6_27495414_27496039"
"chr2",231153029,231153512,484,"*",5.85,-0.84,6.85,-7.69,9.95e-13,2.18e-11,"chr2_231153029_231153512"
"chr5",7420001,7420607,607,"*",5.63,6.57,2.13,4.44,9.95e-13,2.18e-11,"chr5_7420001_7420607"
"chr8",102927413,102927882,470,"*",5.6,6.56,1.56,5,9.96e-13,2.18e-11,"chr8_102927413_102927882"
"chr16",73126116,73126909,794,"*",5.71,3.44,6.55,-3.11,9.99e-13,2.19e-11,"chr16_73126116_73126909"
"chr1",63198651,63199793,1143,"*",5.61,6.56,1.8,4.76,1e-12,2.19e-11,"chr1_63198651_63199793"
"chr1",58704530,58705121,592,"*",5.62,6.56,1.99,4.57,1e-12,2.19e-11,"chr1_58704530_58705121"
"chr11",96207382,96207995,614,"*",5.73,3.14,6.6,-3.46,1e-12,2.19e-11,"chr11_96207382_96207995"
"chr2",6368274,6368693,420,"*",5.23,0.09,6.21,-6.12,1e-12,2.19e-11,"chr2_6368274_6368693"
"chr4",147772278,147772830,553,"*",5.29,2.18,6.2,-4.03,1e-12,2.19e-11,"chr4_147772278_147772830"
"chr2",147026714,147027134,421,"*",5.24,0.09,6.22,-6.12,1e-12,2.2e-11,"chr2_147026714_147027134"
"chr22",36542009,36542481,473,"*",5.26,2.27,6.16,-3.9,1.01e-12,2.2e-11,"chr22_36542009_36542481"
"chr16",29973504,29974278,775,"*",8.44,7.58,8.97,-1.39,1.01e-12,2.21e-11,"chr16_29973504_29974278"
"chr3",124363554,124364150,597,"*",5.28,2.2,6.19,-3.99,1.01e-12,2.21e-11,"chr3_124363554_124364150"
"chr14",34218891,34219603,713,"*",5.06,1.02,6.02,-5,1.01e-12,2.22e-11,"chr14_34218891_34219603"
"chr5",91266187,91266607,421,"*",5.26,2.19,6.17,-3.98,1.01e-12,2.22e-11,"chr5_91266187_91266607"
"chr4",139746390,139746999,610,"*",5.83,3.71,6.65,-2.94,1.01e-12,2.22e-11,"chr4_139746390_139746999"
"chr8",92801040,92801530,491,"*",5.85,-0.84,6.84,-7.69,1.02e-12,2.22e-11,"chr8_92801040_92801530"
"chr10",126905534,126906575,1042,"*",6.4,7.16,4.7,2.46,1.02e-12,2.22e-11,"chr10_126905534_126906575"
"chr2",156490909,156491506,598,"*",5.21,0.22,6.19,-5.97,1.02e-12,2.22e-11,"chr2_156490909_156491506"
"chr1",67850305,67850905,601,"*",5.46,2.86,6.33,-3.47,1.02e-12,2.22e-11,"chr1_67850305_67850905"
"chr4",1136020,1136459,440,"*",5.06,0.98,6.02,-5.04,1.02e-12,2.22e-11,"chr4_1136020_1136459"
"chr2",223569247,223569735,489,"*",5.85,-0.84,6.85,-7.69,1.02e-12,2.23e-11,"chr2_223569247_223569735"
"chr4",8238369,8238888,520,"*",5.64,6.57,2.31,4.26,1.02e-12,2.24e-11,"chr4_8238369_8238888"
"chr10",78900017,78900485,469,"*",5.64,3.33,6.49,-3.16,1.03e-12,2.24e-11,"chr10_78900017_78900485"
"chr7",155533422,155534328,907,"*",6.1,6.92,4.03,2.89,1.03e-12,2.24e-11,"chr7_155533422_155534328"
"chr10",33412593,33413128,536,"*",5.08,0.66,6.04,-5.39,1.03e-12,2.25e-11,"chr10_33412593_33413128"
"chr2",158841968,158842411,444,"*",5.86,-0.84,6.86,-7.7,1.03e-12,2.25e-11,"chr2_158841968_158842411"
"chr10",90301985,90302485,501,"*",5.69,6.59,2.88,3.7,1.03e-12,2.25e-11,"chr10_90301985_90302485"
"chr19",53058019,53058487,469,"*",5.69,6.59,2.88,3.7,1.03e-12,2.25e-11,"chr19_53058019_53058487"
"chr3",119360967,119361480,514,"*",5.58,6.53,1.77,4.76,1.03e-12,2.25e-11,"chr3_119360967_119361480"
"chr17",47423583,47424166,584,"*",5.62,6.54,2.56,3.97,1.03e-12,2.25e-11,"chr17_47423583_47424166"
"chr6",71250046,71250477,432,"*",5.56,3.11,6.42,-3.3,1.03e-12,2.25e-11,"chr6_71250046_71250477"
"chr2",95274296,95274865,570,"*",5.61,6.56,1.58,4.99,1.04e-12,2.26e-11,"chr2_95274296_95274865"
"chrY",13878411,13878905,495,"*",6.3,1.55,7.27,-5.72,1.04e-12,2.26e-11,"chrY_13878411_13878905"
"chr2",139369693,139370306,614,"*",5.6,6.56,1.56,5,1.04e-12,2.26e-11,"chr2_139369693_139370306"
"chr9",78281163,78281629,467,"*",5.17,1.05,6.13,-5.08,1.04e-12,2.26e-11,"chr9_78281163_78281629"
"chr11",72244177,72244818,642,"*",6.34,7.15,4.32,2.82,1.04e-12,2.27e-11,"chr11_72244177_72244818"
"chr16",5450227,5450873,647,"*",5.76,6.74,0.99,5.75,1.04e-12,2.27e-11,"chr16_5450227_5450873"
"chr9",72294808,72295252,445,"*",5.18,0.09,6.16,-6.06,1.04e-12,2.27e-11,"chr9_72294808_72295252"
"chr18",74147525,74148421,897,"*",8.64,7.92,9.11,-1.19,1.04e-12,2.27e-11,"chr18_74147525_74148421"
"chr10",70352651,70353196,546,"*",5.12,1.56,6.05,-4.5,1.04e-12,2.27e-11,"chr10_70352651_70353196"
"chr19",50649250,50649965,716,"*",5.74,6.63,2.97,3.66,1.04e-12,2.27e-11,"chr19_50649250_50649965"
"chr2",107926987,107927401,415,"*",5.18,0.22,6.15,-5.94,1.04e-12,2.27e-11,"chr2_107926987_107927401"
"chr21",43639742,43640148,407,"*",5.13,0.55,6.1,-5.55,1.04e-12,2.28e-11,"chr21_43639742_43640148"
"chr8",98064325,98065145,821,"*",6.68,7.4,5.23,2.17,1.04e-12,2.28e-11,"chr8_98064325_98065145"
"chr15",36877869,36878419,551,"*",5.66,6.57,2.55,4.03,1.05e-12,2.28e-11,"chr15_36877869_36878419"
"chr9",90783484,90784044,561,"*",5.59,6.52,2.15,4.37,1.05e-12,2.28e-11,"chr9_90783484_90784044"
"chr2",148554440,148554969,530,"*",5.59,6.55,1.56,4.99,1.05e-12,2.29e-11,"chr2_148554440_148554969"
"chr8",69401155,69401582,428,"*",5.47,-0.22,6.45,-6.67,1.05e-12,2.29e-11,"chr8_69401155_69401582"
"chr13",111067070,111067904,835,"*",6.09,6.92,3.97,2.95,1.05e-12,2.3e-11,"chr13_111067070_111067904"
"chr11",19409352,19409754,403,"*",5.11,1.4,6.05,-4.65,1.05e-12,2.3e-11,"chr11_19409352_19409754"
"chr1",14055368,14055952,585,"*",5.4,-0.3,6.39,-6.69,1.06e-12,2.3e-11,"chr1_14055368_14055952"
"chr4",92253845,92254694,850,"*",5.62,6.56,1.99,4.56,1.06e-12,2.3e-11,"chr4_92253845_92254694"
"chr15",85751216,85751962,747,"*",6.94,7.86,3.61,4.26,1.06e-12,2.3e-11,"chr15_85751216_85751962"
"chr12",116037740,116038355,616,"*",5.09,1.02,6.05,-5.03,1.06e-12,2.3e-11,"chr12_116037740_116038355"
"chr3",50235760,50236404,645,"*",8.93,8.28,9.38,-1.1,1.06e-12,2.31e-11,"chr3_50235760_50236404"
"chr2",218269964,218270487,524,"*",8.92,8.28,9.37,-1.08,1.06e-12,2.31e-11,"chr2_218269964_218270487"
"chr11",105332163,105332893,731,"*",5.85,-0.84,6.84,-7.68,1.06e-12,2.31e-11,"chr11_105332163_105332893"
"chr20",31670298,31670798,501,"*",5.04,1.16,5.99,-4.83,1.06e-12,2.31e-11,"chr20_31670298_31670798"
"chr13",65292353,65292949,597,"*",6.32,4.48,7.11,-2.63,1.06e-12,2.32e-11,"chr13_65292353_65292949"
"chr2",172698091,172698594,504,"*",5.11,0.5,6.08,-5.58,1.07e-12,2.32e-11,"chr2_172698091_172698594"
"chr6",48826657,48827666,1010,"*",5.37,-0.3,6.35,-6.65,1.07e-12,2.32e-11,"chr6_48826657_48827666"
"chr9",127968735,127969135,401,"*",5.43,2.4,6.34,-3.94,1.07e-12,2.33e-11,"chr9_127968735_127969135"
"chr2",230849872,230850356,485,"*",5.66,6.57,2.67,3.9,1.07e-12,2.33e-11,"chr2_230849872_230850356"
"chr7",30983608,30984592,985,"*",7.03,7.69,5.81,1.88,1.07e-12,2.33e-11,"chr7_30983608_30984592"
"chr2",222424273,222425070,798,"*",6.14,6.95,4.15,2.8,1.07e-12,2.33e-11,"chr2_222424273_222425070"
"chr16",10991715,10992366,652,"*",5.32,2.49,6.21,-3.72,1.07e-12,2.34e-11,"chr16_10991715_10992366"
"chr16",59609384,59609956,573,"*",5.05,1.34,6,-4.66,1.07e-12,2.34e-11,"chr16_59609384_59609956"
"chr17",45574107,45574717,611,"*",5.29,2.27,6.2,-3.93,1.08e-12,2.34e-11,"chr17_45574107_45574717"
"chr12",39395707,39396189,483,"*",5.07,0.74,6.03,-5.29,1.08e-12,2.34e-11,"chr12_39395707_39396189"
"chr16",59046457,59046880,424,"*",5.26,1.98,6.18,-4.2,1.08e-12,2.34e-11,"chr16_59046457_59046880"
"chr17",7956315,7956801,487,"*",5.13,0.87,6.09,-5.22,1.08e-12,2.35e-11,"chr17_7956315_7956801"
"chr6",127518860,127519378,519,"*",5.91,6.76,3.56,3.2,1.08e-12,2.35e-11,"chr6_127518860_127519378"
"chr8",16284194,16284840,647,"*",5.74,6.72,0.99,5.73,1.08e-12,2.35e-11,"chr8_16284194_16284840"
"chr19",6551534,6552357,824,"*",6.23,7.04,4.25,2.78,1.08e-12,2.35e-11,"chr19_6551534_6552357"
"chr2",73981409,73981977,569,"*",6.9,7.58,5.54,2.04,1.08e-12,2.35e-11,"chr2_73981409_73981977"
"chr2",109089098,109089517,420,"*",5.06,0.74,6.03,-5.29,1.08e-12,2.35e-11,"chr2_109089098_109089517"
"chr4",75542851,75543347,497,"*",5.04,1.13,5.99,-4.86,1.09e-12,2.36e-11,"chr4_75542851_75543347"
"chr10",89274995,89275427,433,"*",5.37,2.31,6.28,-3.97,1.09e-12,2.36e-11,"chr10_89274995_89275427"
"chr5",74865562,74866696,1135,"*",6.97,7.64,5.69,1.96,1.09e-12,2.36e-11,"chr5_74865562_74866696"
"chr14",66038381,66038979,599,"*",5.9,3.27,6.77,-3.5,1.09e-12,2.36e-11,"chr14_66038381_66038979"
"chr6",16725168,16725723,556,"*",5.11,0.55,6.08,-5.53,1.09e-12,2.37e-11,"chr6_16725168_16725723"
"chr15",37095071,37096344,1274,"*",6.89,7.6,5.39,2.21,1.09e-12,2.37e-11,"chr15_37095071_37096344"
"chr7",26200892,26201669,778,"*",8.43,7.72,8.9,-1.18,1.09e-12,2.37e-11,"chr7_26200892_26201669"
"chr18",25675274,25675859,586,"*",5.64,6.56,2.45,4.11,1.09e-12,2.38e-11,"chr18_25675274_25675859"
"chr9",27855900,27856490,591,"*",5.6,6.52,2.43,4.08,1.1e-12,2.38e-11,"chr9_27855900_27856490"
"chr2",221706997,221707435,439,"*",5.18,0.09,6.16,-6.07,1.1e-12,2.38e-11,"chr2_221706997_221707435"
"chr8",97906396,97906891,496,"*",5.24,0.09,6.22,-6.12,1.1e-12,2.38e-11,"chr8_97906396_97906891"
"chr22",34841146,34841954,809,"*",6.35,7.11,4.59,2.52,1.1e-12,2.39e-11,"chr22_34841146_34841954"
"chr9",113349405,113350060,656,"*",6.15,6.95,4.18,2.77,1.1e-12,2.39e-11,"chr9_113349405_113350060"
"chr7",37666030,37666440,411,"*",5.48,2.93,6.35,-3.43,1.1e-12,2.4e-11,"chr7_37666030_37666440"
"chr12",29039001,29039536,536,"*",5.43,-0.3,6.42,-6.72,1.1e-12,2.4e-11,"chr12_29039001_29039536"
"chr12",131828006,131828859,854,"*",6.09,6.91,4.06,2.84,1.11e-12,2.41e-11,"chr12_131828006_131828859"
"chr12",53424880,53425515,636,"*",5.8,3.66,6.62,-2.96,1.11e-12,2.41e-11,"chr12_53424880_53425515"
"chr5",36704232,36704632,401,"*",5.21,1.83,6.14,-4.31,1.11e-12,2.41e-11,"chr5_36704232_36704632"
"chr1",181112438,181112947,510,"*",5.28,2.38,6.18,-3.79,1.11e-12,2.41e-11,"chr1_181112438_181112947"
"chr9",79201474,79202287,814,"*",5.57,3.07,6.44,-3.37,1.11e-12,2.42e-11,"chr9_79201474_79202287"
"chr6",45518313,45518733,421,"*",5.84,-0.84,6.83,-7.68,1.12e-12,2.42e-11,"chr6_45518313_45518733"
"chr7",111171572,111171972,401,"*",5.18,0.22,6.15,-5.94,1.12e-12,2.43e-11,"chr7_111171572_111171972"
