"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr2",72924256,72925236,981,"*",6.08,6.86,4.23,2.63,2.24e-10,3.94e-09,"chr2_72924256_72925236"
"chr1",154104538,154105220,683,"*",5.49,6.37,2.87,3.5,2.25e-10,3.95e-09,"chr1_154104538_154105220"
"chr11",112882665,112883069,405,"*",4.93,0.35,5.9,-5.56,2.25e-10,3.95e-09,"chr11_112882665_112883069"
"chr7",76515206,76515606,401,"*",5.44,3.14,6.28,-3.14,2.25e-10,3.95e-09,"chr7_76515206_76515606"
"chr15",30894338,30895564,1227,"*",5.46,6.35,2.78,3.56,2.25e-10,3.95e-09,"chr15_30894338_30895564"
"chr19",49420700,49421459,760,"*",6.27,7.02,4.61,2.41,2.25e-10,3.95e-09,"chr19_49420700_49421459"
"chr8",108085699,108086130,432,"*",5.42,-0.52,6.4,-6.92,2.25e-10,3.96e-09,"chr8_108085699_108086130"
"chr10",121813560,121814069,510,"*",5.06,0.15,6.03,-5.88,2.25e-10,3.96e-09,"chr10_121813560_121814069"
"chr12",111412167,111412719,553,"*",5.67,6.5,3.5,3,2.25e-10,3.96e-09,"chr12_111412167_111412719"
"chr1",15196920,15197562,643,"*",6.38,7.1,4.88,2.22,2.25e-10,3.96e-09,"chr1_15196920_15197562"
"chr1",50251624,50252241,618,"*",5.29,6.26,0.96,5.29,2.25e-10,3.96e-09,"chr1_50251624_50252241"
"chr1",32248247,32248973,727,"*",6.56,7.25,5.16,2.09,2.26e-10,3.96e-09,"chr1_32248247_32248973"
"chr10",92571695,92572095,401,"*",5.36,2.96,6.21,-3.25,2.26e-10,3.96e-09,"chr10_92571695_92572095"
"chr12",57149021,57149498,478,"*",5.52,3.35,6.35,-2.99,2.26e-10,3.96e-09,"chr12_57149021_57149498"
"chr12",71439412,71440301,890,"*",6.74,7.4,5.5,1.91,2.26e-10,3.97e-09,"chr12_71439412_71440301"
"chr12",111775573,111776140,568,"*",7.49,6.55,8.06,-1.51,2.26e-10,3.97e-09,"chr12_111775573_111776140"
"chr5",57835009,57835596,588,"*",6.2,6.96,4.53,2.43,2.26e-10,3.97e-09,"chr5_57835009_57835596"
"chr14",67485338,67486030,693,"*",6.16,4.43,6.93,-2.49,2.27e-10,3.99e-09,"chr14_67485338_67486030"
"chr15",79168899,79169462,564,"*",5.24,6.18,1.58,4.61,2.27e-10,3.99e-09,"chr15_79168899_79169462"
"chr1",111990579,111991734,1156,"*",6.75,7.42,5.46,1.96,2.27e-10,3.99e-09,"chr1_111990579_111991734"
"chr15",69996997,69998329,1333,"*",5.57,3.42,6.4,-2.98,2.28e-10,4e-09,"chr15_69996997_69998329"
"chr3",61627862,61628493,632,"*",5.41,-0.52,6.4,-6.92,2.28e-10,4e-09,"chr3_61627862_61628493"
"chr16",62050651,62051351,701,"*",5.53,6.39,3.15,3.24,2.28e-10,4e-09,"chr16_62050651_62051351"
"chr13",110306929,110307959,1031,"*",7.31,7.89,6.31,1.58,2.28e-10,4e-09,"chr13_110306929_110307959"
"chr8",39483247,39483829,583,"*",5.02,1.96,5.93,-3.96,2.28e-10,4e-09,"chr8_39483247_39483829"
"chr17",8210215,8210782,568,"*",7.55,8.15,6.51,1.64,2.28e-10,4.01e-09,"chr17_8210215_8210782"
"chr5",3594512,3595451,940,"*",6,6.81,3.96,2.84,2.29e-10,4.01e-09,"chr5_3594512_3595451"
"chr7",8214297,8215080,784,"*",5.48,3.31,6.31,-2.99,2.29e-10,4.01e-09,"chr7_8214297_8215080"
"chr1",8134040,8134459,420,"*",4.94,0.35,5.91,-5.56,2.29e-10,4.01e-09,"chr1_8134040_8134459"
"chr6",166862386,166862984,599,"*",6.37,7.08,4.91,2.17,2.29e-10,4.02e-09,"chr6_166862386_166862984"
"chr1",201014271,201014766,496,"*",5.56,6.43,3.05,3.38,2.29e-10,4.02e-09,"chr1_201014271_201014766"
"chr6",119915904,119916337,434,"*",4.87,1.07,5.82,-4.75,2.29e-10,4.02e-09,"chr6_119915904_119916337"
"chr2",70123283,70124533,1251,"*",7.57,8.11,6.7,1.4,2.3e-10,4.04e-09,"chr2_70123283_70124533"
"chr1",21112978,21113389,412,"*",5.06,-0.02,6.04,-6.06,2.31e-10,4.04e-09,"chr1_21112978_21113389"
"chr4",101600026,101600495,470,"*",4.88,1.07,5.83,-4.76,2.31e-10,4.05e-09,"chr4_101600026_101600495"
"chr16",78816833,78817296,464,"*",5.44,-0.52,6.43,-6.95,2.31e-10,4.05e-09,"chr16_78816833_78817296"
"chr22",37822075,37822475,401,"*",5.45,6.32,2.89,3.43,2.31e-10,4.05e-09,"chr22_37822075_37822475"
"chr19",30896383,30897012,630,"*",5.95,6.74,4.1,2.64,2.31e-10,4.06e-09,"chr19_30896383_30897012"
"chr9",9112234,9112689,456,"*",4.99,0.6,5.96,-5.36,2.32e-10,4.06e-09,"chr9_9112234_9112689"
"chr19",1098107,1098952,846,"*",6.1,4.44,6.85,-2.41,2.32e-10,4.06e-09,"chr19_1098107_1098952"
"chr19",55080396,55081664,1269,"*",7.25,7.87,6.16,1.71,2.32e-10,4.07e-09,"chr19_55080396_55081664"
"chr1",155463795,155464321,527,"*",4.88,0.98,5.83,-4.85,2.32e-10,4.07e-09,"chr1_155463795_155464321"
"chr2",121873773,121874321,549,"*",5.47,6.45,0.57,5.88,2.32e-10,4.07e-09,"chr2_121873773_121874321"
"chr4",149104100,149104517,418,"*",5.07,0.15,6.05,-5.9,2.32e-10,4.07e-09,"chr4_149104100_149104517"
"chr11",8227167,8227639,473,"*",5.31,6.23,2.13,4.1,2.32e-10,4.07e-09,"chr11_8227167_8227639"
"chr3",105414668,105415308,641,"*",4.99,1.82,5.91,-4.09,2.33e-10,4.07e-09,"chr3_105414668_105415308"
"chr2",24832628,24833510,883,"*",5.47,6.36,2.77,3.59,2.33e-10,4.08e-09,"chr2_24832628_24833510"
"chr6",60713543,60714009,467,"*",5.02,0.35,5.99,-5.65,2.33e-10,4.08e-09,"chr6_60713543_60714009"
"chr6",15077864,15078330,467,"*",5.29,6.25,0.99,5.27,2.33e-10,4.08e-09,"chr6_15077864_15078330"
"chr4",113453151,113453791,641,"*",5.24,6.17,1.77,4.4,2.33e-10,4.08e-09,"chr4_113453151_113453791"
"chr4",102350667,102351155,489,"*",5.41,-0.52,6.4,-6.92,2.33e-10,4.08e-09,"chr4_102350667_102351155"
"chr18",10490587,10491129,543,"*",5.25,6.2,1.31,4.89,2.33e-10,4.09e-09,"chr18_10490587_10491129"
"chr2",153890494,153891119,626,"*",5.25,6.2,1.31,4.89,2.33e-10,4.09e-09,"chr2_153890494_153891119"
"chr1",159780641,159781297,657,"*",8.08,8.56,7.34,1.22,2.33e-10,4.09e-09,"chr1_159780641_159781297"
"chr10",73651021,73651860,840,"*",5.85,4.07,6.63,-2.55,2.33e-10,4.09e-09,"chr10_73651021_73651860"
"chr13",35797108,35797703,596,"*",5.59,3.42,6.42,-2.99,2.34e-10,4.09e-09,"chr13_35797108_35797703"
"chr1",244350445,244351010,566,"*",5.28,6.25,0.98,5.27,2.34e-10,4.09e-09,"chr1_244350445_244351010"
"chr2",186575113,186575912,800,"*",6.54,5.11,7.24,-2.13,2.34e-10,4.09e-09,"chr2_186575113_186575912"
"chr12",124701059,124701620,562,"*",6.78,5.54,7.43,-1.89,2.35e-10,4.11e-09,"chr12_124701059_124701620"
"chr1",109786580,109786980,401,"*",5.13,2.24,6.03,-3.79,2.35e-10,4.11e-09,"chr1_109786580_109786980"
"chr1",230831730,230832144,415,"*",5.45,-0.52,6.44,-6.96,2.35e-10,4.11e-09,"chr1_230831730_230832144"
"chr5",150286816,150287286,471,"*",5.54,6.4,3.15,3.24,2.35e-10,4.12e-09,"chr5_150286816_150287286"
"chr3",182116370,182116786,417,"*",5.42,-0.52,6.4,-6.92,2.35e-10,4.12e-09,"chr3_182116370_182116786"
"chr11",13487197,13487802,606,"*",5.36,6.26,2.45,3.81,2.36e-10,4.12e-09,"chr11_13487197_13487802"
"chr19",29529899,29530494,596,"*",5.22,6.15,1.78,4.37,2.36e-10,4.13e-09,"chr19_29529899_29530494"
"chr14",85688089,85688514,426,"*",5.41,-0.52,6.39,-6.91,2.36e-10,4.13e-09,"chr14_85688089_85688514"
"chr18",22098625,22099046,422,"*",5.41,-0.52,6.39,-6.91,2.36e-10,4.13e-09,"chr18_22098625_22099046"
"chr1",61436397,61437151,755,"*",5.53,6.39,3.14,3.25,2.37e-10,4.14e-09,"chr1_61436397_61437151"
"chr3",48151320,48152092,773,"*",7.15,7.76,6.07,1.69,2.37e-10,4.14e-09,"chr3_48151320_48152092"
"chr1",220528119,220529065,947,"*",6.88,7.51,5.73,1.78,2.37e-10,4.15e-09,"chr1_220528119_220529065"
"chr14",50910685,50911261,577,"*",5.82,6.81,-0.02,6.84,2.37e-10,4.15e-09,"chr14_50910685_50911261"
"chr1",57205041,57206472,1432,"*",6.09,6.85,4.33,2.52,2.38e-10,4.15e-09,"chr1_57205041_57206472"
"chr2",37189652,37190122,471,"*",5.67,6.5,3.5,3,2.38e-10,4.15e-09,"chr2_37189652_37190122"
"chr5",92379052,92379587,536,"*",5.25,6.19,1.77,4.42,2.38e-10,4.16e-09,"chr5_92379052_92379587"
"chr14",34112958,34113647,690,"*",4.88,0.75,5.83,-5.08,2.38e-10,4.16e-09,"chr14_34112958_34113647"
"chr4",111639221,111640027,807,"*",4.91,0.89,5.86,-4.98,2.38e-10,4.16e-09,"chr4_111639221_111640027"
"chr9",74091005,74091875,871,"*",5.24,6.18,1.58,4.6,2.39e-10,4.17e-09,"chr9_74091005_74091875"
"chr5",164941178,164941599,422,"*",4.94,1.28,5.88,-4.6,2.39e-10,4.17e-09,"chr5_164941178_164941599"
"chr11",65422058,65422870,813,"*",7.35,6.38,7.93,-1.55,2.39e-10,4.18e-09,"chr11_65422058_65422870"
"chr21",44686320,44687152,833,"*",5.31,6.22,2.29,3.93,2.39e-10,4.18e-09,"chr21_44686320_44687152"
"chr4",3318526,3319068,543,"*",5.47,6.36,2.66,3.7,2.39e-10,4.18e-09,"chr4_3318526_3319068"
"chr11",93279869,93280343,475,"*",5.09,-0.02,6.07,-6.09,2.39e-10,4.18e-09,"chr11_93279869_93280343"
"chr11",16086387,16086810,424,"*",4.94,1.32,5.88,-4.55,2.4e-10,4.19e-09,"chr11_16086387_16086810"
"chr3",136818852,136819711,860,"*",6.27,6.99,4.73,2.26,2.4e-10,4.19e-09,"chr3_136818852_136819711"
"chr22",50539626,50540053,428,"*",5.06,0.15,6.03,-5.88,2.4e-10,4.2e-09,"chr22_50539626_50540053"
"chr2",219724646,219725082,437,"*",4.97,0.48,5.94,-5.45,2.4e-10,4.2e-09,"chr2_219724646_219725082"
"chr11",119964526,119965058,533,"*",5.71,6.56,3.36,3.2,2.41e-10,4.2e-09,"chr11_119964526_119965058"
"chr12",20181636,20182251,616,"*",4.92,0.89,5.88,-4.99,2.41e-10,4.21e-09,"chr12_20181636_20182251"
"chr4",154491023,154492291,1269,"*",6.87,7.5,5.72,1.79,2.41e-10,4.22e-09,"chr4_154491023_154492291"
"chr6",84052149,84052856,708,"*",6.43,7.13,5,2.13,2.42e-10,4.22e-09,"chr6_84052149_84052856"
"chr4",152776458,152776858,401,"*",5.42,-0.52,6.41,-6.93,2.42e-10,4.22e-09,"chr4_152776458_152776858"
"chr2",132670949,132671678,730,"*",6.42,7.15,4.85,2.3,2.43e-10,4.23e-09,"chr2_132670949_132671678"
"chr1",71565173,71565666,494,"*",5.07,-0.02,6.05,-6.07,2.43e-10,4.24e-09,"chr1_71565173_71565666"
"chr7",84529508,84529956,449,"*",5.07,-0.02,6.05,-6.07,2.43e-10,4.24e-09,"chr7_84529508_84529956"
"chr2",174633048,174633944,897,"*",5.38,3.07,6.22,-3.16,2.43e-10,4.24e-09,"chr2_174633048_174633944"
"chr13",52011690,52012376,687,"*",8.95,8.4,9.35,-0.95,2.43e-10,4.25e-09,"chr13_52011690_52012376"
"chr12",54388190,54388975,786,"*",6.29,7.02,4.76,2.26,2.44e-10,4.25e-09,"chr12_54388190_54388975"
"chr21",45286794,45287194,401,"*",6.44,7.14,5.04,2.1,2.44e-10,4.25e-09,"chr21_45286794_45287194"
"chr8",62248576,62249471,896,"*",7.13,7.73,6.1,1.63,2.44e-10,4.25e-09,"chr8_62248576_62249471"
"chr10",131998815,131999490,676,"*",5.24,6.16,1.97,4.19,2.44e-10,4.26e-09,"chr10_131998815_131999490"
"chr5",142896218,142896721,504,"*",5.44,6.42,0.55,5.87,2.44e-10,4.26e-09,"chr5_142896218_142896721"
"chr4",55729857,55730290,434,"*",4.89,0.64,5.85,-5.21,2.44e-10,4.26e-09,"chr4_55729857_55730290"
"chr5",179870373,179870965,593,"*",6.05,6.82,4.26,2.56,2.44e-10,4.26e-09,"chr5_179870373_179870965"
"chr18",38552755,38553353,599,"*",5.29,6.25,0.96,5.29,2.44e-10,4.26e-09,"chr18_38552755_38553353"
"chr5",139655683,139656170,488,"*",6.25,4.66,6.99,-2.33,2.44e-10,4.26e-09,"chr5_139655683_139656170"
"chr8",62872173,62872635,463,"*",4.92,0.95,5.87,-4.92,2.45e-10,4.27e-09,"chr8_62872173_62872635"
"chr3",40741764,40742173,410,"*",5.41,-0.52,6.4,-6.92,2.45e-10,4.27e-09,"chr3_40741764_40742173"
"chr4",123444060,123444674,615,"*",5.55,6.4,3.22,3.18,2.45e-10,4.27e-09,"chr4_123444060_123444674"
"chr8",88047564,88048164,601,"*",4.96,1.28,5.9,-4.62,2.46e-10,4.29e-09,"chr8_88047564_88048164"
"chr17",65568190,65568664,475,"*",5.4,6.28,2.78,3.5,2.46e-10,4.29e-09,"chr17_65568190_65568664"
"chr8",124963941,124964525,585,"*",5.82,6.81,-0.02,6.83,2.46e-10,4.3e-09,"chr8_124963941_124964525"
"chr5",90852501,90853059,559,"*",5.44,-0.52,6.43,-6.95,2.47e-10,4.3e-09,"chr5_90852501_90853059"
"chr12",130818722,130819445,724,"*",6.27,7.04,4.46,2.59,2.47e-10,4.3e-09,"chr12_130818722_130819445"
"chr2",148578007,148578692,686,"*",5.82,6.81,-0.02,6.83,2.47e-10,4.3e-09,"chr2_148578007_148578692"
"chr10",14040216,14040710,495,"*",4.97,1.73,5.89,-4.16,2.47e-10,4.31e-09,"chr10_14040216_14040710"
"chr14",101475622,101476073,452,"*",4.95,0.95,5.9,-4.95,2.47e-10,4.31e-09,"chr14_101475622_101476073"
"chr4",38723992,38724611,620,"*",6.8,5.65,7.43,-1.78,2.48e-10,4.32e-09,"chr4_38723992_38724611"
"chr13",87953816,87954357,542,"*",5.42,-0.52,6.41,-6.92,2.48e-10,4.32e-09,"chr13_87953816_87954357"
"chr3",33140068,33141061,994,"*",5.6,3.26,6.45,-3.19,2.48e-10,4.32e-09,"chr3_33140068_33141061"
"chr1",42259468,42260004,537,"*",5.13,2.42,6.02,-3.6,2.48e-10,4.32e-09,"chr1_42259468_42260004"
"chr6",45522384,45522907,524,"*",5.61,3.34,6.45,-3.11,2.48e-10,4.32e-09,"chr6_45522384_45522907"
"chr6",137780215,137780982,768,"*",6.95,1.84,7.92,-6.09,2.49e-10,4.33e-09,"chr6_137780215_137780982"
"chr15",98003502,98004090,589,"*",5.19,2.19,6.09,-3.9,2.49e-10,4.33e-09,"chr15_98003502_98004090"
"chr6",38337955,38338553,599,"*",4.92,1.39,5.86,-4.47,2.49e-10,4.34e-09,"chr6_38337955_38338553"
"chr11",75422034,75422474,441,"*",4.94,0.95,5.9,-4.95,2.49e-10,4.34e-09,"chr11_75422034_75422474"
"chr1",68342579,68343179,601,"*",5.76,6.57,3.73,2.84,2.5e-10,4.35e-09,"chr1_68342579_68343179"
"chr12",13727561,13728168,608,"*",5.24,6.16,1.98,4.18,2.5e-10,4.35e-09,"chr12_13727561_13728168"
"chr16",81597306,81597782,477,"*",5.57,-0.52,6.56,-7.08,2.5e-10,4.35e-09,"chr16_81597306_81597782"
"chr1",156914462,156914896,435,"*",5.16,2.49,6.04,-3.55,2.51e-10,4.36e-09,"chr1_156914462_156914896"
"chr6",85078129,85078548,420,"*",5.1,2.05,6.01,-3.95,2.51e-10,4.36e-09,"chr6_85078129_85078548"
"chr12",102950395,102951114,720,"*",5.33,6.24,2.31,3.93,2.51e-10,4.36e-09,"chr12_102950395_102951114"
"chr1",8706972,8707466,495,"*",5.96,4.18,6.73,-2.55,2.51e-10,4.37e-09,"chr1_8706972_8707466"
"chr1",228004434,228005416,983,"*",6.29,7.02,4.7,2.33,2.51e-10,4.37e-09,"chr1_228004434_228005416"
"chr16",51155109,51155558,450,"*",5.47,6.45,0.57,5.88,2.51e-10,4.37e-09,"chr16_51155109_51155558"
"chr7",77866920,77867426,507,"*",5.43,-0.52,6.41,-6.93,2.51e-10,4.37e-09,"chr7_77866920_77867426"
"chr7",110465464,110465968,505,"*",4.93,0.35,5.9,-5.55,2.51e-10,4.37e-09,"chr7_110465464_110465968"
"chr1",244439428,244440041,614,"*",5.28,6.2,2.13,4.07,2.51e-10,4.37e-09,"chr1_244439428_244440041"
"chr4",153152925,153153668,744,"*",6.02,6.79,4.23,2.56,2.51e-10,4.37e-09,"chr4_153152925_153153668"
"chr3",33488520,33488922,403,"*",4.93,0.6,5.89,-5.29,2.52e-10,4.38e-09,"chr3_33488520_33488922"
"chr1",18294719,18295189,471,"*",5.28,6.25,0.96,5.28,2.52e-10,4.38e-09,"chr1_18294719_18295189"
"chr5",96227077,96227511,435,"*",5.4,-0.52,6.38,-6.9,2.52e-10,4.38e-09,"chr5_96227077_96227511"
"chr5",83015538,83016063,526,"*",5.14,1.93,6.06,-4.12,2.52e-10,4.39e-09,"chr5_83015538_83016063"
"chr6",19042511,19042952,442,"*",5.02,0.64,5.99,-5.35,2.52e-10,4.39e-09,"chr6_19042511_19042952"
"chr5",150107971,150108439,469,"*",5.36,2.98,6.21,-3.23,2.53e-10,4.39e-09,"chr5_150107971_150108439"
"chr5",126811484,126812085,602,"*",5.38,2.83,6.25,-3.43,2.53e-10,4.39e-09,"chr5_126811484_126812085"
"chr22",23145196,23145716,521,"*",8.09,7.34,8.58,-1.24,2.53e-10,4.4e-09,"chr22_23145196_23145716"
"chr7",114825472,114826105,634,"*",6,6.82,3.92,2.9,2.53e-10,4.4e-09,"chr7_114825472_114826105"
"chr6",152380814,152381558,745,"*",6.25,4.66,6.99,-2.34,2.53e-10,4.4e-09,"chr6_152380814_152381558"
"chr6",11685327,11685895,569,"*",5.01,2.02,5.92,-3.9,2.53e-10,4.4e-09,"chr6_11685327_11685895"
"chr16",77588216,77588769,554,"*",5.09,-0.02,6.07,-6.09,2.53e-10,4.4e-09,"chr16_77588216_77588769"
"chr14",51547250,51547657,408,"*",5.04,2.02,5.95,-3.93,2.53e-10,4.4e-09,"chr14_51547250_51547657"
"chr2",24855607,24856260,654,"*",6.8,5.46,7.48,-2.03,2.53e-10,4.4e-09,"chr2_24855607_24856260"
"chr3",64253563,64254198,636,"*",4.92,0.35,5.89,-5.54,2.53e-10,4.4e-09,"chr3_64253563_64254198"
"chr5",125326093,125326559,467,"*",4.92,0.35,5.89,-5.54,2.53e-10,4.4e-09,"chr5_125326093_125326559"
"chr2",29115844,29116876,1033,"*",5.85,4.04,6.63,-2.59,2.54e-10,4.41e-09,"chr2_29115844_29116876"
"chr12",60257088,60257602,515,"*",5.07,-0.02,6.05,-6.07,2.54e-10,4.41e-09,"chr12_60257088_60257602"
"chr2",88024459,88024897,439,"*",5.81,6.8,-0.02,6.83,2.54e-10,4.41e-09,"chr2_88024459_88024897"
"chr4",31083498,31083952,455,"*",5.42,-0.52,6.41,-6.93,2.54e-10,4.41e-09,"chr4_31083498_31083952"
"chr11",98740306,98740717,412,"*",4.87,1.07,5.82,-4.75,2.54e-10,4.41e-09,"chr11_98740306_98740717"
"chr18",26482503,26482946,444,"*",5.96,6.78,3.82,2.96,2.54e-10,4.42e-09,"chr18_26482503_26482946"
"chr2",162242570,162243006,437,"*",5.43,-0.52,6.41,-6.93,2.55e-10,4.43e-09,"chr2_162242570_162243006"
"chr5",131312129,131312767,639,"*",5.67,6.5,3.5,3,2.55e-10,4.43e-09,"chr5_131312129_131312767"
"chr5",40679383,40680110,728,"*",8.24,7.58,8.69,-1.11,2.55e-10,4.43e-09,"chr5_40679383_40680110"
"chr2",8479389,8479917,529,"*",6.22,4.33,7.01,-2.68,2.56e-10,4.44e-09,"chr2_8479389_8479917"
"chr6",167235855,167236439,585,"*",5.34,6.25,2.28,3.97,2.56e-10,4.45e-09,"chr6_167235855_167236439"
"chr3",165669424,165669950,527,"*",5.4,-0.52,6.38,-6.9,2.57e-10,4.46e-09,"chr3_165669424_165669950"
"chr4",107896162,107896588,427,"*",5.4,-0.52,6.38,-6.9,2.57e-10,4.46e-09,"chr4_107896162_107896588"
"chr4",1765797,1766197,401,"*",6.56,5.15,7.26,-2.1,2.57e-10,4.46e-09,"chr4_1765797_1766197"
"chr2",38466922,38467368,447,"*",4.89,0.89,5.85,-4.96,2.57e-10,4.46e-09,"chr2_38466922_38467368"
"chr7",46485307,46485877,571,"*",4.97,1.68,5.89,-4.21,2.58e-10,4.47e-09,"chr7_46485307_46485877"
"chr17",64668058,64668579,522,"*",5.18,2.31,6.07,-3.76,2.58e-10,4.48e-09,"chr17_64668058_64668579"
"chr11",62786834,62787609,776,"*",8.07,8.56,7.34,1.22,2.58e-10,4.48e-09,"chr11_62786834_62787609"
"chr19",13167536,13167995,460,"*",7.96,7.19,8.46,-1.28,2.59e-10,4.49e-09,"chr19_13167536_13167995"
"chr6",99604599,99605370,772,"*",5.38,6.26,2.68,3.58,2.59e-10,4.49e-09,"chr6_99604599_99605370"
"chr1",56787220,56787816,597,"*",5.4,-0.52,6.39,-6.91,2.59e-10,4.49e-09,"chr1_56787220_56787816"
"chr2",49265346,49265786,441,"*",5.4,-0.52,6.39,-6.91,2.59e-10,4.49e-09,"chr2_49265346_49265786"
"chr4",162163951,162164672,722,"*",6.89,7.52,5.75,1.78,2.59e-10,4.49e-09,"chr4_162163951_162164672"
"chr10",103471018,103471708,691,"*",5.97,6.76,4.1,2.65,2.59e-10,4.49e-09,"chr10_103471018_103471708"
"chr17",33292200,33293576,1377,"*",7.09,7.69,6.04,1.65,2.59e-10,4.5e-09,"chr17_33292200_33293576"
"chr2",232925314,232925729,416,"*",5.28,6.18,2.3,3.89,2.6e-10,4.5e-09,"chr2_232925314_232925729"
"chr10",124020562,124021233,672,"*",5.52,6.38,3.14,3.24,2.6e-10,4.5e-09,"chr10_124020562_124021233"
"chr10",97771199,97771932,734,"*",6.09,6.88,4.22,2.66,2.6e-10,4.51e-09,"chr10_97771199_97771932"
"chr7",77811997,77812561,565,"*",5.45,-0.52,6.44,-6.96,2.6e-10,4.51e-09,"chr7_77811997_77812561"
"chr15",60402187,60402587,401,"*",4.95,1.35,5.89,-4.54,2.6e-10,4.51e-09,"chr15_60402187_60402587"
"chr2",180222720,180223146,427,"*",4.96,1.62,5.89,-4.27,2.6e-10,4.52e-09,"chr2_180222720_180223146"
"chr16",11686045,11686488,444,"*",5.04,-0.02,6.02,-6.04,2.61e-10,4.52e-09,"chr16_11686045_11686488"
"chr11",88103575,88104073,499,"*",5.46,6.34,2.87,3.46,2.61e-10,4.52e-09,"chr11_88103575_88104073"
"chr7",139488894,139489357,464,"*",5.04,1.7,5.97,-4.27,2.61e-10,4.53e-09,"chr7_139488894_139489357"
"chr6",40328506,40329319,814,"*",6.04,6.83,4.18,2.65,2.61e-10,4.53e-09,"chr6_40328506_40329319"
"chr4",108240329,108240852,524,"*",4.95,1.39,5.89,-4.5,2.61e-10,4.53e-09,"chr4_108240329_108240852"
"chrX",131975957,131976384,428,"*",4.89,0.89,5.84,-4.96,2.62e-10,4.53e-09,"chrX_131975957_131976384"
"chr16",13014446,13015093,648,"*",5.29,6.25,0.96,5.29,2.62e-10,4.54e-09,"chr16_13014446_13015093"
"chr5",178111992,178112404,413,"*",5.4,-0.52,6.38,-6.9,2.62e-10,4.54e-09,"chr5_178111992_178112404"
"chr2",37459931,37460868,938,"*",5.19,2.39,6.08,-3.69,2.62e-10,4.54e-09,"chr2_37459931_37460868"
"chr3",20917268,20917760,493,"*",5.81,6.8,-0.02,6.82,2.63e-10,4.55e-09,"chr3_20917268_20917760"
"chr9",124511391,124512626,1236,"*",5.86,6.68,3.82,2.85,2.63e-10,4.56e-09,"chr9_124511391_124512626"
"chr4",78721565,78722370,806,"*",5.23,6.16,1.98,4.17,2.63e-10,4.56e-09,"chr4_78721565_78722370"
"chr16",51763171,51763627,457,"*",5.39,6.3,2.42,3.88,2.63e-10,4.56e-09,"chr16_51763171_51763627"
"chr7",5412997,5413576,580,"*",6.56,7.24,5.22,2.02,2.64e-10,4.57e-09,"chr7_5412997_5413576"
"chr8",144369540,144369954,415,"*",5.87,6.67,3.97,2.69,2.64e-10,4.57e-09,"chr8_144369540_144369954"
"chr16",11133325,11133870,546,"*",5.24,2.44,6.13,-3.69,2.64e-10,4.57e-09,"chr16_11133325_11133870"
"chr4",56250774,56251226,453,"*",4.88,0.64,5.84,-5.2,2.65e-10,4.59e-09,"chr4_56250774_56251226"
"chr2",222050044,222050535,492,"*",6.37,4.96,7.07,-2.11,2.65e-10,4.59e-09,"chr2_222050044_222050535"
"chr5",54291542,54291990,449,"*",5.05,1.58,5.98,-4.4,2.65e-10,4.59e-09,"chr5_54291542_54291990"
"chr3",57160500,57161011,512,"*",5.87,6.68,3.89,2.79,2.66e-10,4.6e-09,"chr3_57160500_57161011"
"chr9",84343103,84343607,505,"*",5.08,1.89,5.99,-4.11,2.66e-10,4.6e-09,"chr9_84343103_84343607"
"chr2",38702288,38702939,652,"*",4.87,1.07,5.82,-4.75,2.66e-10,4.6e-09,"chr2_38702288_38702939"
"chr2",130966412,130967204,793,"*",5.23,6.18,1.28,4.9,2.66e-10,4.6e-09,"chr2_130966412_130967204"
"chr4",184094592,184095100,509,"*",7.01,1.84,7.99,-6.16,2.66e-10,4.61e-09,"chr4_184094592_184095100"
"chr3",159762250,159762650,401,"*",6.14,4.49,6.88,-2.4,2.66e-10,4.61e-09,"chr3_159762250_159762650"
"chr4",152558371,152558782,412,"*",4.96,1.56,5.89,-4.33,2.66e-10,4.61e-09,"chr4_152558371_152558782"
"chr8",11258684,11259159,476,"*",5.24,6.18,1.54,4.64,2.67e-10,4.61e-09,"chr8_11258684_11259159"
"chr4",75705152,75705749,598,"*",6.96,7.58,5.86,1.73,2.67e-10,4.62e-09,"chr4_75705152_75705749"
"chr2",5373137,5373686,550,"*",5.23,6.18,1.31,4.87,2.67e-10,4.62e-09,"chr2_5373137_5373686"
"chr3",128879177,128879803,627,"*",7.49,6.63,8.03,-1.4,2.67e-10,4.62e-09,"chr3_128879177_128879803"
"chr2",199462875,199463770,896,"*",6.21,6.96,4.56,2.41,2.68e-10,4.63e-09,"chr2_199462875_199463770"
"chr2",149411042,149411449,408,"*",5.43,-0.52,6.42,-6.94,2.68e-10,4.63e-09,"chr2_149411042_149411449"
"chr3",57556123,57557199,1077,"*",6.43,7.13,5,2.13,2.68e-10,4.64e-09,"chr3_57556123_57557199"
"chr3",60742697,60743593,897,"*",5.58,6.44,3.22,3.22,2.68e-10,4.64e-09,"chr3_60742697_60743593"
"chr13",29905833,29906233,401,"*",4.92,0.35,5.89,-5.54,2.69e-10,4.65e-09,"chr13_29905833_29906233"
"chr21",31809043,31809549,507,"*",4.92,0.35,5.89,-5.54,2.69e-10,4.65e-09,"chr21_31809043_31809549"
"chr1",109996864,109997412,549,"*",4.89,0.64,5.85,-5.21,2.69e-10,4.65e-09,"chr1_109996864_109997412"
