"seqnames","start","end","width","strand","Conc","Conc_group1","Conc_group2","Fold","p.value","FDR","PeakID"
"chr15",78620129,78620934,806,"*",6.55,5.09,7.26,-2.17,6.36e-11,2.56e-09,"chr15_78620129_78620934"
"chr1",70504814,70505255,442,"*",5.71,6.55,3.41,3.15,6.38e-11,2.56e-09,"chr1_70504814_70505255"
"chr1",210123300,210123748,449,"*",5.55,6.54,-0.59,7.13,6.38e-11,2.57e-09,"chr1_210123300_210123748"
"chr17",51398198,51399094,897,"*",5.95,3.88,6.76,-2.88,6.42e-11,2.58e-09,"chr17_51398198_51399094"
"chr17",28525065,28525510,446,"*",6.8,7.49,5.42,2.07,6.46e-11,2.6e-09,"chr17_28525065_28525510"
"chr8",54721732,54722142,411,"*",5.17,6.15,-0.06,6.21,6.47e-11,2.6e-09,"chr8_54721732_54722142"
"chr18",72867719,72868559,841,"*",5.66,3.3,6.51,-3.22,6.48e-11,2.6e-09,"chr18_72867719_72868559"
"chr10",78148564,78149026,463,"*",5.69,6.54,3.38,3.16,6.5e-11,2.61e-09,"chr10_78148564_78149026"
"chr12",19530234,19530833,600,"*",5.05,6.02,0.33,5.7,6.5e-11,2.61e-09,"chr12_19530234_19530833"
"chr6",47787817,47788616,800,"*",6.64,7.32,5.33,1.99,6.54e-11,2.63e-09,"chr6_47787817_47788616"
"chr3",150319874,150320322,449,"*",5.47,6.33,3.02,3.31,6.55e-11,2.63e-09,"chr3_150319874_150320322"
"chr19",39139220,39140284,1065,"*",8.69,9.18,7.92,1.26,6.55e-11,2.63e-09,"chr19_39139220_39140284"
"chr6",31057237,31058004,768,"*",5.49,2.78,6.38,-3.59,6.57e-11,2.64e-09,"chr6_31057237_31058004"
"chr4",28831090,28831600,511,"*",4.99,5.94,1.1,4.84,6.58e-11,2.64e-09,"chr4_28831090_28831600"
"chr12",124745868,124746483,616,"*",6.48,4.88,7.23,-2.34,6.62e-11,2.66e-09,"chr12_124745868_124746483"
"chr16",47143247,47144081,835,"*",7.32,6.27,7.93,-1.66,6.63e-11,2.66e-09,"chr16_47143247_47144081"
"chr1",111775968,111776432,465,"*",5.62,2.98,6.5,-3.52,6.63e-11,2.66e-09,"chr1_111775968_111776432"
"chr1",180234555,180235359,805,"*",5.82,3.63,6.65,-3.02,6.64e-11,2.66e-09,"chr1_180234555_180235359"
"chr6",27890205,27891061,857,"*",7.64,6.76,8.18,-1.42,6.69e-11,2.68e-09,"chr6_27890205_27891061"
"chr4",2159924,2160410,487,"*",4.98,5.94,0.76,5.19,6.7e-11,2.69e-09,"chr4_2159924_2160410"
"chr5",175871557,175872481,925,"*",7.23,6,7.88,-1.88,6.71e-11,2.69e-09,"chr5_175871557_175872481"
"chr11",111960817,111961306,490,"*",5.38,6.26,2.72,3.54,6.74e-11,2.7e-09,"chr11_111960817_111961306"
"chr18",78978335,78979649,1315,"*",6.53,5.11,7.23,-2.13,6.74e-11,2.7e-09,"chr18_78978335_78979649"
"chr12",51714578,51715084,507,"*",5.14,6.08,1.59,4.48,6.75e-11,2.7e-09,"chr12_51714578_51715084"
"chr7",83095978,83096605,628,"*",4.99,5.94,0.89,5.06,6.79e-11,2.72e-09,"chr7_83095978_83096605"
"chr6",121868267,121868679,413,"*",5.54,6.53,-0.59,7.12,6.81e-11,2.73e-09,"chr6_121868267_121868679"
"chr10",114350630,114351116,487,"*",5.44,2.56,6.34,-3.77,6.83e-11,2.73e-09,"chr10_114350630_114351116"
"chr3",118540175,118540786,612,"*",5.47,2.55,6.37,-3.82,6.86e-11,2.75e-09,"chr3_118540175_118540786"
"chr5",58115970,58116395,426,"*",5.54,6.53,-0.59,7.13,6.88e-11,2.75e-09,"chr5_58115970_58116395"
"chr13",47215758,47216427,670,"*",5.88,3.61,6.72,-3.11,6.88e-11,2.75e-09,"chr13_47215758_47216427"
"chr5",10339102,10339859,758,"*",5.72,3.3,6.58,-3.28,6.89e-11,2.76e-09,"chr5_10339102_10339859"
"chr16",16042055,16042486,432,"*",5.17,6.15,-0.06,6.21,6.9e-11,2.76e-09,"chr16_16042055_16042486"
"chr8",58659018,58659810,793,"*",7.58,6.63,8.15,-1.52,6.9e-11,2.76e-09,"chr8_58659018_58659810"
"chr10",70191729,70192234,506,"*",4.99,5.93,1.33,4.6,6.91e-11,2.76e-09,"chr10_70191729_70192234"
"chr17",47991170,47991824,655,"*",6.31,4.67,7.06,-2.39,6.91e-11,2.76e-09,"chr17_47991170_47991824"
"chr20",5835493,5836339,847,"*",5.58,6.42,3.31,3.11,6.91e-11,2.76e-09,"chr20_5835493_5836339"
"chr2",25270025,25270582,558,"*",6.09,4.3,6.87,-2.57,6.92e-11,2.77e-09,"chr2_25270025_25270582"
"chr2",46770663,46771096,434,"*",5.39,6.29,2.52,3.77,6.93e-11,2.77e-09,"chr2_46770663_46771096"
"chr5",17169554,17170000,447,"*",5.25,6.14,2.52,3.61,6.94e-11,2.77e-09,"chr5_17169554_17170000"
"chr10",110827412,110827823,412,"*",5.27,6.17,2.41,3.76,6.94e-11,2.77e-09,"chr10_110827412_110827823"
"chr5",178126464,178127162,699,"*",5.41,0.96,6.38,-5.42,6.96e-11,2.78e-09,"chr5_178126464_178127162"
"chr6",90098110,90098541,432,"*",5.17,6.07,2.28,3.79,6.97e-11,2.78e-09,"chr6_90098110_90098541"
"chr7",109212981,109213510,530,"*",5.92,3.93,6.73,-2.81,7e-11,2.79e-09,"chr7_109212981_109213510"
"chr2",166375702,166376339,638,"*",7.11,5.96,7.74,-1.79,7e-11,2.79e-09,"chr2_166375702_166376339"
"chr22",21748837,21749352,516,"*",5.44,6.3,2.93,3.38,7.04e-11,2.81e-09,"chr22_21748837_21749352"
"chr6",34143858,34144587,730,"*",5.85,3.78,6.67,-2.89,7.05e-11,2.81e-09,"chr6_34143858_34144587"
"chr19",19610703,19611116,414,"*",4.99,5.95,0.63,5.32,7.08e-11,2.82e-09,"chr19_19610703_19611116"
"chr6",106736518,106736947,430,"*",4.98,5.92,1.44,4.47,7.09e-11,2.83e-09,"chr6_106736518_106736947"
"chr9",26375505,26375920,416,"*",5,5.94,1.52,4.41,7.1e-11,2.83e-09,"chr9_26375505_26375920"
"chr17",50560185,50560891,707,"*",8.09,7.33,8.58,-1.25,7.12e-11,2.84e-09,"chr17_50560185_50560891"
"chr17",60067933,60068337,405,"*",4.97,5.93,0.89,5.04,7.13e-11,2.84e-09,"chr17_60067933_60068337"
"chr15",86611581,86612460,880,"*",6.1,6.85,4.4,2.46,7.13e-11,2.84e-09,"chr15_86611581_86612460"
"chr10",75294640,75295411,772,"*",7.18,6.01,7.82,-1.81,7.15e-11,2.85e-09,"chr10_75294640_75295411"
"chr1",173258222,173258702,481,"*",5.34,1.98,6.27,-4.3,7.15e-11,2.85e-09,"chr1_173258222_173258702"
"chr7",55049382,55049794,413,"*",5.65,6.49,3.39,3.1,7.16e-11,2.85e-09,"chr7_55049382_55049794"
"chr2",71466129,71466953,825,"*",6.24,4.44,7.01,-2.57,7.16e-11,2.85e-09,"chr2_71466129_71466953"
"chr5",171450657,171451394,738,"*",6.02,4.1,6.82,-2.71,7.17e-11,2.85e-09,"chr5_171450657_171451394"
"chr16",28503574,28504086,513,"*",5.41,6.28,2.87,3.41,7.17e-11,2.85e-09,"chr16_28503574_28504086"
"chr15",96848838,96849288,451,"*",5.58,6.57,-0.59,7.16,7.18e-11,2.86e-09,"chr15_96848838_96849288"
"chr3",9204249,9204848,600,"*",6.23,4.39,7.01,-2.62,7.22e-11,2.87e-09,"chr3_9204249_9204848"
"chr19",54208638,54209468,831,"*",6.17,4.4,6.94,-2.54,7.24e-11,2.88e-09,"chr19_54208638_54209468"
"chr22",20577171,20577602,432,"*",5.05,6.03,0.33,5.7,7.25e-11,2.88e-09,"chr22_20577171_20577602"
"chr17",31008338,31009039,702,"*",5.9,3.72,6.74,-3.02,7.26e-11,2.89e-09,"chr17_31008338_31009039"
"chr1",228866415,228867178,764,"*",7.67,8.25,6.7,1.55,7.26e-11,2.89e-09,"chr1_228866415_228867178"
"chr7",73742707,73743305,599,"*",5.91,3.93,6.72,-2.79,7.27e-11,2.89e-09,"chr7_73742707_73743305"
"chrX",45424264,45424686,423,"*",5.04,5.98,1.63,4.34,7.29e-11,2.89e-09,"chrX_45424264_45424686"
"chr14",67566764,67567289,526,"*",6.14,6.93,4.24,2.69,7.29e-11,2.89e-09,"chr14_67566764_67567289"
"chr1",100351797,100352468,672,"*",8.36,7.66,8.83,-1.17,7.29e-11,2.89e-09,"chr1_100351797_100352468"
"chr10",77320896,77321435,540,"*",5.01,5.99,0.33,5.66,7.31e-11,2.9e-09,"chr10_77320896_77321435"
"chr8",13095792,13096686,895,"*",6.58,5.18,7.27,-2.09,7.33e-11,2.91e-09,"chr8_13095792_13096686"
"chr6",113598940,113599776,837,"*",5.9,6.68,4.01,2.67,7.33e-11,2.91e-09,"chr6_113598940_113599776"
"chr2",25259209,25260014,806,"*",6.47,4.75,7.23,-2.48,7.33e-11,2.91e-09,"chr2_25259209_25260014"
"chr3",139468530,139469030,501,"*",5.15,6.13,-0.06,6.19,7.35e-11,2.92e-09,"chr3_139468530_139469030"
"chr2",160351996,160352645,650,"*",5.21,6.1,2.45,3.66,7.36e-11,2.92e-09,"chr2_160351996_160352645"
"chrX",97397870,97398786,917,"*",5.4,6.26,2.95,3.31,7.36e-11,2.92e-09,"chrX_97397870_97398786"
"chr4",140712001,140712401,401,"*",5.02,5.98,0.63,5.35,7.36e-11,2.92e-09,"chr4_140712001_140712401"
"chr15",40096023,40096423,401,"*",5.08,6.04,0.82,5.23,7.36e-11,2.92e-09,"chr15_40096023_40096423"
"chr14",28774269,28774779,511,"*",5.57,2.79,6.46,-3.67,7.37e-11,2.92e-09,"chr14_28774269_28774779"
"chr17",37225501,37226057,557,"*",5.39,1.54,6.34,-4.8,7.37e-11,2.92e-09,"chr17_37225501_37226057"
"chrY",16522111,16522516,406,"*",4.98,5.94,0.7,5.24,7.38e-11,2.92e-09,"chrY_16522111_16522516"
"chr6",122015022,122015635,614,"*",5.02,5.99,0.33,5.66,7.38e-11,2.92e-09,"chr6_122015022_122015635"
"chr10",5633141,5633816,676,"*",4.96,5.92,0.76,5.16,7.38e-11,2.93e-09,"chr10_5633141_5633816"
"chr7",70114740,70115251,512,"*",4.98,5.93,1.1,4.83,7.39e-11,2.93e-09,"chr7_70114740_70115251"
"chr2",3969070,3969840,771,"*",5.87,3.72,6.69,-2.97,7.41e-11,2.94e-09,"chr2_3969070_3969840"
"chr3",196186713,196187264,552,"*",5.64,3.22,6.5,-3.28,7.46e-11,2.95e-09,"chr3_196186713_196187264"
"chr12",5305987,5306388,402,"*",5.05,5.98,1.79,4.18,7.47e-11,2.96e-09,"chr12_5305987_5306388"
"chr15",42680553,42681033,481,"*",4.95,5.89,1.23,4.66,7.49e-11,2.96e-09,"chr15_42680553_42681033"
"chr4",41070644,41071278,635,"*",5.16,6.05,2.28,3.77,7.49e-11,2.96e-09,"chr4_41070644_41071278"
"chr1",203536743,203537193,451,"*",5.9,6.74,3.64,3.09,7.51e-11,2.97e-09,"chr1_203536743_203537193"
"chr2",160375527,160376196,670,"*",5.08,6.01,1.77,4.24,7.52e-11,2.97e-09,"chr2_160375527_160376196"
"chr9",115157086,115157638,553,"*",6.56,7.29,5,2.29,7.53e-11,2.98e-09,"chr9_115157086_115157638"
"chr7",37448137,37448987,851,"*",7.21,6.15,7.81,-1.65,7.55e-11,2.99e-09,"chr7_37448137_37448987"
"chr15",81092186,81092676,491,"*",5.19,6.1,2.21,3.89,7.58e-11,3e-09,"chr15_81092186_81092676"
"chr5",72183009,72184126,1118,"*",5.57,2.98,6.45,-3.47,7.6e-11,3e-09,"chr5_72183009_72184126"
"chr17",69430504,69430986,483,"*",6.52,7.24,5.03,2.21,7.6e-11,3.01e-09,"chr17_69430504_69430986"
"chr6",27552913,27553562,650,"*",6.28,4.62,7.03,-2.41,7.64e-11,3.02e-09,"chr6_27552913_27553562"
"chr4",63637427,63637904,478,"*",5.54,6.53,-0.59,7.12,7.67e-11,3.03e-09,"chr4_63637427_63637904"
"chr17",17724305,17725185,881,"*",7.13,5.91,7.77,-1.86,7.68e-11,3.03e-09,"chr17_17724305_17725185"
"chr12",104526320,104527216,897,"*",6.28,4.65,7.03,-2.38,7.7e-11,3.04e-09,"chr12_104526320_104527216"
"chr15",40825691,40826387,697,"*",6.36,7.07,4.91,2.16,7.71e-11,3.04e-09,"chr15_40825691_40826387"
"chr4",43853902,43854336,435,"*",5.53,6.52,-0.59,7.11,7.72e-11,3.05e-09,"chr4_43853902_43854336"
"chr5",65086419,65086907,489,"*",5.43,2.31,6.35,-4.04,7.73e-11,3.05e-09,"chr5_65086419_65086907"
"chr19",33047412,33047856,445,"*",6.87,7.53,5.62,1.92,7.73e-11,3.05e-09,"chr19_33047412_33047856"
"chr3",12868121,12869406,1286,"*",7.6,6.7,8.14,-1.44,7.74e-11,3.05e-09,"chr3_12868121_12869406"
"chr20",34446941,34447449,509,"*",5.02,5.99,0.33,5.67,7.74e-11,3.05e-09,"chr20_34446941_34447449"
"chr4",38157684,38158084,401,"*",5.23,6.21,-0.06,6.27,7.74e-11,3.06e-09,"chr4_38157684_38158084"
"chr13",89850491,89850929,439,"*",5.06,5.98,1.79,4.19,7.75e-11,3.06e-09,"chr13_89850491_89850929"
"chr7",20786844,20787592,749,"*",6.37,4.73,7.12,-2.39,7.78e-11,3.07e-09,"chr7_20786844_20787592"
"chr2",119820271,119820676,406,"*",5.33,6.22,2.61,3.6,7.8e-11,3.08e-09,"chr2_119820271_119820676"
"chr20",21826818,21827480,663,"*",5.33,1.97,6.26,-4.29,7.81e-11,3.08e-09,"chr20_21826818_21827480"
"chr3",148697761,148698332,572,"*",5.75,3.56,6.58,-3.02,7.85e-11,3.09e-09,"chr3_148697761_148698332"
"chr21",26814385,26814800,416,"*",5.48,6.32,3.2,3.12,7.86e-11,3.1e-09,"chr21_26814385_26814800"
"chr9",950902,951669,768,"*",4.98,5.94,0.63,5.31,7.87e-11,3.1e-09,"chr9_950902_951669"
"chr1",36327373,36327773,401,"*",5.45,6.32,2.96,3.36,7.89e-11,3.11e-09,"chr1_36327373_36327773"
"chr10",21505754,21506342,589,"*",7.15,7.79,5.94,1.85,7.9e-11,3.11e-09,"chr10_21505754_21506342"
"chr1",3707476,3708021,546,"*",5.4,2.44,6.31,-3.87,7.92e-11,3.12e-09,"chr1_3707476_3708021"
"chr13",31891323,31891756,434,"*",5.14,6.12,0.04,6.08,7.97e-11,3.14e-09,"chr13_31891323_31891756"
"chr3",134364029,134364689,661,"*",9.23,9.64,8.65,1,7.98e-11,3.14e-09,"chr3_134364029_134364689"
"chr1",109695023,109695435,413,"*",5.52,6.51,-0.59,7.11,8e-11,3.15e-09,"chr1_109695023_109695435"
"chr10",121595952,121597154,1203,"*",6.98,5.76,7.64,-1.88,8.02e-11,3.15e-09,"chr10_121595952_121597154"
"chrX",140439376,140439922,547,"*",5.56,0.57,6.53,-5.97,8.02e-11,3.15e-09,"chrX_140439376_140439922"
"chr20",14960159,14960564,406,"*",4.98,5.95,0.63,5.32,8.02e-11,3.15e-09,"chr20_14960159_14960564"
"chr3",197503641,197504161,521,"*",5.67,6.51,3.46,3.05,8.05e-11,3.17e-09,"chr3_197503641_197504161"
"chr18",37783735,37784417,683,"*",5.19,6.08,2.34,3.74,8.07e-11,3.17e-09,"chr18_37783735_37784417"
"chr5",110702393,110703020,628,"*",5.2,6.09,2.35,3.74,8.09e-11,3.18e-09,"chr5_110702393_110703020"
"chr2",5121415,5122034,620,"*",5.98,4.01,6.79,-2.77,8.11e-11,3.19e-09,"chr2_5121415_5122034"
"chr7",101624645,101625530,886,"*",6.98,5.82,7.62,-1.8,8.11e-11,3.19e-09,"chr7_101624645_101625530"
"chr14",33404068,33404483,416,"*",5.39,6.25,2.95,3.3,8.12e-11,3.19e-09,"chr14_33404068_33404483"
"chr12",72057371,72057817,447,"*",4.94,5.9,0.99,4.91,8.13e-11,3.19e-09,"chr12_72057371_72057817"
"chr7",17986697,17987213,517,"*",5.37,6.26,2.65,3.61,8.13e-11,3.19e-09,"chr7_17986697_17987213"
"chr9",115494797,115495509,713,"*",6.83,7.5,5.54,1.96,8.16e-11,3.2e-09,"chr9_115494797_115495509"
"chr8",87918141,87918693,553,"*",5.08,6.02,1.45,4.56,8.16e-11,3.2e-09,"chr8_87918141_87918693"
"chr1",8134040,8134459,420,"*",4.96,5.91,1.04,4.87,8.17e-11,3.21e-09,"chr1_8134040_8134459"
"chr4",56871333,56871924,592,"*",5.48,2.78,6.37,-3.58,8.19e-11,3.21e-09,"chr4_56871333_56871924"
"chr2",225463003,225463670,668,"*",5.77,6.62,3.44,3.18,8.2e-11,3.22e-09,"chr2_225463003_225463670"
"chr16",59665802,59666366,565,"*",5,5.98,0.33,5.65,8.21e-11,3.22e-09,"chr16_59665802_59666366"
"chr12",106480291,106480929,639,"*",5.54,6.4,3.14,3.25,8.22e-11,3.23e-09,"chr12_106480291_106480929"
"chr11",19209590,19210278,689,"*",6.15,6.89,4.52,2.37,8.23e-11,3.23e-09,"chr11_19209590_19210278"
"chr5",113615824,113616403,580,"*",5.3,6.18,2.61,3.57,8.24e-11,3.23e-09,"chr5_113615824_113616403"
"chr19",48290636,48291643,1008,"*",6.68,5.35,7.36,-2.01,8.25e-11,3.24e-09,"chr19_48290636_48291643"
"chrX",67780666,67781192,527,"*",5.56,6.39,3.4,3,8.26e-11,3.24e-09,"chrX_67780666_67781192"
"chr5",92922375,92922866,492,"*",5.41,1.96,6.34,-4.38,8.26e-11,3.24e-09,"chr5_92922375_92922866"
"chrX",115614638,115615396,759,"*",5.7,6.54,3.46,3.08,8.27e-11,3.24e-09,"chrX_115614638_115615396"
"chr10",10222569,10223157,589,"*",5.72,6.53,3.69,2.84,8.31e-11,3.26e-09,"chr10_10222569_10223157"
"chr4",82043781,82044811,1031,"*",6.99,5.79,7.64,-1.85,8.33e-11,3.26e-09,"chr4_82043781_82044811"
"chr13",80361875,80362309,435,"*",5.61,3.14,6.47,-3.33,8.33e-11,3.26e-09,"chr13_80361875_80362309"
"chr3",136818852,136819711,860,"*",6.33,4.73,7.07,-2.34,8.36e-11,3.27e-09,"chr3_136818852_136819711"
"chr20",21514990,21515766,777,"*",5.47,2.55,6.37,-3.82,8.37e-11,3.28e-09,"chr20_21514990_21515766"
"chr15",47366919,47367319,401,"*",5.14,6.12,-0.06,6.18,8.4e-11,3.29e-09,"chr15_47366919_47367319"
"chr2",55763819,55764319,501,"*",4.95,5.92,0.7,5.22,8.4e-11,3.29e-09,"chr2_55763819_55764319"
"chr22",40363042,40363507,466,"*",5.04,5.98,1.41,4.57,8.45e-11,3.31e-09,"chr22_40363042_40363507"
"chr10",76113871,76114474,604,"*",5.31,1.77,6.25,-4.48,8.47e-11,3.31e-09,"chr10_76113871_76114474"
"chr8",73459625,73460122,498,"*",5.58,2.78,6.47,-3.7,8.47e-11,3.31e-09,"chr8_73459625_73460122"
"chr1",166925787,166926342,556,"*",5.34,1.31,6.3,-4.98,8.47e-11,3.31e-09,"chr1_166925787_166926342"
"chr11",114295012,114295514,503,"*",8.37,8.85,7.63,1.22,8.47e-11,3.31e-09,"chr11_114295012_114295514"
"chr1",65687667,65688291,625,"*",6.45,4.83,7.19,-2.36,8.49e-11,3.32e-09,"chr1_65687667_65688291"
"chr11",72771473,72771920,448,"*",6.77,7.44,5.52,1.92,8.5e-11,3.32e-09,"chr11_72771473_72771920"
"chr9",20879964,20880646,683,"*",6.06,4.15,6.86,-2.71,8.5e-11,3.32e-09,"chr9_20879964_20880646"
"chrX",111262080,111262518,439,"*",4.95,5.9,1.15,4.75,8.5e-11,3.32e-09,"chrX_111262080_111262518"
"chr1",75990120,75990520,401,"*",5.59,6.44,3.24,3.2,8.51e-11,3.32e-09,"chr1_75990120_75990520"
"chr16",13110237,13110790,554,"*",6.1,4.33,6.87,-2.54,8.52e-11,3.33e-09,"chr16_13110237_13110790"
"chr8",37034636,37035059,424,"*",5.11,6.02,2.05,3.98,8.54e-11,3.33e-09,"chr8_37034636_37035059"
"chr5",34531715,34532179,465,"*",5.07,5.99,1.79,4.2,8.58e-11,3.35e-09,"chr5_34531715_34532179"
"chr1",89823381,89823835,455,"*",5.74,6.57,3.59,2.98,8.62e-11,3.37e-09,"chr1_89823381_89823835"
"chr9",36598210,36598611,402,"*",5.14,6.12,-0.06,6.18,8.62e-11,3.37e-09,"chr9_36598210_36598611"
"chr3",113054762,113055182,421,"*",5.51,6.5,-0.59,7.09,8.64e-11,3.37e-09,"chr3_113054762_113055182"
"chr5",125484478,125485686,1209,"*",7.01,7.66,5.78,1.88,8.64e-11,3.37e-09,"chr5_125484478_125485686"
"chr5",32390925,32391509,585,"*",5.08,6.02,1.6,4.42,8.65e-11,3.37e-09,"chr5_32390925_32391509"
"chr22",39339782,39340356,575,"*",4.95,5.92,0.63,5.28,8.65e-11,3.37e-09,"chr22_39339782_39340356"
"chr3",176579736,176580157,422,"*",4.98,5.94,0.82,5.12,8.66e-11,3.38e-09,"chr3_176579736_176580157"
"chr2",6986154,6986722,569,"*",5.38,1.54,6.33,-4.78,8.67e-11,3.38e-09,"chr2_6986154_6986722"
"chr10",3099304,3099704,401,"*",5.43,6.29,3,3.29,8.69e-11,3.39e-09,"chr10_3099304_3099704"
"chr12",53223364,53223764,401,"*",6.37,7.1,4.82,2.28,8.69e-11,3.39e-09,"chr12_53223364_53223764"
"chr11",131246201,131246964,764,"*",5.57,3.06,6.43,-3.37,8.69e-11,3.39e-09,"chr11_131246201_131246964"
"chr18",21978904,21979602,699,"*",5.51,2.79,6.4,-3.61,8.7e-11,3.39e-09,"chr18_21978904_21979602"
"chr7",157002843,157004442,1600,"*",6.35,4.67,7.11,-2.44,8.71e-11,3.4e-09,"chr7_157002843_157004442"
"chr1",236064535,236065430,896,"*",7.27,6.14,7.9,-1.75,8.72e-11,3.4e-09,"chr1_236064535_236065430"
"chr2",204074406,204074866,461,"*",5.12,6.05,1.82,4.22,8.72e-11,3.4e-09,"chr2_204074406_204074866"
"chr1",227058309,227058850,542,"*",5.67,6.5,3.53,2.96,8.72e-11,3.4e-09,"chr1_227058309_227058850"
"chr1",94861636,94862054,419,"*",4.95,5.91,0.89,5.02,8.75e-11,3.41e-09,"chr1_94861636_94862054"
"chr17",75845004,75845656,653,"*",5.59,3.15,6.45,-3.3,8.75e-11,3.41e-09,"chr17_75845004_75845656"
"chr1",236400028,236400677,650,"*",5.89,3.72,6.72,-3,8.79e-11,3.42e-09,"chr1_236400028_236400677"
"chr20",21505680,21506624,945,"*",6.75,5.47,7.41,-1.95,8.81e-11,3.43e-09,"chr20_21505680_21506624"
"chr22",19974450,19975172,723,"*",7.14,5.91,7.79,-1.88,8.82e-11,3.43e-09,"chr22_19974450_19975172"
"chr13",32035748,32036177,430,"*",5.51,6.5,-0.59,7.1,8.82e-11,3.43e-09,"chr13_32035748_32036177"
"chr10",14652075,14652518,444,"*",6.46,7.15,5.06,2.09,8.82e-11,3.43e-09,"chr10_14652075_14652518"
"chr22",27642069,27642715,647,"*",5.48,2.31,6.4,-4.09,8.87e-11,3.45e-09,"chr22_27642069_27642715"
"chr13",27195126,27195712,587,"*",5.42,0.96,6.38,-5.42,8.88e-11,3.45e-09,"chr13_27195126_27195712"
"chr3",45100991,45101391,401,"*",5.32,6.19,2.76,3.43,8.89e-11,3.46e-09,"chr3_45100991_45101391"
"chr4",5890137,5890834,698,"*",6.29,4.7,7.03,-2.33,8.94e-11,3.47e-09,"chr4_5890137_5890834"
"chr2",173831523,173832146,624,"*",7.29,6.04,7.95,-1.91,8.94e-11,3.47e-09,"chr2_173831523_173832146"
"chr2",69310898,69311298,401,"*",4.94,5.88,1.23,4.65,8.94e-11,3.47e-09,"chr2_69310898_69311298"
"chr9",128899853,128900285,433,"*",5.62,6.45,3.48,2.97,8.96e-11,3.48e-09,"chr9_128899853_128900285"
"chr11",120197491,120198083,593,"*",6.14,4.34,6.91,-2.58,8.97e-11,3.48e-09,"chr11_120197491_120198083"
"chr19",17865491,17866313,823,"*",6.09,4.3,6.86,-2.57,8.97e-11,3.48e-09,"chr19_17865491_17866313"
"chr13",59782686,59783088,403,"*",5.65,6.48,3.48,3,9e-11,3.49e-09,"chr13_59782686_59783088"
"chr2",159706459,159707051,593,"*",4.98,5.91,1.56,4.35,9e-11,3.49e-09,"chr2_159706459_159707051"
"chr2",120859022,120859568,547,"*",6.08,4.26,6.86,-2.6,9e-11,3.49e-09,"chr2_120859022_120859568"
"chr14",69987359,69988068,710,"*",5.4,1.31,6.36,-5.04,9.03e-11,3.5e-09,"chr14_69987359_69988068"
"chr11",37859096,37859678,583,"*",5.5,2.78,6.38,-3.6,9.06e-11,3.52e-09,"chr11_37859096_37859678"
"chr17",66580096,66580806,711,"*",6.5,5.05,7.21,-2.16,9.08e-11,3.52e-09,"chr17_66580096_66580806"
"chr20",51650640,51651074,435,"*",5.31,6.17,2.78,3.4,9.09e-11,3.53e-09,"chr20_51650640_51651074"
"chr4",24053551,24054198,648,"*",5.58,6.44,3.06,3.38,9.13e-11,3.54e-09,"chr4_24053551_24054198"
"chr22",27494589,27495281,693,"*",5.33,1.97,6.26,-4.29,9.14e-11,3.54e-09,"chr22_27494589_27495281"
"chr3",116966554,116967195,642,"*",4.99,5.95,0.82,5.13,9.16e-11,3.55e-09,"chr3_116966554_116967195"
"chr22",31646447,31647210,764,"*",5.74,6.59,3.4,3.19,9.17e-11,3.56e-09,"chr22_31646447_31647210"
"chr8",96921937,96922539,603,"*",5.67,6.54,3.05,3.5,9.2e-11,3.56e-09,"chr8_96921937_96922539"
"chr4",85933016,85933421,406,"*",5.18,6.07,2.41,3.67,9.2e-11,3.56e-09,"chr4_85933016_85933421"
"chr2",235852203,235853055,853,"*",5.36,1.31,6.31,-5,9.2e-11,3.56e-09,"chr2_235852203_235853055"
"chr5",68187416,68187980,565,"*",5.64,3.13,6.51,-3.37,9.2e-11,3.56e-09,"chr5_68187416_68187980"
"chr3",3184648,3185105,458,"*",5.5,6.49,-0.59,7.08,9.21e-11,3.57e-09,"chr3_3184648_3185105"
"chr6",133240892,133242124,1233,"*",6.32,4.7,7.07,-2.36,9.21e-11,3.57e-09,"chr6_133240892_133242124"
"chr8",120069973,120070467,495,"*",5.99,6.79,4.05,2.74,9.22e-11,3.57e-09,"chr8_120069973_120070467"
"chr13",78595875,78596762,888,"*",6.15,4.37,6.92,-2.55,9.22e-11,3.57e-09,"chr13_78595875_78596762"
"chr6",41712841,41713420,580,"*",5.21,6.11,2.35,3.76,9.25e-11,3.58e-09,"chr6_41712841_41713420"
"chr21",20398949,20399369,421,"*",4.97,5.91,1.52,4.38,9.26e-11,3.58e-09,"chr21_20398949_20399369"
"chr4",38124903,38125311,409,"*",5.52,6.51,-0.59,7.1,9.29e-11,3.59e-09,"chr4_38124903_38125311"
"chr2",210068751,210069270,520,"*",5.89,6.71,3.82,2.89,9.31e-11,3.6e-09,"chr2_210068751_210069270"
"chr9",2109266,2109689,424,"*",5.33,6.19,2.84,3.36,9.32e-11,3.6e-09,"chr9_2109266_2109689"
"chr15",90200853,90202254,1402,"*",7.63,6.7,8.2,-1.5,9.35e-11,3.61e-09,"chr15_90200853_90202254"
"chr8",121348854,121349366,513,"*",5.76,3.56,6.59,-3.03,9.36e-11,3.62e-09,"chr8_121348854_121349366"
"chr20",1946884,1947551,668,"*",6.53,5.06,7.24,-2.18,9.36e-11,3.62e-09,"chr20_1946884_1947551"
"chr6",53770804,53771208,405,"*",5.27,6.15,2.6,3.56,9.37e-11,3.62e-09,"chr6_53770804_53771208"
