seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME	PeakID	spearman
1	38970889	38971288	400	*	Intron (ENSGALT00000092313/ENSGALG00000010311, intron 21 of 38)	1	39052760	39110492	57733	2	ENSGALG00000049601	ENSGALT00000090931	139204	NA	NA	NA	1-38970889-38971288	-0.10949894989498951
13	1758331	1758730	400	*	Distal Intergenic	13	1720020	1726078	6059	1	ENSGALG00000029939	ENSGALT00000048015	38311	NA	NA	NA	13-1758331-1758730	-0.11097509750975097
6	12239472	12239871	400	*	Promoter	6	12239480	12253050	13571	1	ENSGALG00000004465	ENSGALT00000051956	0	373898	PALD1	phosphatase domain containing, paladin 1	6-12239472-12239871	-0.11223522352235224
7	2276589	2276988	400	*	Promoter	7	2277081	2327746	50666	1	ENSGALG00000002750	ENSGALT00000004344	-93	424000	NCKAP1	NCK associated protein 1	7-2276589-2276988	-0.11254725472547256
11	18839081	18839480	400	*	Promoter	11	18840387	18841759	1373	1	ENSGALG00000054486	ENSGALT00000096195	-907	427562	MC1R	melanocortin 1 receptor	11-18839081-18839480	-0.11323132313231322
6	26354371	26354770	400	*	Promoter	6	26083271	26355658	272388	2	ENSGALG00000008465	ENSGALT00000054199	888	423885	SORCS1	sortilin related VPS10 domain containing receptor 1	6-26354371-26354770	-0.11324332433243324
4	11084430	11085176	747	*	Promoter	4	11085059	11086604	1546	1	ENSGALG00000034567	ENSGALT00000061255	0	395521	POU4F3	POU class 4 homeobox 3	4-11084430-11085176	-0.11406595822776275
13	1980126	1980525	400	*	Intron (ENSGALT00000053831/ENSGALG00000033641, intron 1 of 10)	13	1900625	2052540	151916	2	ENSGALG00000033641	ENSGALT00000053831	72015	427606	NRG2	neuregulin 2	13-1980126-1980525	-0.11471947194719473
21	1390161	1390560	400	*	Promoter	21	1390844	1412012	21169	1	ENSGALG00000001115	ENSGALT00000001683	-284	770671	MMEL1	membrane metallo-endopeptidase-like 1	21-1390161-1390560	-0.11593159315931593
9	17019259	17019658	400	*	Distal Intergenic	9	17023862	17023962	101	2	ENSGALG00000031436	ENSGALT00000062707	4304	NA	NA	NA	9-17019259-17019658	-0.11647164716471647
7	22424928	22425327	400	*	Promoter	7	22421786	22425915	4130	2	ENSGALG00000011360	ENSGALT00000038233	588	424208	PRKAG3	protein kinase AMP-activated non-catalytic subunit gamma 3	7-22424928-22425327	-0.1185958595859586
3	26006585	26006984	400	*	Promoter	3	26002837	26005896	3060	2	ENSGALG00000023303	ENSGALT00000038337	-689	724086	SIX2	SIX homeobox 2	3-26006585-26006984	-0.12039603960396039
2	30171088	30171487	400	*	Distal Intergenic	2	30161118	30163980	2863	2	ENSGALG00000035725	ENSGALT00000048259	-7108	776034	SP8	Sp8 transcription factor	2-30171088-30171487	-0.12111611161116112
19	3272504	3272903	400	*	Intron (ENSGALT00000002146/ENSGALG00000001410, intron 6 of 10)	19	3256399	3279042	22644	2	ENSGALG00000001410	ENSGALT00000002146	6139	417493	SPNS3	sphingolipid transporter 3 (putative)	19-3272504-3272903	-0.12176417641764177
18	4279244	4279643	400	*	Intron (ENSGALT00000044920/ENSGALG00000001805, intron 3 of 3)	18	4293769	4305245	11477	1	ENSGALG00000001862	ENSGALT00000002882	-14126	396168	ST6GALNAC1	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1	18-4279244-4279643	-0.12254425442544256
7	22372461	22372860	400	*	Distal Intergenic	7	22365529	22366476	948	2	ENSGALG00000025729	ENSGALT00000044952	-5985	NA	NA	NA	7-22372461-22372860	-0.1228922892289229
3	54842018	54842417	400	*	Distal Intergenic	3	54793588	54794409	822	1	ENSGALG00000013862	ENSGALT00000022484	48430	NA	NA	NA	3-54842018-54842417	-0.12523252325232523
9	17018115	17018514	400	*	Distal Intergenic	9	17023862	17023962	101	2	ENSGALG00000031436	ENSGALT00000062707	5448	NA	NA	NA	9-17018115-17018514	-0.12756075607560757
11	17693252	17693651	400	*	Distal Intergenic	11	17697775	17723497	25723	2	ENSGALG00000041408	ENSGALT00000053222	29846	NA	NA	NA	11-17693252-17693651	-0.12771677167716772
1	106523054	106523453	400	*	Promoter	1	106522741	106524533	1793	1	ENSGALG00000031010	ENSGALT00000049196	313	428612	OLIG2	oligodendrocyte lineage transcription factor 2	1-106523054-106523453	-0.12783678367836784
2	148549518	148549917	400	*	Distal Intergenic	2	148652448	148654580	2133	2	ENSGALG00000026264	ENSGALT00000044390	104663	395881	MAFA	MAF bZIP transcription factor A	2-148549518-148549917	-0.1278727872787279
4	48099157	48099556	400	*	Intron (ENSGALT00000018468/ENSGALG00000011319, intron 2 of 23)	4	48210684	48210776	93	1	ENSGALG00000025322	ENSGALT00000042235	-111128	100315985	MIR1730	microRNA 1730	4-48099157-48099556	-0.1284968496849685
28	3300917	3301316	400	*	Promoter	28	3300429	3302247	1819	1	ENSGALG00000015195	ENSGALT00000070660	488	396448	RPS15	ribosomal protein S15	28-3300917-3301316	-0.12891689168916892
1	22978387	22978786	400	*	Promoter	1	22976326	22979243	2918	2	ENSGALG00000054487	ENSGALT00000097058	457	NA	NA	NA	1-22978387-22978786	-0.1290969096909691
17	2291128	2291527	400	*	Intron (ENSGALT00000089357/ENSGALG00000008518, intron 1 of 6)	17	2287820	2308533	20714	1	ENSGALG00000008518	ENSGALT00000089357	3308	417253	GSL	glutamine synthetase-like	17-2291128-2291527	-0.13102706503148992
7	2310884	2311283	400	*	Intron (ENSGALT00000004344/ENSGALG00000002750, intron 19 of 30)	7	2287441	2327746	40306	1	ENSGALG00000002750	ENSGALT00000102094	23443	424000	NCKAP1	NCK associated protein 1	7-2310884-2311283	-0.13184518451845184
1	51894545	51894944	400	*	Distal Intergenic	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	-22833	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51894545-51894944	-0.13202520252025204
1	51899545	51900132	588	*	Distal Intergenic	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	-17645	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51899545-51900132	-0.13202520252025204
1	51922767	51923166	400	*	Intron (ENSGALT00000020480/ENSGALG00000012540, intron 1 of 11)	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	4990	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51922767-51923166	-0.13202520252025204
1	51927264	51927663	400	*	Intron (ENSGALT00000020480/ENSGALG00000012540, intron 1 of 11)	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	9487	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51927264-51927663	-0.13202520252025204
1	51928789	51929188	400	*	Intron (ENSGALT00000020480/ENSGALG00000012540, intron 1 of 11)	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	11012	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51928789-51929188	-0.13202520252025204
1	51939228	51939627	400	*	Intron (ENSGALT00000020480/ENSGALG00000012540, intron 2 of 11)	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	21451	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51939228-51939627	-0.13202520252025204
1	51940569	51940968	400	*	Intron (ENSGALT00000020480/ENSGALG00000012540, intron 2 of 11)	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	22792	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51940569-51940968	-0.13202520252025204
1	52009173	52009572	400	*	Distal Intergenic	1	52004040	52007757	3718	1	ENSGALG00000012541	ENSGALT00000020484	5133	418056	MB	myoglobin	1-52009173-52009572	-0.13202520252025204
7	17724151	17724550	400	*	Intron (ENSGALT00000057481/ENSGALG00000034007, intron 11 of 23)	7	17699379	17709260	9882	2	ENSGALG00000013235	ENSGALT00000021613	-14891	425972	PDK1	pyruvate dehydrogenase kinase 1	7-17724151-17724550	-0.13207320732073208
3	17086880	17087279	400	*	Intron (ENSGALT00000101605/ENSGALG00000054640, intron 1 of 2)	3	17045413	17078471	33059	2	ENSGALG00000009219	ENSGALT00000015006	-8409	421315	C3H1orf95	chromosome 3 C1orf95 homolog	3-17086880-17087279	-0.13214521452145217
6	21549435	21549834	400	*	Intron (ENSGALT00000065035/ENSGALG00000006763, intron 20 of 20)	6	21531354	21536861	5508	2	ENSGALG00000043213	ENSGALT00000074690	-12574	423806	CYP26C1	cytochrome P450 family 26 subfamily C member 1	6-21549435-21549834	-0.13458145814581457
2	4103357	4103756	400	*	Intron (ENSGALT00000100889/ENSGALG00000005612, intron 9 of 9)	2	4102174	4111765	9592	2	ENSGALG00000005612	ENSGALT00000100889	8009	420410	CCM2	CCM2 scaffolding protein	2-4103357-4103756	-0.1347014701470147
12	11630188	11630587	400	*	Distal Intergenic	12	11645027	11656746	11720	1	ENSGALG00000006459	ENSGALT00000010430	-14440	416044	CCDC174	coiled-coil domain containing 174	12-11630188-11630587	-0.13578157815781577
12	11657634	11658273	640	*	Distal Intergenic	12	11664478	11669688	5211	1	ENSGALG00000006465	ENSGALT00000010440	-6205	416045	CCDC51	coiled-coil domain containing 51	12-11657634-11658273	-0.13578157815781577
12	11675716	11676115	400	*	Distal Intergenic	12	11683446	11738536	55091	1	ENSGALG00000006526	ENSGALT00000091256	-7331	100859325	PLXNB3	plexin B3	12-11675716-11676115	-0.13578157815781577
12	11735680	11736079	400	*	Intron (ENSGALT00000091256/ENSGALG00000006526, intron 32 of 37)	12	11743554	11749579	6026	1	ENSGALG00000052318	ENSGALT00000096346	-7475	NA	NA	NA	12-11735680-11736079	-0.13578157815781577
12	19594620	19595019	400	*	Distal Intergenic	12	19629856	19651438	21583	1	ENSGALG00000008349	ENSGALT00000013590	-34837	416113	LMCD1	LIM and cysteine rich domains 1	12-19594620-19595019	-0.13737773777377738
7	22387569	22387968	400	*	Intron (ENSGALT00000018526/ENSGALG00000011355, intron 3 of 3)	7	22386125	22397621	11497	2	ENSGALG00000011355	ENSGALT00000018526	9653	429040	WNT10A	Wnt family member 10A	7-22387569-22387968	-0.1386018601860186
Z	57314995	57315394	400	*	Intron (ENSGALT00000099034/ENSGALG00000054946, intron 1 of 1)	34	57318371	57327392	9022	1	ENSGALG00000049314	ENSGALT00000106455	-2977	NA	NA	NA	Z-57314995-57315394	-0.13892589258925894
9	12030573	12030972	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	33350	424885	ZIC4	Zic family member 4	9-12030573-12030972	-0.1405820582058206
9	12044887	12045286	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	19036	424885	ZIC4	Zic family member 4	9-12044887-12045286	-0.1405820582058206
9	12046422	12046821	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	17501	424885	ZIC4	Zic family member 4	9-12046422-12046821	-0.1405820582058206
9	12051588	12051987	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	12335	424885	ZIC4	Zic family member 4	9-12051588-12051987	-0.1405820582058206
9	12052950	12053349	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	10973	424885	ZIC4	Zic family member 4	9-12052950-12053349	-0.1405820582058206
9	12061809	12062511	703	*	Intron (ENSGALT00000011013/ENSGALG00000006810, intron 1 of 2)	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	1811	424885	ZIC4	Zic family member 4	9-12061809-12062511	-0.1405820582058206
9	12070866	12071265	400	*	Distal Intergenic	9	12074565	12077948	3384	1	ENSGALG00000040532	ENSGALT00000103656	-3300	374103	ZIC1	Zic family member 1	9-12070866-12071265	-0.1405820582058206
9	12072431	12072830	400	*	Distal Intergenic	9	12074565	12077948	3384	1	ENSGALG00000040532	ENSGALT00000103656	-1735	374103	ZIC1	Zic family member 1	9-12072431-12072830	-0.1405820582058206
9	12118525	12118924	400	*	Promoter	9	12118640	12127288	8649	1	ENSGALG00000047197	ENSGALT00000106225	0	NA	NA	NA	9-12118525-12118924	-0.1405820582058206
9	12137386	12137785	400	*	Distal Intergenic	9	12132700	12134999	2300	2	ENSGALG00000051098	ENSGALT00000096720	-2387	NA	NA	NA	9-12137386-12137785	-0.1405820582058206
9	12146235	12146634	400	*	Downstream (2-3kb)	9	12132700	12134999	2300	2	ENSGALG00000051098	ENSGALT00000096720	-11236	NA	NA	NA	9-12146235-12146634	-0.1405820582058206
9	12148120	12148519	400	*	Downstream (<1kb)	9	12132700	12134999	2300	2	ENSGALG00000051098	ENSGALT00000096720	-13121	NA	NA	NA	9-12148120-12148519	-0.1405820582058206
9	12262734	12263133	400	*	Distal Intergenic	9	12149117	12181765	32649	2	ENSGALG00000049451	ENSGALT00000091712	-80969	NA	NA	NA	9-12262734-12263133	-0.1405820582058206
7	17752684	17753083	400	*	Promoter	7	17715454	17753860	38407	2	ENSGALG00000034007	ENSGALT00000081430	777	396226	ITGA6	integrin subunit alpha 6	7-17752684-17753083	-0.14203420342034204
4	48296089	48296488	400	*	Intron (ENSGALT00000018468/ENSGALG00000011319, intron 11 of 23)	4	48210684	48210776	93	1	ENSGALG00000025322	ENSGALT00000042235	85405	100315985	MIR1730	microRNA 1730	4-48296089-48296488	-0.1425022502250225
8	6174075	6174474	400	*	Distal Intergenic	8	6182039	6182746	708	2	ENSGALG00000023725	ENSGALT00000039676	8272	101750986	IER5	immediate early response 5	8-6174075-6174474	-0.14288628862886288
12	13614102	13614501	400	*	Intron (ENSGALT00000011770/ENSGALG00000007268, intron 13 of 26)	12	13539675	13541861	2187	2	ENSGALG00000007184	ENSGALT00000011634	-72241	416074	FEZF2	FEZ family zinc finger 2	12-13614102-13614501	-0.14294629462946296
33	5468726	5469125	400	*	Promoter	32	5465823	5468889	3067	2	ENSGALG00000035203	ENSGALT00000088972	0	426664	MCRS1	microspherule protein 1	33-5468726-5469125	-0.14411041104110411
17	10280024	10280423	400	*	Intron (ENSGALT00000090702/ENSGALG00000000950, intron 6 of 7)	17	10284908	10285264	357	2	ENSGALG00000025631	ENSGALT00000042544	4841	NA	NA	NA	17-10280024-10280423	-0.1444944494449445
9	12073141	12073540	400	*	Distal Intergenic	9	12074565	12077948	3384	1	ENSGALG00000040532	ENSGALT00000103656	-1025	374103	ZIC1	Zic family member 1	9-12073141-12073540	-0.1451785178517852
9	12068032	12068431	400	*	Distal Intergenic	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	-3710	424885	ZIC4	Zic family member 4	9-12068032-12068431	-0.1452025202520252
8	15072091	15072490	400	*	Distal Intergenic	8	15039290	15054926	15637	1	ENSGALG00000034253	ENSGALT00000102242	32801	424510	ZNF644	zinc finger protein 644	8-15072091-15072490	-0.1458025802580258
Z	57295109	57295508	400	*	Distal Intergenic	34	57224777	57284131	59355	2	ENSGALG00000014682	ENSGALT00000037690	-10978	427121	CAST	calpastatin	Z-57295109-57295508	-0.14604260426042603
9	9777715	9778114	400	*	Intron (ENSGALT00000087454/ENSGALG00000002974, intron 1 of 10)	9	9726713	9775906	49194	2	ENSGALG00000002974	ENSGALT00000004709	-1809	424789	SPHKAP	SPHK1 interactor, AKAP domain containing	9-9777715-9778114	-0.14816681668166817
9	10005428	10005827	400	*	Intron (ENSGALT00000068898/ENSGALG00000002963, intron 2 of 2)	9	10007773	10030125	22353	1	ENSGALG00000037810	ENSGALT00000057447	-1946	NA	NA	NA	9-10005428-10005827	-0.15062706270627063
1	51888586	51888985	400	*	Distal Intergenic	1	51917777	51989848	72072	1	ENSGALG00000012540	ENSGALT00000020480	-28792	418055	RBFOX2	RNA binding protein, fox-1 homolog 2	1-51888586-51888985	-0.15062706270627063
13	10150020	10150419	400	*	Promoter	13	10151257	10183669	32413	1	ENSGALG00000033512	ENSGALT00000059335	-838	416363	CPEB4	cytoplasmic polyadenylation element binding protein 4	13-10150020-10150419	-0.15301530153015303
5	5454834	5455233	400	*	5' UTR	5	5444151	5457969	13819	2	ENSGALG00000012123	ENSGALT00000019805	2736	395943	PAX6	paired box 6	5-5454834-5455233	-0.15362736273627364
Z	82014501	82014900	400	*	Exon (ENSGALT00000047700/ENSGALG00000016431, exon 2 of 10)	34	82010973	82116476	105504	1	ENSGALG00000016431	ENSGALT00000056688	3528	387330	PAX5	paired box 5	Z-82014501-82014900	-0.15517551755175518
5	24896609	24897008	400	*	Promoter	5	24896103	24930838	34736	1	ENSGALG00000008603	ENSGALT00000014009	506	395694	ITPKA	inositol-trisphosphate 3-kinase A	5-24896609-24897008	-0.1554035403540354
1	145711361	145711760	400	*	Distal Intergenic	1	145718083	145721881	3799	2	ENSGALG00000041083	ENSGALT00000078048	10121	428021	ZIC2	Zic family member 2	1-145711361-145711760	-0.15557155715571558
4	48162639	48163038	400	*	Intron (ENSGALT00000018468/ENSGALG00000011319, intron 3 of 23)	4	48210684	48210776	93	1	ENSGALG00000025322	ENSGALT00000042235	-47646	100315985	MIR1730	microRNA 1730	4-48162639-48163038	-0.15605160516051608
13	1608761	1609160	400	*	Intron (ENSGALT00000069820/ENSGALG00000037776, intron 4 of 10)	13	1605141	1611755	6615	2	ENSGALG00000037776	ENSGALT00000069820	2595	416135	TMCO6	transmembrane and coiled-coil domains 6	13-1608761-1609160	-0.15611161116111613
1	39941195	39941594	400	*	Promoter	1	39941570	39961165	19596	1	ENSGALG00000051132	ENSGALT00000099305	0	NA	NA	NA	1-39941195-39941594	-0.1575037503750375
6	16854454	16854853	400	*	Distal Intergenic	6	16860338	16872753	12416	1	ENSGALG00000005226	ENSGALT00000008397	-5485	423744	MYOZ1	myozenin 1	6-16854454-16854853	-0.15767176717671766
9	12056077	12056476	400	*	Downstream (<1kb)	9	12056956	12064322	7367	2	ENSGALG00000006810	ENSGALT00000011013	7846	424885	ZIC4	Zic family member 4	9-12056077-12056476	-0.15813981398139815
2	26852516	26852915	400	*	Distal Intergenic	2	26800481	26802605	2125	1	ENSGALG00000027757	ENSGALT00000043011	52035	420589	ARL4A	ADP ribosylation factor like GTPase 4A	2-26852516-26852915	-0.1582118211821182
2	119295696	119296095	400	*	Promoter	2	119267567	119295147	27581	2	ENSGALG00000051780	ENSGALT00000102486	-549	NA	NA	NA	2-119295696-119296095	-0.1583798379837984
4	10400458	10400857	400	*	Distal Intergenic	4	10469295	10469459	165	2	ENSGALG00000025790	ENSGALT00000042734	68602	NA	NA	NA	4-10400458-10400857	-0.1583798379837984
7	14116177	14116576	400	*	Intron (ENSGALT00000014468/ENSGALG00000008896, intron 6 of 6)	7	14106274	14154526	48253	2	ENSGALG00000008896	ENSGALT00000014468	37950	424117	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C	7-14116177-14116576	-0.15987998799879988
2	63306071	63306470	400	*	Exon (ENSGALT00000105689/ENSGALG00000046682, exon 2 of 2)	2	63304456	63308384	3929	2	ENSGALG00000046682	ENSGALT00000093779	1914	NA	NA	NA	2-63306071-63306470	-0.16032403240324034
1	45782307	45782706	400	*	Intron (ENSGALT00000076238/ENSGALG00000043701, intron 1 of 4)	1	45781188	45815586	34399	1	ENSGALG00000043701	ENSGALT00000076238	1119	417919	ELK3	ELK3, ETS transcription factor	1-45782307-45782706	-0.16062406240624064
1	106529213	106529612	400	*	Distal Intergenic	1	106522741	106524533	1793	1	ENSGALG00000031010	ENSGALT00000049196	6472	428612	OLIG2	oligodendrocyte lineage transcription factor 2	1-106529213-106529612	-0.1607800780078008
20	8179780	8180179	400	*	Promoter	20	8179858	8205178	25321	1	ENSGALG00000005460	ENSGALT00000008764	0	419231	SLCO4A1	solute carrier organic anion transporter family member 4A1	20-8179780-8180179	-0.16247224722472248
11	17682713	17683112	400	*	Distal Intergenic	11	17637205	17650300	13096	2	ENSGALG00000031896	ENSGALT00000078489	-32413	426226	GSE1	Gse1 coiled-coil protein	11-17682713-17683112	-0.1630963096309631
3	108241559	108241958	400	*	Exon (ENSGALT00000026916/ENSGALG00000016680, exon 2 of 7)	3	108221189	108246601	25413	2	ENSGALG00000016680	ENSGALT00000026916	4643	395713	TFAP2B	transcription factor AP-2 beta	3-108241559-108241958	-0.16441644164416444
Z	1753562	1754336	775	*	Promoter	34	1753936	1755699	1764	1	ENSGALG00000032061	ENSGALT00000092386	0	101749130	IER3IP1	immediate early response 3 interacting protein 1	Z-1753562-1754336	-0.1684248424842484
26	3391287	3391686	400	*	Promoter	26	3298602	3391209	92608	2	ENSGALG00000001512	ENSGALT00000080226	-78	374228	KCND3	potassium voltage-gated channel subfamily D member 3	26-3391287-3391686	-0.16932493249324931
7	17777329	17777728	400	*	Intron (ENSGALT00000084249/ENSGALG00000034007, intron 1 of 24)	7	17789343	17800118	10776	1	ENSGALG00000050674	ENSGALT00000099644	-11615	NA	NA	NA	7-17777329-17777728	-0.16952895289528952
7	3529110	3529509	400	*	Distal Intergenic	7	3087685	3490215	402531	2	ENSGALG00000003126	ENSGALT00000039962	-38895	395671	ERBB4	erb-b2 receptor tyrosine kinase 4	7-3529110-3529509	-0.16967296729672968
4	48015193	48015592	400	*	Intron (ENSGALT00000018468/ENSGALG00000011319, intron 1 of 23)	4	47983446	48374220	390775	1	ENSGALG00000011319	ENSGALT00000081609	31747	422616	ADGRL3	adhesion G protein-coupled receptor L3	4-48015193-48015592	-0.16973297329732973
1	22623782	22624181	400	*	Distal Intergenic	1	22670291	22971222	300932	1	ENSGALG00000008926	ENSGALT00000048100	-46110	417756	CADPS2	calcium dependent secretion activator 2	1-22623782-22624181	-0.17136513651365137
15	8861968	8862367	400	*	Distal Intergenic	15	8803892	8857762	53871	2	ENSGALG00000006648	ENSGALT00000033880	-4206	416950	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like	15-8861968-8862367	-0.1751695169516952
12	19583272	19583671	400	*	Distal Intergenic	12	19629856	19651438	21583	1	ENSGALG00000008349	ENSGALT00000013590	-46185	416113	LMCD1	LIM and cysteine rich domains 1	12-19583272-19583671	-0.17741374137413743
5	5282245	5282644	400	*	Intron (ENSGALT00000084600/ENSGALG00000012128, intron 3 of 4)	5	5244787	5292804	48018	2	ENSGALG00000012128	ENSGALT00000084600	10160	771365	IMMP1L	inner mitochondrial membrane peptidase subunit 1	5-5282245-5282644	-0.17776177617761776
7	17832190	17832589	400	*	Promoter	7	17717020	17831994	114975	2	ENSGALG00000034007	ENSGALT00000060385	-196	396226	ITGA6	integrin subunit alpha 6	7-17832190-17832589	-0.17812181218121811
27	5399556	5399955	400	*	Distal Intergenic	27	5361885	5397664	35780	2	ENSGALG00000000625	ENSGALT00000094171	-1892	426737	MAPT	microtubule associated protein tau	27-5399556-5399955	-0.17898589858985897
Z	81936577	81936976	400	*	Intron (ENSGALT00000008724/ENSGALG00000028675, intron 3 of 9)	34	81886513	81988016	101504	2	ENSGALG00000028675	ENSGALT00000053244	51040	426807	ZCCHC7	zinc finger CCHC-type containing 7	Z-81936577-81936976	-0.18016201620162015
7	2523680	2524079	400	*	Intron (ENSGALT00000004407/ENSGALG00000002789, intron 3 of 11)	7	2516708	2577364	60657	1	ENSGALG00000002789	ENSGALT00000106529	6972	424001	MAP2	microtubule associated protein 2	7-2523680-2524079	-0.18282628262826284
9	11927459	11927858	400	*	Intron (ENSGALT00000090498/ENSGALG00000051408, intron 1 of 1)	9	11916100	11948152	32053	2	ENSGALG00000051408	ENSGALT00000090498	20294	NA	NA	NA	9-11927459-11927858	-0.18287428742874287
7	2390055	2390454	400	*	Distal Intergenic	7	2364825	2381585	16761	1	ENSGALG00000048355	ENSGALT00000093667	25230	NA	NA	NA	7-2390055-2390454	-0.18307830783078308
2	24453464	24453863	400	*	Promoter	2	24451494	24453892	2399	2	ENSGALG00000009129	ENSGALT00000014862	29	373969	DLX5	distal-less homeobox 5	2-24453464-24453863	-0.1833783378337834
20	8221891	8222290	400	*	Distal Intergenic	20	8227321	8272370	45050	1	ENSGALG00000005524	ENSGALT00000008861	-5031	428149	NTSR1	neurotensin receptor 1	20-8221891-8222290	-0.18504650465046504
1	38795848	38796247	400	*	Intron (ENSGALT00000092313/ENSGALG00000010311, intron 1 of 38)	1	38828006	39004016	176011	1	ENSGALG00000010311	ENSGALT00000091198	-31759	417869	NAV3	neuron navigator 3	1-38795848-38796247	-0.1853945394539454
4	47950851	47951250	400	*	Distal Intergenic	4	47983446	48374220	390775	1	ENSGALG00000011319	ENSGALT00000018468	-32196	422616	ADGRL3	adhesion G protein-coupled receptor L3	4-47950851-47951250	-0.18547854785478549
5	54921298	54921697	400	*	Intron (ENSGALT00000019593/ENSGALG00000012006, intron 1 of 8)	5	54951701	54966037	14337	1	ENSGALG00000012006	ENSGALT00000049461	-30004	378791	RTN1	reticulon 1	5-54921298-54921697	-0.18665466546654666
3	68437772	68438171	400	*	Intron (ENSGALT00000095062/ENSGALG00000015388, intron 2 of 7)	3	68350477	68445504	95028	2	ENSGALG00000015388	ENSGALT00000095062	7333	445340	PRDM1	PR/SET domain 1	3-68437772-68438171	-0.18683468346834686
2	112361124	112361523	400	*	Intron (ENSGALT00000104622/ENSGALG00000039102, intron 1 of 8)	2	112154197	112372740	218544	2	ENSGALG00000039102	ENSGALT00000104622	11217	421138	TOX	thymocyte selection associated high mobility group box	2-112361124-112361523	-0.18690669066906693
1	196916503	196916902	400	*	Intron (ENSGALT00000012041/ENSGALG00000007441, intron 1 of 2)	1	196900378	196929712	29335	2	ENSGALG00000007441	ENSGALT00000012041	12810	395753	MAP6	microtubule associated protein 6	1-196916503-196916902	-0.18829882988298832
8	6168794	6169193	400	*	Distal Intergenic	8	6089202	6161870	72669	2	ENSGALG00000003833	ENSGALT00000098720	-6924	424412	CACNA1E	calcium voltage-gated channel subunit alpha1 E	8-6168794-6169193	-0.18856285628562855
3	54877669	54878068	400	*	Distal Intergenic	3	54895190	54914161	18972	1	ENSGALG00000013865	ENSGALT00000031776	-17122	421685	IFNGR1	interferon gamma receptor 1	3-54877669-54878068	-0.18995499549954997
2	26937767	26938166	400	*	Distal Intergenic	2	26954047	27024003	69957	1	ENSGALG00000050874	ENSGALT00000093131	-15881	101748265	LOC101748265	uncharacterized LOC101748265	2-26937767-26938166	-0.19107110711071107
19	3170291	3170690	400	*	Intron (ENSGALT00000002111/ENSGALG00000001387, intron 4 of 12)	19	3107347	3214173	106827	2	ENSGALG00000001387	ENSGALT00000002111	43483	NA	NA	NA	19-3170291-3170690	-0.19295529552955298
7	17832998	17833791	794	*	Promoter	7	17833099	17834041	943	1	ENSGALG00000039436	ENSGALT00000053080	0	107053847	DLX2	distal-less homeobox 2	7-17832998-17833791	-0.19401140114011403
23	5205634	5206033	400	*	Distal Intergenic	23	5210956	5220327	9372	2	ENSGALG00000003265	ENSGALT00000061711	14294	419649	PTP4A2	protein tyrosine phosphatase type IVA, member 2	23-5205634-5206033	-0.19404740474047408
17	9615502	9615901	400	*	Distal Intergenic	17	9627008	9673191	46184	1	ENSGALG00000001118	ENSGALT00000001687	-11107	417101	NEK6	NIMA related kinase 6	17-9615502-9615901	-0.19546354635463545
27	6758422	6758821	400	*	Downstream (<1kb)	27	6759499	6761649	2151	2	ENSGALG00000054364	ENSGALT00000092706	2828	107055293	LOC107055293	SKI/DACH domain-containing protein 1-like	27-6758422-6758821	-0.19577557755775576
23	5195974	5196373	400	*	Distal Intergenic	23	5210956	5220327	9372	2	ENSGALG00000003265	ENSGALT00000061711	23954	419649	PTP4A2	protein tyrosine phosphatase type IVA, member 2	23-5195974-5196373	-0.1979237923792379
